Cruise,SampID,Name,impute_conc_nM
G4_DepthProfiles,240801_Smp_TN397_S1_DCM_C,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S4_15m_A,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S4_15m_B,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S4_45m_A,L-Aspartic acid,0.00606310064033696
G4_DepthProfiles,240801_Smp_TN397_S4_45m_B,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S4_200m_A,L-Aspartic acid,0.004101509256698532
G4_DepthProfiles,240801_Smp_TN397_S4_200m_B,L-Aspartic acid,0.003873647631326392
G4_DepthProfiles,240801_Smp_TN397_S4_500m_A,L-Aspartic acid,0.001936823815663196
G4_DepthProfiles,240801_Smp_TN397_S4_1000m_A,L-Aspartic acid,0.001936823815663196
G4_DepthProfiles,240801_Smp_TN397_S4_DCM_A,L-Aspartic acid,0.006640538796559528
G4_DepthProfiles,240801_Smp_TN397_S4_DCM_B,L-Aspartic acid,0.008203018513397064
G4_DepthProfiles,240801_Smp_TN397_S4_DCM+50_A,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S4_DCM+50_B,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S6_DCM_A,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S6_DCM_B,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S6_DCM_C,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S7_15m_A,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S7_15m_B,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S7_30m_A,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S7_30m_B,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S7_200m_A,L-Aspartic acid,0.003873647631326392
G4_DepthProfiles,240801_Smp_TN397_S7_200m_B,L-Aspartic acid,0.004357853585242191
G4_DepthProfiles,240801_Smp_TN397_S7_500m_B,L-Aspartic acid,0.002050754628349266
G4_DepthProfiles,240801_Smp_TN397_S7_1000m_B,L-Aspartic acid,0.0019921616389678583
G4_DepthProfiles,240801_Smp_TN397_S7_DCM_A,L-Aspartic acid,0.005908954013887716
G4_DepthProfiles,240801_Smp_TN397_S7_DCM_B,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S7_DCM+50_A,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S7_DCM+50_B,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S9_15m_A,L-Aspartic acid,0.00633869612398864
G4_DepthProfiles,240801_Smp_TN397_S9_15m_B,L-Aspartic acid,0.00633869612398864
G4_DepthProfiles,240801_Smp_TN397_S9_45m_A,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S9_45m_B,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S9_200m_A,L-Aspartic acid,0.003873647631326392
G4_DepthProfiles,240801_Smp_TN397_S9_200m_B,L-Aspartic acid,0.003873647631326392
G4_DepthProfiles,240801_Smp_TN397_S9_500m_A,L-Aspartic acid,0.0018348857201019749
G4_DepthProfiles,240801_Smp_TN397_S9_1000m_B,L-Aspartic acid,0.002050754628349266
G4_DepthProfiles,240801_Smp_TN397_S9_DCM_A,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S9_DCM_B,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S9_DCM+50_A,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S9_DCM+50_B,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S10_60m_A,L-Aspartic acid,0.008715707170484381
G4_DepthProfiles,240801_Smp_TN397_S10_60m_B,L-Aspartic acid,0.008715707170484381
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_A,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_B,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_C,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S11_15m_A,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S11_15m_B,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S11_45m_A,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S11_45m_B,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S11_200m_A,L-Aspartic acid,0.001936823815663196
G4_DepthProfiles,240801_Smp_TN397_S11_500m_A,L-Aspartic acid,0.001936823815663196
G4_DepthProfiles,240801_Smp_TN397_S11_1000m_A,L-Aspartic acid,0.001936823815663196
G4_DepthProfiles,240801_Smp_TN397_S11_DCM_A,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S11_DCM_B,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S11_DCM+50_A,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S11_DCM+50_B,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S12_15m_A,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S12_15m_B,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S12_DCM_A,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S12_DCM_B,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S12_DCM+50_A,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S12_DCM+50_B,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S13_15m_A,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S13_15m_B,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S13_DCM_A,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S13_DCM_B,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_A,L-Aspartic acid,0.006640538796559528
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_B,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_C,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_A,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_B,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_C,L-Aspartic acid,0.005810471446989587
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_A,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_B,L-Aspartic acid,0.007747295262652784
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_C,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_A,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_B,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_C,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_A,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_B,L-Aspartic acid,0.006972565736387504
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_C,L-Aspartic acid,0.006972565736387504
RC078,221006_Smp_S1_C1_5m_A,L-Aspartic acid,0.07505155897143376
RC078,221006_Smp_S1_C1_5m_B,L-Aspartic acid,0.07505155897143376
RC078,221006_Smp_S1_C1_5m_C,L-Aspartic acid,0.07505155897143376
RC078,221006_Smp_S1_C1_DCM_A,L-Aspartic acid,0.060041247177147
RC078,221006_Smp_S1_C1_DCM_B,L-Aspartic acid,0.100068745295245
RC078,221006_Smp_S1_C1_DCM_C,L-Aspartic acid,0.15010311794286751
RC078,221006_Smp_S2_C1_SRF_A,L-Aspartic acid,0.04288660512653358
RC078,221006_Smp_S2_C1_SRF_B,L-Aspartic acid,0.0500343726476225
RC078,221006_Smp_S2_C1_SRF_C,L-Aspartic acid,0.04288660512653358
RC078,221006_Smp_S2_C2_D1_A,L-Aspartic acid,0.033356248431748337
RC078,221006_Smp_S2_C2_D1_B,L-Aspartic acid,0.031271482904764066
RC078,221006_Smp_S2_C2_D1_C,L-Aspartic acid,0.031271482904764066
RC078,221006_Smp_S2_C2_D2_A,L-Aspartic acid,0.03752577948571688
RC078,221006_Smp_S2_C2_D2_B,L-Aspartic acid,0.033356248431748337
RC078,221006_Smp_S2_C2_D2_C,L-Aspartic acid,0.034907701847178486
RC078,221006_Smp_S2_C3_D3_A,L-Aspartic acid,0.03752577948571688
RC078,221006_Smp_S2_C3_D3_B,L-Aspartic acid,0.033356248431748337
RC078,221006_Smp_S2_C3_D3_C,L-Aspartic acid,0.03280942468696557
RC078,221006_Smp_S2_C3_D4_A,L-Aspartic acid,0.03752577948571688
RC078,221006_Smp_S2_C3_D4_B,L-Aspartic acid,0.03752577948571688
RC078,221006_Smp_S2_C3_D4_C,L-Aspartic acid,0.033356248431748337
RC078,221006_Smp_S2_C4_D5_A,L-Aspartic acid,0.053608256408166965
RC078,221006_Smp_S2_C4_D5_B,L-Aspartic acid,0.060041247177147
RC078,221006_Smp_S2_C4_D5_C,L-Aspartic acid,0.05773196843956442
RC078,221006_Smp_S2_C4_D6_A,L-Aspartic acid,0.0500343726476225
RC078,221006_Smp_S2_C4_D6_B,L-Aspartic acid,0.0500343726476225
RC078,221006_Smp_S2_C4_D6_C,L-Aspartic acid,0.0500343726476225
RC078,221006_Smp_S3_C1_D1_A,L-Aspartic acid,0.048420360626731454
RC078,221006_Smp_S3_C1_D1_B,L-Aspartic acid,0.04288660512653358
RC078,221006_Smp_S3_C1_D1_C,L-Aspartic acid,0.039500820511280926
RC078,221006_Smp_S3_C1_D2_A,L-Aspartic acid,0.027291475989612273
RC078,221006_Smp_S3_C1_D2_B,L-Aspartic acid,0.0300206235885735
RC078,221006_Smp_S3_C1_D2_C,L-Aspartic acid,0.028591070084355717
RC078,221006_Smp_S3_C2_D3_A,L-Aspartic acid,0.03752577948571688
RC078,221006_Smp_S3_C2_D3_B,L-Aspartic acid,0.03752577948571688
RC078,221006_Smp_S3_C2_D3_C,L-Aspartic acid,0.03752577948571688
RC078,221006_Smp_S3_C2_D4_A,L-Aspartic acid,0.03160065640902474
RC078,221006_Smp_S3_C2_D4_B,L-Aspartic acid,0.04288660512653358
RC078,221006_Smp_S3_C2_D4_C,L-Aspartic acid,0.033356248431748337
RC078,221006_Smp_S4_C1_D1_A,L-Aspartic acid,0.048420360626731454
RC078,221006_Smp_S4_C1_D1_B,L-Aspartic acid,0.0500343726476225
RC078,221006_Smp_S4_C1_D1_Blk,L-Aspartic acid,0.30020623588573503
RC078,221006_Smp_S4_C1_D1_C,L-Aspartic acid,0.046907224357146095
RC078,221006_Smp_S4_C1_D2_A,L-Aspartic acid,0.04618557475165154
RC078,221006_Smp_S4_C1_D2_B,L-Aspartic acid,0.060041247177147
RC078,221006_Smp_S4_C1_D2_Blk,L-Aspartic acid,0.30020623588573503
RC078,221006_Smp_S4_C1_D2_C,L-Aspartic acid,0.05175969584236811
RC078,221006_Smp_S4_C2_D3_A,L-Aspartic acid,0.035318380692439415
RC078,221006_Smp_S4_C2_D3_B,L-Aspartic acid,0.03752577948571688
RC078,221006_Smp_S4_C2_D3_Blk,L-Aspartic acid,0.30020623588573503
RC078,221006_Smp_S4_C2_D3_C,L-Aspartic acid,0.04288660512653358
RC078,221006_Smp_S4_C2_D4_A,L-Aspartic acid,0.040027498118098
RC078,221006_Smp_S4_C2_D4_B,L-Aspartic acid,0.048420360626731454
RC078,221006_Smp_S4_C2_D4_Blk,L-Aspartic acid,0.30020623588573503
RC078,221006_Smp_S4_C2_D4_C,L-Aspartic acid,0.04288660512653358
RC078,221006_Smp_S5_C3_D1_A,L-Aspartic acid,0.07505155897143376
RC078,221006_Smp_S5_C3_D1_B,L-Aspartic acid,0.07505155897143376
RC078,221006_Smp_S5_C3_D1_C,L-Aspartic acid,0.07505155897143376
RC078,221006_Smp_S5_C3_D2_A,L-Aspartic acid,0.08339062107937083
RC078,221006_Smp_S5_C3_D2_B,L-Aspartic acid,0.08339062107937083
RC078,221006_Smp_S5_C3_D2_C,L-Aspartic acid,0.08339062107937083
RC078,221006_Smp_S5_C3_D3_A,L-Aspartic acid,0.12508593161905626
RC078,221006_Smp_S5_C3_D3_B,L-Aspartic acid,0.07505155897143376
RC078,221006_Smp_S5_C3_D3_C,L-Aspartic acid,0.09381444871429219
RC078,221006_Smp_S6_C1_D1_A,L-Aspartic acid,0.06822868997403068
RC078,221006_Smp_S6_C1_D1_B,L-Aspartic acid,0.07147767521088928
RC078,221006_Smp_S6_C1_D1_C,L-Aspartic acid,0.07505155897143376
RC078,221006_Smp_S6_C1_D2_A,L-Aspartic acid,0.08577321025306715
RC078,221006_Smp_S6_C1_D2_B,L-Aspartic acid,0.100068745295245
RC078,221006_Smp_S6_C1_D2_C,L-Aspartic acid,0.07505155897143376
RC078,221006_Smp_S6_C2_D3_A,L-Aspartic acid,0.03573883760544464
RC078,221006_Smp_S6_C2_D3_B,L-Aspartic acid,0.04288660512653358
RC078,221006_Smp_S6_C2_D3_C,L-Aspartic acid,0.04056841025482905
RC078,221006_Smp_S6_C2_D4_A,L-Aspartic acid,0.0366105165714311
RC078,221006_Smp_S6_C2_D4_B,L-Aspartic acid,0.04056841025482905
RC078,221006_Smp_S6_C2_D4_C,L-Aspartic acid,0.039500820511280926
RC078,221006_Smp_S7_C1_D1_B,L-Aspartic acid,0.04288660512653358
RC078,221006_Smp_S7_C1_D1_Blk,L-Aspartic acid,0.30020623588573503
RC078,221006_Smp_S7_C1_D1_C,L-Aspartic acid,0.03752577948571688
RC078,221006_Smp_S7_C1_D2_A,L-Aspartic acid,0.04056841025482905
RC078,221006_Smp_S7_C1_D2_B,L-Aspartic acid,0.03752577948571688
RC078,221006_Smp_S7_C1_D2_C,L-Aspartic acid,0.03752577948571688
RC078,221006_Smp_S7_C2_D3_A,L-Aspartic acid,0.0300206235885735
RC078,221006_Smp_S7_C2_D3_B,L-Aspartic acid,0.033356248431748337
RC078,221006_Smp_S7_C2_D3_Blk,L-Aspartic acid,0.30020623588573503
RC078,221006_Smp_S7_C2_D3_C,L-Aspartic acid,0.033356248431748337
RC078,221006_Smp_S7_C2_D4_A,L-Aspartic acid,0.04618557475165154
RC078,221006_Smp_S7_C2_D4_B,L-Aspartic acid,0.048420360626731454
RC078,221006_Smp_S7_C2_D4_C,L-Aspartic acid,0.03752577948571688
RC078,221006_Smp_S7_C3_D5_A,L-Aspartic acid,0.07505155897143376
RC078,221006_Smp_S7_C3_D5_B,L-Aspartic acid,0.06671249686349667
RC078,221006_Smp_S7_C3_D5_Blk,L-Aspartic acid,0.30020623588573503
RC078,221006_Smp_S7_C3_D5_C,L-Aspartic acid,0.060041247177147
RC078,221006_Smp_S7_C3_D6_A,L-Aspartic acid,0.09381444871429219
RC078,221006_Smp_S7_C3_D6_B,L-Aspartic acid,0.08577321025306715
RC078,221006_Smp_S7_C3_D6_C,L-Aspartic acid,0.08577321025306715
RC078,221006_Smp_S8_C1_D1_A_2L,L-Aspartic acid,0.07505155897143376
RC078,221006_Smp_S8_C1_D1_A_4L,L-Aspartic acid,0.03752577948571688
RC078,221006_Smp_S8_C1_D2_A,L-Aspartic acid,0.10721651281633393
KM1906,220628_Smp_MU1_A,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU1_B,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU1_C,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU2_A,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU2_B,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU2_C,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU3_A,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU3_B,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU3_C,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU4_A,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU4_B,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU4_C,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU5_A,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU5_B,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU5_C,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU6_A,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU6_B,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU6_C,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU7_A,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU7_B,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU7_C,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU8_A,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU8_B,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU8_C,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU9_A,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU9_B,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU9_C,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU10_A,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU10_B,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU10_C,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU11_A,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU11_B,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU11_C,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU14_A,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU14_B,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU14_C,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU15_A,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU15_B,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU15_C,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU16_A,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU16_B,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU16_C,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU17_A,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU17_B,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU17_C,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU18_A,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU18_B,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU18_C,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU19_A,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU19_B,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU19_C,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU20_A,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU20_B,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU20_C,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU21_A,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU21_B,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU21_C,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU22_A,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU22_B,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU22_C,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU23_A,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU23_B,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU23_C,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU24_A,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU24_B,L-Aspartic acid,0.0016842372108240068
KM1906,220628_Smp_MU24_C,L-Aspartic acid,0.0016842372108240068
G3_DepthProfiles,190715_Blk_KM1906S6C31000-Blk_B,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Blk_KM1906S6C31000-Blk_C,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Blk_KM1906U14-Blk_C,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S4C27D40_A,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S4C27D40_B,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S4C27D40_C,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S4C27D70_A,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S4C27D70_B,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S4C27D70_C,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S4C27D125_A,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S4C27D125_B,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S4C27D125_C,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S4C27D300_A,L-Aspartic acid,0.01706725139272244
G3_DepthProfiles,190715_Smp_KM1906S4C27D300_B,L-Aspartic acid,0.01706725139272244
G3_DepthProfiles,190715_Smp_KM1906S4C27D300_C,L-Aspartic acid,0.01706725139272244
G3_DepthProfiles,190715_Smp_KM1906S4C27D500_A,L-Aspartic acid,0.01706725139272244
G3_DepthProfiles,190715_Smp_KM1906S4C27D500_B,L-Aspartic acid,0.01706725139272244
G3_DepthProfiles,190715_Smp_KM1906S4C27D500_C,L-Aspartic acid,0.01706725139272244
G3_DepthProfiles,190715_Smp_KM1906S4C28D15_A,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S4C28D15_B,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S4C28D15_C,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S5C3D80_A,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S5C3D80_B,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S5C3D80_C,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S5C3D125_A,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S5C3D125_B,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S5C3D125_C,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S5C3D200_A,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S5C3D200_B,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S5C3D200_C,L-Aspartic acid,0.03250905027185226
G3_DepthProfiles,190715_Smp_KM1906S5C3D400_A,L-Aspartic acid,0.01706725139272244
G3_DepthProfiles,190715_Smp_KM1906S5C3D400_B,L-Aspartic acid,0.01706725139272244
G3_DepthProfiles,190715_Smp_KM1906S5C3D400_C,L-Aspartic acid,0.01706725139272244
G3_DepthProfiles,190715_Smp_KM1906S5C3D1000_A,L-Aspartic acid,0.01706725139272244
G3_DepthProfiles,190715_Smp_KM1906S5C3D1000_B,L-Aspartic acid,0.01706725139272244
G3_DepthProfiles,190715_Smp_KM1906S5C3D1000_C,L-Aspartic acid,0.01706725139272244
G3_DepthProfiles,190715_Smp_KM1906S6C3D75_A,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S6C3D75_B,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S6C3D75_C,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S6C3D115_A,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S6C3D115_B,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S6C3D115_C,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S6C3D200_A,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S6C3D200_B,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S6C3D200_C,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906S6C3D400_A,L-Aspartic acid,0.01706725139272244
G3_DepthProfiles,190715_Smp_KM1906S6C3D400_B,L-Aspartic acid,0.01706725139272244
G3_DepthProfiles,190715_Smp_KM1906S6C3D400_C,L-Aspartic acid,0.01706725139272244
G3_DepthProfiles,190715_Smp_KM1906S6C3D1000_A,L-Aspartic acid,0.01706725139272244
G3_DepthProfiles,190715_Smp_KM1906S6C3D1000_B,L-Aspartic acid,0.01706725139272244
G3_DepthProfiles,190715_Smp_KM1906S6C3D1000_C,L-Aspartic acid,0.01706725139272244
G3_DepthProfiles,190715_Smp_KM1906U12_A,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906U12_B,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906U12_C,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906U13_A,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906U13_B,L-Aspartic acid,0.03413450278544488
G3_DepthProfiles,190715_Smp_KM1906U13_C,L-Aspartic acid,0.03413450278544488
PERIFIX,230213_Blk_Blk-TfinalC_1,L-Aspartic acid,0.050475465713883894
PERIFIX,230213_Blk_Blk-TfinalF_1,L-Aspartic acid,0.050475465713883894
PERIFIX,230213_Blk_Blk-TfinalN_1,L-Aspartic acid,0.050475465713883894
PERIFIX,230213_Blk_Blk-TfinalNF_1,L-Aspartic acid,0.050475465713883894
PERIFIX,230213_Blk_Blk-TfinalNP_1,L-Aspartic acid,0.050475465713883894
PERIFIX,230213_Blk_Blk-TfinalNPF_1,L-Aspartic acid,0.050475465713883894
PERIFIX,230213_Blk_Blk-TfinalP_1,L-Aspartic acid,0.050475465713883894
PERIFIX,230213_Blk_Blk-TfinalPF_1,L-Aspartic acid,0.050475465713883894
PERIFIX,230213_Smp_T0Tote_1,L-Aspartic acid,0.011216770158640865
PERIFIX,230213_Smp_T0Tote_2,L-Aspartic acid,0.011342801284018851
PERIFIX,230213_Smp_T0Tote_3,L-Aspartic acid,0.013460124190369039
