SampID,MF,Area,Cruise
221006_Smp_S6_C2_D3_A,"Succinic acid, 2H4",51526400,RC078
221006_Smp_S6_C2_D3_B,"Succinic acid, 2H4",55640824,RC078
221006_Smp_S6_C2_D3_C,"Succinic acid, 2H4",23687306,RC078
221006_Smp_S6_C2_D4_A,"Succinic acid, 2H4",46398796,RC078
221006_Smp_S6_C2_D4_B,"Succinic acid, 2H4",54615788,RC078
221006_Smp_S6_C2_D4_C,"Succinic acid, 2H4",56293032,RC078
221006_Smp_S7_C1_D1_B,"Succinic acid, 2H4",53013816,RC078
221006_Smp_S7_C1_D1_C,"Succinic acid, 2H4",43296848,RC078
221006_Smp_S7_C1_D2_A,"Succinic acid, 2H4",55601312,RC078
221006_Smp_S7_C1_D2_B,"Succinic acid, 2H4",52968732,RC078
221006_Smp_S7_C1_D2_C,"Succinic acid, 2H4",57139112,RC078
221006_Smp_S7_C2_D3_A,"Succinic acid, 2H4",55037860,RC078
221006_Smp_S7_C2_D3_B,"Succinic acid, 2H4",51682520,RC078
221006_Smp_S7_C2_D3_C,"Succinic acid, 2H4",50734940,RC078
221006_Smp_S7_C2_D4_A,"Succinic acid, 2H4",50874228,RC078
221006_Smp_S7_C2_D4_B,"Succinic acid, 2H4",50387072,RC078
221006_Smp_S7_C2_D4_C,"Succinic acid, 2H4",41910960,RC078
221006_Smp_S7_C3_D5_A,"Succinic acid, 2H4",42839944,RC078
221006_Smp_S7_C3_D5_B,"Succinic acid, 2H4",44938324,RC078
221006_Smp_S7_C3_D5_C,"Succinic acid, 2H4",40286268,RC078
221006_Smp_S7_C3_D6_A,"Succinic acid, 2H4",45356812,RC078
221006_Smp_S7_C3_D6_B,"Succinic acid, 2H4",38924992,RC078
221006_Smp_S7_C3_D6_C,"Succinic acid, 2H4",36160140,RC078
221006_Smp_S8_C1_D1_A_2L,"Succinic acid, 2H4",52035872,RC078
221006_Smp_S8_C1_D1_A_4L,"Succinic acid, 2H4",52525104,RC078
221006_Smp_S8_C1_D2_A,"Succinic acid, 2H4",58338380,RC078
221006_Poo_TruePooRC_Full1,"Isethionic acid, 13C2",8920854,RC078
221006_Poo_TruePooRC_Full2,"Isethionic acid, 13C2",8969316,RC078
221006_Poo_TruePooRC_Full3,"Isethionic acid, 13C2",9606079,RC078
221006_Poo_TruePooRC_Full4,"Isethionic acid, 13C2",11420877,RC078
221006_Poo_TruePooRC_Half1,"Isethionic acid, 13C2",5326691,RC078
221006_Poo_TruePooRC_Half2,"Isethionic acid, 13C2",5519662,RC078
221006_Poo_TruePooRC_Half3,"Isethionic acid, 13C2",5857480,RC078
221006_Poo_TruePooRC_Half4,"Isethionic acid, 13C2",6687646,RC078
221006_Smp_S1_C1_5m_A,"Isethionic acid, 13C2",6871612,RC078
221006_Smp_S1_C1_5m_B,"Isethionic acid, 13C2",7321749,RC078
221006_Smp_S1_C1_5m_C,"Isethionic acid, 13C2",6882007,RC078
221006_Smp_S1_C1_DCM_A,"Isethionic acid, 13C2",7937014,RC078
221006_Smp_S1_C1_DCM_B,"Isethionic acid, 13C2",6155151,RC078
221006_Smp_S1_C1_DCM_C,"Isethionic acid, 13C2",7132384,RC078
221006_Smp_S2_C1_SRF_A,"Isethionic acid, 13C2",18166918,RC078
221006_Smp_S2_C1_SRF_B,"Isethionic acid, 13C2",17037072,RC078
221006_Smp_S2_C1_SRF_C,"Isethionic acid, 13C2",19791410,RC078
221006_Smp_S2_C2_D1_A,"Isethionic acid, 13C2",24264190,RC078
221006_Smp_S2_C2_D1_B,"Isethionic acid, 13C2",22945602,RC078
221006_Smp_S2_C2_D1_C,"Isethionic acid, 13C2",18567458,RC078
221006_Smp_S2_C2_D2_A,"Isethionic acid, 13C2",24712190,RC078
221006_Smp_S2_C2_D2_B,"Isethionic acid, 13C2",22063978,RC078
221006_Smp_S2_C2_D2_C,"Isethionic acid, 13C2",23561758,RC078
221006_Smp_S2_C3_D3_A,"Isethionic acid, 13C2",23017214,RC078
221006_Smp_S2_C3_D3_B,"Isethionic acid, 13C2",20934440,RC078
221006_Smp_S2_C3_D3_C,"Isethionic acid, 13C2",22112638,RC078
221006_Smp_S2_C3_D4_A,"Isethionic acid, 13C2",18875738,RC078
221006_Smp_S2_C3_D4_B,"Isethionic acid, 13C2",18556288,RC078
221006_Smp_S2_C3_D4_C,"Isethionic acid, 13C2",21879628,RC078
221006_Smp_S2_C4_D5_A,"Isethionic acid, 13C2",19480150,RC078
221006_Smp_S2_C4_D5_B,"Isethionic acid, 13C2",17442970,RC078
221006_Smp_S2_C4_D5_C,"Isethionic acid, 13C2",16972348,RC078
221006_Smp_S2_C4_D6_A,"Isethionic acid, 13C2",13655569,RC078
221006_Smp_S2_C4_D6_B,"Isethionic acid, 13C2",17292840,RC078
221006_Smp_S2_C4_D6_C,"Isethionic acid, 13C2",20900630,RC078
221006_Smp_S3_C1_D1_A,"Isethionic acid, 13C2",25332758,RC078
221006_Smp_S3_C1_D1_B,"Isethionic acid, 13C2",25705944,RC078
221006_Smp_S3_C1_D1_C,"Isethionic acid, 13C2",23199282,RC078
221006_Smp_S3_C1_D2_A,"Isethionic acid, 13C2",22811104,RC078
221006_Smp_S3_C1_D2_B,"Isethionic acid, 13C2",25269862,RC078
221006_Smp_S3_C1_D2_C,"Isethionic acid, 13C2",25153378,RC078
221006_Smp_S3_C2_D3_A,"Isethionic acid, 13C2",21144568,RC078
221006_Smp_S3_C2_D3_B,"Isethionic acid, 13C2",21904138,RC078
221006_Smp_S3_C2_D3_C,"Isethionic acid, 13C2",22269622,RC078
221006_Smp_S3_C2_D4_A,"Isethionic acid, 13C2",22711138,RC078
221006_Smp_S3_C2_D4_B,"Isethionic acid, 13C2",20549028,RC078
221006_Smp_S3_C2_D4_C,"Isethionic acid, 13C2",24558616,RC078
221006_Smp_S4_C1_D1_A,"Isethionic acid, 13C2",23503372,RC078
221006_Smp_S4_C1_D1_B,"Isethionic acid, 13C2",23937380,RC078
221006_Smp_S4_C1_D1_C,"Isethionic acid, 13C2",23803782,RC078
221006_Smp_S4_C1_D2_A,"Isethionic acid, 13C2",22329264,RC078
221006_Smp_S4_C1_D2_B,"Isethionic acid, 13C2",22347860,RC078
221006_Smp_S4_C1_D2_C,"Isethionic acid, 13C2",22966806,RC078
221006_Smp_S4_C2_D3_A,"Isethionic acid, 13C2",20823536,RC078
221006_Smp_S4_C2_D3_B,"Isethionic acid, 13C2",16812554,RC078
221006_Smp_S4_C2_D3_C,"Isethionic acid, 13C2",13515099,RC078
221006_Smp_S4_C2_D4_A,"Isethionic acid, 13C2",12874846,RC078
221006_Smp_S4_C2_D4_B,"Isethionic acid, 13C2",11791477,RC078
221006_Smp_S4_C2_D4_C,"Isethionic acid, 13C2",18864274,RC078
221006_Smp_S5_C3_D1_A,"Isethionic acid, 13C2",21849106,RC078
221006_Smp_S5_C3_D1_B,"Isethionic acid, 13C2",21983242,RC078
221006_Smp_S5_C3_D1_C,"Isethionic acid, 13C2",21582364,RC078
221006_Smp_S5_C3_D2_A,"Isethionic acid, 13C2",15557650,RC078
221006_Smp_S5_C3_D2_B,"Isethionic acid, 13C2",13744728,RC078
221006_Smp_S5_C3_D2_C,"Isethionic acid, 13C2",13010414,RC078
221006_Smp_S5_C3_D3_A,"Isethionic acid, 13C2",22248952,RC078
221006_Smp_S5_C3_D3_B,"Isethionic acid, 13C2",9228877,RC078
221006_Smp_S5_C3_D3_C,"Isethionic acid, 13C2",11315877,RC078
221006_Smp_S6_C1_D1_A,"Isethionic acid, 13C2",6108666,RC078
221006_Smp_S6_C1_D1_B,"Isethionic acid, 13C2",4778835,RC078
221006_Smp_S6_C1_D1_C,"Isethionic acid, 13C2",7122500,RC078
221006_Smp_S6_C1_D2_A,"Isethionic acid, 13C2",12076049,RC078
221006_Smp_S6_C1_D2_B,"Isethionic acid, 13C2",9444711,RC078
221006_Smp_S6_C1_D2_C,"Isethionic acid, 13C2",7183957,RC078
221006_Smp_S6_C2_D3_A,"Isethionic acid, 13C2",17815694,RC078
221006_Smp_S6_C2_D3_B,"Isethionic acid, 13C2",22306074,RC078
221006_Smp_S6_C2_D3_C,"Isethionic acid, 13C2",21459270,RC078
221006_Smp_S6_C2_D4_A,"Isethionic acid, 13C2",20468706,RC078
221006_Smp_S6_C2_D4_B,"Isethionic acid, 13C2",18556702,RC078
221006_Smp_S6_C2_D4_C,"Isethionic acid, 13C2",22372998,RC078
221006_Smp_S7_C1_D1_B,"Isethionic acid, 13C2",7795947,RC078
221006_Smp_S7_C1_D1_C,"Isethionic acid, 13C2",7915264,RC078
221006_Smp_S7_C1_D2_A,"Isethionic acid, 13C2",12431504,RC078
221006_Smp_S7_C1_D2_B,"Isethionic acid, 13C2",10458317,RC078
221006_Smp_S7_C1_D2_C,"Isethionic acid, 13C2",11126821,RC078
221006_Smp_S7_C2_D3_A,"Isethionic acid, 13C2",12860913,RC078
221006_Smp_S7_C2_D3_B,"Isethionic acid, 13C2",11774241,RC078
221006_Smp_S7_C2_D3_C,"Isethionic acid, 13C2",13753947,RC078
221006_Smp_S7_C2_D4_A,"Isethionic acid, 13C2",12802066,RC078
221006_Smp_S7_C2_D4_B,"Isethionic acid, 13C2",7302731,RC078
221006_Smp_S7_C2_D4_C,"Isethionic acid, 13C2",8309378,RC078
221006_Smp_S7_C3_D5_A,"Isethionic acid, 13C2",6892107,RC078
221006_Smp_S7_C3_D5_B,"Isethionic acid, 13C2",6575524,RC078
221006_Smp_S7_C3_D5_C,"Isethionic acid, 13C2",7794521,RC078
221006_Smp_S7_C3_D6_A,"Isethionic acid, 13C2",11678687,RC078
221006_Smp_S7_C3_D6_B,"Isethionic acid, 13C2",6952963,RC078
221006_Smp_S7_C3_D6_C,"Isethionic acid, 13C2",7634576,RC078
221006_Smp_S8_C1_D1_A_2L,"Isethionic acid, 13C2",17142842,RC078
221006_Smp_S8_C1_D1_A_4L,"Isethionic acid, 13C2",15202168,RC078
221006_Smp_S8_C1_D2_A,"Isethionic acid, 13C2",43168116,RC078
221006_Poo_TruePooRC_Full1,"Taurine, 2H4",14913008,RC078
221006_Poo_TruePooRC_Full2,"Taurine, 2H4",15256296,RC078
221006_Poo_TruePooRC_Full3,"Taurine, 2H4",14734345,RC078
221006_Poo_TruePooRC_Full4,"Taurine, 2H4",11622409,RC078
221006_Poo_TruePooRC_Half1,"Taurine, 2H4",8352547,RC078
221006_Poo_TruePooRC_Half2,"Taurine, 2H4",7964118,RC078
221006_Poo_TruePooRC_Half3,"Taurine, 2H4",8336275,RC078
221006_Poo_TruePooRC_Half4,"Taurine, 2H4",8341738,RC078
221006_Smp_S1_C1_5m_A,"Taurine, 2H4",18691042,RC078
221006_Smp_S1_C1_5m_B,"Taurine, 2H4",18489064,RC078
221006_Smp_S1_C1_5m_C,"Taurine, 2H4",13096387,RC078
221006_Smp_S1_C1_DCM_A,"Taurine, 2H4",15998547,RC078
221006_Smp_S1_C1_DCM_B,"Taurine, 2H4",18333330,RC078
221006_Smp_S1_C1_DCM_C,"Taurine, 2H4",13947721,RC078
221006_Smp_S2_C1_SRF_A,"Taurine, 2H4",11091155,RC078
221006_Smp_S2_C1_SRF_B,"Taurine, 2H4",11722865,RC078
221006_Smp_S2_C1_SRF_C,"Taurine, 2H4",13292545,RC078
221006_Smp_S2_C2_D1_A,"Taurine, 2H4",9243744,RC078
221006_Smp_S2_C2_D1_B,"Taurine, 2H4",11299683,RC078
221006_Smp_S2_C2_D1_C,"Taurine, 2H4",8715487,RC078
221006_Smp_S2_C2_D2_A,"Taurine, 2H4",10804466,RC078
221006_Smp_S2_C2_D2_B,"Taurine, 2H4",10338672,RC078
221006_Smp_S2_C2_D2_C,"Taurine, 2H4",10263678,RC078
221006_Smp_S2_C3_D3_A,"Taurine, 2H4",10762618,RC078
221006_Smp_S2_C3_D3_B,"Taurine, 2H4",10590093,RC078
221006_Smp_S2_C3_D3_C,"Taurine, 2H4",10897129,RC078
221006_Smp_S2_C3_D4_A,"Taurine, 2H4",9794701,RC078
221006_Smp_S2_C3_D4_B,"Taurine, 2H4",10213102,RC078
221006_Smp_S2_C3_D4_C,"Taurine, 2H4",9768063,RC078
221006_Smp_S2_C4_D5_A,"Taurine, 2H4",10236884,RC078
221006_Smp_S2_C4_D5_B,"Taurine, 2H4",10005901,RC078
221006_Smp_S2_C4_D5_C,"Taurine, 2H4",10387233,RC078
221006_Smp_S2_C4_D6_A,"Taurine, 2H4",8715766,RC078
221006_Smp_S2_C4_D6_B,"Taurine, 2H4",10080946,RC078
221006_Smp_S2_C4_D6_C,"Taurine, 2H4",9146817,RC078
221006_Smp_S3_C1_D1_A,"Taurine, 2H4",11022286,RC078
221006_Smp_S3_C1_D1_B,"Taurine, 2H4",11388426,RC078
221006_Smp_S3_C1_D1_C,"Taurine, 2H4",10504514,RC078
221006_Smp_S3_C1_D2_A,"Taurine, 2H4",10526154,RC078
221006_Smp_S3_C1_D2_B,"Taurine, 2H4",11834262,RC078
221006_Smp_S3_C1_D2_C,"Taurine, 2H4",10404746,RC078
221006_Smp_S3_C2_D3_A,"Taurine, 2H4",9829751,RC078
221006_Smp_S3_C2_D3_B,"Taurine, 2H4",10557379,RC078
221006_Smp_S3_C2_D3_C,"Taurine, 2H4",10542271,RC078
221006_Smp_S3_C2_D4_A,"Taurine, 2H4",10923875,RC078
221006_Smp_S3_C2_D4_B,"Taurine, 2H4",11421691,RC078
221006_Smp_S3_C2_D4_C,"Taurine, 2H4",10568483,RC078
221006_Smp_S4_C1_D1_A,"Taurine, 2H4",11148893,RC078
221006_Smp_S4_C1_D1_B,"Taurine, 2H4",11860332,RC078
221006_Smp_S4_C1_D1_C,"Taurine, 2H4",10087636,RC078
221006_Smp_S4_C1_D2_A,"Taurine, 2H4",10135728,RC078
221006_Smp_S4_C1_D2_B,"Taurine, 2H4",10497588,RC078
221006_Smp_S4_C1_D2_C,"Taurine, 2H4",10572971,RC078
221006_Smp_S4_C2_D3_A,"Taurine, 2H4",9330221,RC078
221006_Smp_S4_C2_D3_B,"Taurine, 2H4",13488652,RC078
221006_Smp_S4_C2_D3_C,"Taurine, 2H4",11920660,RC078
221006_Smp_S4_C2_D4_A,"Taurine, 2H4",10293268,RC078
221006_Smp_S4_C2_D4_B,"Taurine, 2H4",15007035,RC078
221006_Smp_S4_C2_D4_C,"Taurine, 2H4",10715192,RC078
221006_Smp_S5_C3_D1_A,"Taurine, 2H4",11160252,RC078
221006_Smp_S5_C3_D1_B,"Taurine, 2H4",9562913,RC078
221006_Smp_S5_C3_D1_C,"Taurine, 2H4",10736727,RC078
221006_Smp_S5_C3_D2_A,"Taurine, 2H4",9970115,RC078
221006_Smp_S5_C3_D2_B,"Taurine, 2H4",10032729,RC078
221006_Smp_S5_C3_D2_C,"Taurine, 2H4",8868750,RC078
221006_Smp_S5_C3_D3_A,"Taurine, 2H4",10079241,RC078
221006_Smp_S5_C3_D3_B,"Taurine, 2H4",11119631,RC078
221006_Smp_S5_C3_D3_C,"Taurine, 2H4",15343104,RC078
221006_Smp_S6_C1_D1_A,"Taurine, 2H4",10498451,RC078
221006_Smp_S6_C1_D1_B,"Taurine, 2H4",14896708,RC078
221006_Smp_S6_C1_D1_C,"Taurine, 2H4",19789808,RC078
221006_Smp_S6_C1_D2_A,"Taurine, 2H4",18297446,RC078
221006_Smp_S6_C1_D2_B,"Taurine, 2H4",36998352,RC078
221006_Smp_S6_C1_D2_C,"Taurine, 2H4",43816120,RC078
221006_Smp_S6_C2_D3_A,"Taurine, 2H4",10393425,RC078
221006_Smp_S6_C2_D3_B,"Taurine, 2H4",13619493,RC078
221006_Smp_S6_C2_D3_C,"Taurine, 2H4",11712395,RC078
221006_Smp_S6_C2_D4_A,"Taurine, 2H4",12168661,RC078
221006_Smp_S6_C2_D4_B,"Taurine, 2H4",12425100,RC078
221006_Smp_S6_C2_D4_C,"Taurine, 2H4",12814782,RC078
221006_Smp_S7_C1_D1_B,"Taurine, 2H4",9287197,RC078
221006_Smp_S7_C1_D1_C,"Taurine, 2H4",9543161,RC078
221006_Smp_S7_C1_D2_A,"Taurine, 2H4",9999820,RC078
221006_Smp_S7_C1_D2_B,"Taurine, 2H4",9176217,RC078
221006_Smp_S7_C1_D2_C,"Taurine, 2H4",10539253,RC078
221006_Smp_S7_C2_D3_A,"Taurine, 2H4",11646512,RC078
221006_Smp_S7_C2_D3_B,"Taurine, 2H4",9514377,RC078
221006_Smp_S7_C2_D3_C,"Taurine, 2H4",10566937,RC078
221006_Smp_S7_C2_D4_A,"Taurine, 2H4",9710367,RC078
221006_Smp_S7_C2_D4_B,"Taurine, 2H4",8600683,RC078
221006_Smp_S7_C2_D4_C,"Taurine, 2H4",8894167,RC078
221006_Smp_S7_C3_D5_A,"Taurine, 2H4",10858078,RC078
221006_Smp_S7_C3_D5_B,"Taurine, 2H4",11314060,RC078
221006_Smp_S7_C3_D5_C,"Taurine, 2H4",10831535,RC078
221006_Smp_S7_C3_D6_A,"Taurine, 2H4",10681122,RC078
221006_Smp_S7_C3_D6_B,"Taurine, 2H4",13574684,RC078
221006_Smp_S7_C3_D6_C,"Taurine, 2H4",10049503,RC078
221006_Smp_S8_C1_D1_A_2L,"Taurine, 2H4",9982854,RC078
221006_Smp_S8_C1_D1_A_4L,"Taurine, 2H4",10439345,RC078
221006_Smp_S8_C1_D2_A,"Taurine, 2H4",29628606,RC078
221006_Poo_TruePooRC_Full1,"Sulfoacetic acid, 13C2",27408340,RC078
221006_Poo_TruePooRC_Full2,"Sulfoacetic acid, 13C2",23556468,RC078
221006_Poo_TruePooRC_Full3,"Sulfoacetic acid, 13C2",26313558,RC078
221006_Poo_TruePooRC_Full4,"Sulfoacetic acid, 13C2",30021732,RC078
221006_Poo_TruePooRC_Half1,"Sulfoacetic acid, 13C2",20852674,RC078
221006_Poo_TruePooRC_Half2,"Sulfoacetic acid, 13C2",17545828,RC078
221006_Poo_TruePooRC_Half3,"Sulfoacetic acid, 13C2",19761720,RC078
221006_Poo_TruePooRC_Half4,"Sulfoacetic acid, 13C2",24896286,RC078
221006_Smp_S1_C1_5m_A,"Sulfoacetic acid, 13C2",25871264,RC078
221006_Smp_S1_C1_5m_B,"Sulfoacetic acid, 13C2",27016836,RC078
221006_Smp_S1_C1_5m_C,"Sulfoacetic acid, 13C2",23414410,RC078
221006_Smp_S1_C1_DCM_A,"Sulfoacetic acid, 13C2",25217798,RC078
221006_Smp_S1_C1_DCM_B,"Sulfoacetic acid, 13C2",25379544,RC078
221006_Smp_S1_C1_DCM_C,"Sulfoacetic acid, 13C2",22467850,RC078
221006_Smp_S2_C1_SRF_A,"Sulfoacetic acid, 13C2",24657746,RC078
221006_Smp_S2_C1_SRF_B,"Sulfoacetic acid, 13C2",24502316,RC078
221006_Smp_S2_C1_SRF_C,"Sulfoacetic acid, 13C2",25508856,RC078
221006_Smp_S2_C2_D1_A,"Sulfoacetic acid, 13C2",21389358,RC078
221006_Smp_S2_C2_D1_B,"Sulfoacetic acid, 13C2",21402944,RC078
221006_Smp_S2_C2_D1_C,"Sulfoacetic acid, 13C2",18862138,RC078
221006_Smp_S2_C2_D2_A,"Sulfoacetic acid, 13C2",24529966,RC078
221006_Smp_S2_C2_D2_B,"Sulfoacetic acid, 13C2",26598958,RC078
221006_Smp_S2_C2_D2_C,"Sulfoacetic acid, 13C2",22316332,RC078
221006_Smp_S2_C3_D3_A,"Sulfoacetic acid, 13C2",24428194,RC078
221006_Smp_S2_C3_D3_B,"Sulfoacetic acid, 13C2",24049868,RC078
221006_Smp_S2_C3_D3_C,"Sulfoacetic acid, 13C2",24756094,RC078
221006_Smp_S2_C3_D4_A,"Sulfoacetic acid, 13C2",27310916,RC078
221006_Smp_S2_C3_D4_B,"Sulfoacetic acid, 13C2",20912290,RC078
221006_Smp_S2_C3_D4_C,"Sulfoacetic acid, 13C2",25235450,RC078
221006_Smp_S2_C4_D5_A,"Sulfoacetic acid, 13C2",23672956,RC078
221006_Smp_S2_C4_D5_B,"Sulfoacetic acid, 13C2",23598180,RC078
221006_Smp_S2_C4_D5_C,"Sulfoacetic acid, 13C2",23866834,RC078
221006_Smp_S2_C4_D6_A,"Sulfoacetic acid, 13C2",23782406,RC078
221006_Smp_S2_C4_D6_B,"Sulfoacetic acid, 13C2",26484176,RC078
221006_Smp_S2_C4_D6_C,"Sulfoacetic acid, 13C2",21981666,RC078
221006_Smp_S3_C1_D1_A,"Sulfoacetic acid, 13C2",23726658,RC078
221006_Smp_S3_C1_D1_B,"Sulfoacetic acid, 13C2",24967128,RC078
221006_Smp_S3_C1_D1_C,"Sulfoacetic acid, 13C2",21684896,RC078
221006_Smp_S3_C1_D2_A,"Sulfoacetic acid, 13C2",23613906,RC078
221006_Smp_S3_C1_D2_B,"Sulfoacetic acid, 13C2",26825712,RC078
221006_Smp_S3_C1_D2_C,"Sulfoacetic acid, 13C2",25447984,RC078
221006_Smp_S3_C2_D3_A,"Sulfoacetic acid, 13C2",24853708,RC078
221006_Smp_S3_C2_D3_B,"Sulfoacetic acid, 13C2",27605788,RC078
221006_Smp_S3_C2_D3_C,"Sulfoacetic acid, 13C2",25587014,RC078
221006_Smp_S3_C2_D4_A,"Sulfoacetic acid, 13C2",28231574,RC078
221006_Smp_S3_C2_D4_B,"Sulfoacetic acid, 13C2",27835880,RC078
221006_Smp_S3_C2_D4_C,"Sulfoacetic acid, 13C2",27623958,RC078
221006_Smp_S4_C1_D1_A,"Sulfoacetic acid, 13C2",22551684,RC078
221006_Smp_S4_C1_D1_B,"Sulfoacetic acid, 13C2",27691126,RC078
221006_Smp_S4_C1_D1_C,"Sulfoacetic acid, 13C2",25538798,RC078
221006_Smp_S4_C1_D2_A,"Sulfoacetic acid, 13C2",27922320,RC078
221006_Smp_S4_C1_D2_B,"Sulfoacetic acid, 13C2",25078916,RC078
221006_Smp_S4_C1_D2_C,"Sulfoacetic acid, 13C2",27624378,RC078
221006_Smp_S4_C2_D3_A,"Sulfoacetic acid, 13C2",27404498,RC078
221006_Smp_S4_C2_D3_B,"Sulfoacetic acid, 13C2",28810766,RC078
221006_Smp_S4_C2_D3_C,"Sulfoacetic acid, 13C2",28094286,RC078
221006_Smp_S4_C2_D4_A,"Sulfoacetic acid, 13C2",27143588,RC078
221006_Smp_S4_C2_D4_B,"Sulfoacetic acid, 13C2",27056848,RC078
221006_Smp_S4_C2_D4_C,"Sulfoacetic acid, 13C2",30346272,RC078
221006_Smp_S5_C3_D1_A,"Sulfoacetic acid, 13C2",29852172,RC078
221006_Smp_S5_C3_D1_B,"Sulfoacetic acid, 13C2",28442938,RC078
221006_Smp_S5_C3_D1_C,"Sulfoacetic acid, 13C2",30774282,RC078
221006_Smp_S5_C3_D2_A,"Sulfoacetic acid, 13C2",31079076,RC078
221006_Smp_S5_C3_D2_B,"Sulfoacetic acid, 13C2",32109732,RC078
221006_Smp_S5_C3_D2_C,"Sulfoacetic acid, 13C2",29555030,RC078
221006_Smp_S5_C3_D3_A,"Sulfoacetic acid, 13C2",21636648,RC078
221006_Smp_S5_C3_D3_B,"Sulfoacetic acid, 13C2",28875270,RC078
221006_Smp_S5_C3_D3_C,"Sulfoacetic acid, 13C2",26669268,RC078
221006_Smp_S6_C1_D1_A,"Sulfoacetic acid, 13C2",28270192,RC078
221006_Smp_S6_C1_D1_B,"Sulfoacetic acid, 13C2",23712436,RC078
221006_Smp_S6_C1_D1_C,"Sulfoacetic acid, 13C2",27868088,RC078
221006_Smp_S6_C1_D2_A,"Sulfoacetic acid, 13C2",37188160,RC078
221006_Smp_S6_C1_D2_B,"Sulfoacetic acid, 13C2",34868696,RC078
221006_Smp_S6_C1_D2_C,"Sulfoacetic acid, 13C2",31272162,RC078
221006_Smp_S6_C2_D3_A,"Sulfoacetic acid, 13C2",23700396,RC078
221006_Smp_S6_C2_D3_B,"Sulfoacetic acid, 13C2",27448110,RC078
221006_Smp_S6_C2_D3_C,"Sulfoacetic acid, 13C2",25780360,RC078
221006_Smp_S6_C2_D4_A,"Sulfoacetic acid, 13C2",32686562,RC078
221006_Smp_S6_C2_D4_B,"Sulfoacetic acid, 13C2",29622986,RC078
221006_Smp_S6_C2_D4_C,"Sulfoacetic acid, 13C2",31701300,RC078
221006_Smp_S7_C1_D1_B,"Sulfoacetic acid, 13C2",23687292,RC078
221006_Smp_S7_C1_D1_C,"Sulfoacetic acid, 13C2",24090098,RC078
221006_Smp_S7_C1_D2_A,"Sulfoacetic acid, 13C2",32517398,RC078
221006_Smp_S7_C1_D2_B,"Sulfoacetic acid, 13C2",29184556,RC078
221006_Smp_S7_C1_D2_C,"Sulfoacetic acid, 13C2",31313492,RC078
221006_Smp_S7_C2_D3_A,"Sulfoacetic acid, 13C2",26879584,RC078
221006_Smp_S7_C2_D3_B,"Sulfoacetic acid, 13C2",24408690,RC078
221006_Smp_S7_C2_D3_C,"Sulfoacetic acid, 13C2",25449254,RC078
221006_Smp_S7_C2_D4_A,"Sulfoacetic acid, 13C2",33444996,RC078
221006_Smp_S7_C2_D4_B,"Sulfoacetic acid, 13C2",26718892,RC078
221006_Smp_S7_C2_D4_C,"Sulfoacetic acid, 13C2",27465558,RC078
221006_Smp_S7_C3_D5_A,"Sulfoacetic acid, 13C2",23690102,RC078
221006_Smp_S7_C3_D5_B,"Sulfoacetic acid, 13C2",22886022,RC078
221006_Smp_S7_C3_D5_C,"Sulfoacetic acid, 13C2",25367532,RC078
221006_Smp_S7_C3_D6_A,"Sulfoacetic acid, 13C2",30299366,RC078
221006_Smp_S7_C3_D6_B,"Sulfoacetic acid, 13C2",23386430,RC078
221006_Smp_S7_C3_D6_C,"Sulfoacetic acid, 13C2",29593722,RC078
221006_Smp_S8_C1_D1_A_2L,"Sulfoacetic acid, 13C2",22115458,RC078
221006_Smp_S8_C1_D1_A_4L,"Sulfoacetic acid, 13C2",26781988,RC078
221006_Smp_S8_C1_D2_A,"Sulfoacetic acid, 13C2",62838000,RC078
221006_Poo_TruePooRC_Full1,"AMP, 15N5",14735350,RC078
221006_Poo_TruePooRC_Full2,"AMP, 15N5",17497306,RC078
221006_Poo_TruePooRC_Full3,"AMP, 15N5",15923973,RC078
221006_Poo_TruePooRC_Full4,"AMP, 15N5",17344506,RC078
221006_Poo_TruePooRC_Half1,"AMP, 15N5",8955411,RC078
221006_Poo_TruePooRC_Half2,"AMP, 15N5",8506168,RC078
221006_Poo_TruePooRC_Half3,"AMP, 15N5",8304102,RC078
221006_Poo_TruePooRC_Half4,"AMP, 15N5",11227390,RC078
221006_Smp_S1_C1_5m_A,"AMP, 15N5",11053685,RC078
221006_Smp_S1_C1_5m_B,"AMP, 15N5",12485551,RC078
221006_Smp_S1_C1_5m_C,"AMP, 15N5",14038118,RC078
221006_Smp_S1_C1_DCM_A,"AMP, 15N5",17416764,RC078
221006_Smp_S1_C1_DCM_B,"AMP, 15N5",13337098,RC078
221006_Smp_S1_C1_DCM_C,"AMP, 15N5",16657988,RC078
221006_Smp_S2_C1_SRF_A,"AMP, 15N5",19006760,RC078
221006_Smp_S2_C1_SRF_B,"AMP, 15N5",17312656,RC078
221006_Smp_S2_C1_SRF_C,"AMP, 15N5",20642230,RC078
221006_Smp_S2_C2_D1_A,"AMP, 15N5",15224629,RC078
221006_Smp_S2_C2_D1_B,"AMP, 15N5",20380946,RC078
221006_Smp_S2_C2_D1_C,"AMP, 15N5",23403738,RC078
221006_Smp_S2_C2_D2_A,"AMP, 15N5",20428580,RC078
221006_Smp_S2_C2_D2_B,"AMP, 15N5",21438770,RC078
221006_Smp_S2_C2_D2_C,"AMP, 15N5",19946202,RC078
221006_Smp_S2_C3_D3_A,"AMP, 15N5",20671780,RC078
221006_Smp_S2_C3_D3_B,"AMP, 15N5",21236224,RC078
