SampID,Compound,Part.Conc.Vial.uM,Part.Conc.nM,Part.Conc.C.nM,Part.Conc.N.nM,Part.Conc.S.nM,detected,impute.conc.nM
170706_Smp_S3E15E15_Ds,Proline betaine,0.04469073594011543,0.00357525887520923,0.02502681212646464,0.00357525887520923,NA,Yes,0
170706_Smp_S4E16D15_A,Proline betaine,0.05566638762373267,0.00445331100989861,0.03117317706929029,0.00445331100989861,NA,Yes,0
170706_Smp_S4E16D15_B,Proline betaine,0.08060152418925103,0.00644812193514008,0.04513685354598057,0.00644812193514008,NA,Yes,0
170706_Smp_S4E16D15_C,Proline betaine,0.05497385745650555,0.00439790859652044,0.0307853601756431,0.00439790859652044,NA,Yes,0
170706_Smp_S4E16D15_Ds,Proline betaine,0.04325885274078529,0.00346070821926282,0.02422495753483976,0.00346070821926282,NA,Yes,0
170706_Smp_S5E28D15_A,Proline betaine,0.03178069184129321,0.00254245534730345,0.01779718743112419,0.00254245534730345,NA,Yes,0
170706_Smp_S5E28D15_B,Proline betaine,0.03264914315546435,0.00261193145243714,0.01828352016706003,0.00261193145243714,NA,Yes,0
170706_Smp_S5E28D15_C,Proline betaine,0.04209371697129795,0.00336749735770383,0.02357248150392684,0.00336749735770383,NA,Yes,0
170706_Smp_S5E28D15_Ds,Proline betaine,0.02751892957854205,0.00231738354345617,0.0162216848041932,0.00231738354345617,NA,Yes,0
170706_Smp_S6E37D15_A,Proline betaine,0.34623115772617363,0.02769849261809388,0.1938894483266572,0.02769849261809388,NA,Yes,0
170706_Smp_S6E37D15_B,Proline betaine,0.2526617920626843,0.02021294336501474,0.14149060355510318,0.02021294336501474,NA,Yes,0
170706_Smp_S6E37D15_C,Proline betaine,0.22464824103708417,0.01797185928296673,0.12580301498076712,0.01797185928296673,NA,Yes,0
170706_Smp_S6E37D15_Ds,Proline betaine,0.08405128832846664,0.00791070948973803,0.05537496642816627,0.00791070948973803,NA,Yes,0
170706_Smp_S3E15D15_A,Sarcosine,0.03855266240529775,0.00308421299242382,0.00925263897727146,0.00308421299242382,NA,Yes,0
170706_Smp_S3E15D15_B,Sarcosine,0.03346108739738335,0.00267688699179066,0.008030660975372,0.00267688699179066,NA,Yes,0
170706_Smp_S3E15D15_C,Sarcosine,0.02994835629090941,0.00239586850327275,0.00718760550981825,0.00239586850327275,NA,Yes,0
170706_Smp_S3E15E15_Ds,Sarcosine,0.00207316256796476,1.658530054371814e-4,4.975590163115442e-4,1.658530054371814e-4,NA,No,0
170706_Smp_S4E16D15_A,Sarcosine,0.01958972093070392,0.00156717767445631,0.00470153302336894,0.00156717767445631,NA,Yes,0
170706_Smp_S4E16D15_B,Sarcosine,0.01746353372398563,0.00139708269791885,0.00419124809375655,0.00139708269791885,NA,Yes,0
170706_Smp_S4E16D15_C,Sarcosine,0.02192107115033318,0.00175368569202665,0.00526105707607996,0.00175368569202665,NA,Yes,0
170706_Smp_S4E16D15_Ds,Sarcosine,0.00540024695442256,4.3201975635380474e-4,0.00129605926906141,4.3201975635380474e-4,NA,Yes,0
170706_Smp_S5E28D15_A,Sarcosine,0.01693893254513898,0.00135511460361111,0.00406534381083335,0.00135511460361111,NA,Yes,0
170706_Smp_S5E28D15_B,Sarcosine,0.01043609568799676,8.34887655039741e-4,0.00250466296511922,8.34887655039741e-4,NA,Yes,0
170706_Smp_S5E28D15_C,Sarcosine,0.03136409398416889,0.00250912751873351,0.00752738255620053,0.00250912751873351,NA,Yes,0
170706_Smp_S5E28D15_Ds,Sarcosine,0.00715977785681705,6.029286616266995e-4,0.00180878598488009,6.029286616266995e-4,NA,Yes,0
170706_Smp_S6E37D15_A,Sarcosine,0.1785661766955586,0.01428529413564468,0.04285588240693406,0.01428529413564468,NA,Yes,0
170706_Smp_S6E37D15_B,Sarcosine,0.1552480776864767,0.01241984621491813,0.0372595386447544,0.01241984621491813,NA,Yes,0
170706_Smp_S6E37D15_C,Sarcosine,0.10937817642486948,0.00875025411398955,0.02625076234196867,0.00875025411398955,NA,Yes,0
170706_Smp_S6E37D15_Ds,Sarcosine,0.01196010041931952,0.0011256565100536,0.0033769695301608,0.0011256565100536,NA,Yes,0
170706_Smp_S3E15D15_A,Threonine Betaine (tentative),0.08199220871500187,0.00655937669720015,0.04591563688040105,0.00655937669720015,NA,Yes,0
170706_Smp_S3E15D15_B,Threonine Betaine (tentative),0.05385678800939721,0.00430854304075177,0.03015980128526243,0.00430854304075177,NA,Yes,0
170706_Smp_S3E15D15_C,Threonine Betaine (tentative),0.09808534960218604,0.00784682796817488,0.05492779577722417,0.00784682796817488,NA,Yes,0
170706_Smp_S3E15E15_Ds,Threonine Betaine (tentative),0.04663239468643049,0.00373059157491444,0.02611414102440108,0.00373059157491444,NA,Yes,0
170706_Smp_S4E16D15_A,Threonine Betaine (tentative),0.0154692165845974,0.00123753732676779,0.00866276128737454,0.00123753732676779,NA,Yes,0
170706_Smp_S4E16D15_B,Threonine Betaine (tentative),0.02374713719095339,0.00189977097527627,0.0132983968269339,0.00189977097527627,NA,Yes,0
170706_Smp_S4E16D15_C,Threonine Betaine (tentative),0.0149568099247604,0.00119654479398083,0.00837581355786582,0.00119654479398083,NA,Yes,0
170706_Smp_S4E16D15_Ds,Threonine Betaine (tentative),0.01208781635401115,9.67025308320892e-4,0.00676917715824624,9.67025308320892e-4,NA,Yes,0
170706_Smp_S5E28D15_A,Threonine Betaine (tentative),0.00135298745457885,1.0823899636630855e-4,7.5767297456416e-4,1.0823899636630855e-4,NA,No,0
170706_Smp_S5E28D15_B,Threonine Betaine (tentative),0.00115047980042787,9.203838403423006e-5,6.442686882396104e-4,9.203838403423006e-5,NA,No,0
170706_Smp_S5E28D15_C,Threonine Betaine (tentative),0.001632897924449,1.306318339559201e-4,9.144228376914408e-4,1.306318339559201e-4,NA,No,0
170706_Smp_S5E28D15_Ds,Threonine Betaine (tentative),0.0018236051569953,1.5356675006276258e-4,0.00107496725043933,1.5356675006276258e-4,NA,No,0
170706_Smp_S6E37D15_A,Threonine Betaine (tentative),0.13853341366541325,0.01108267309323305,0.0775787116526314,0.01108267309323305,NA,Yes,0
170706_Smp_S6E37D15_B,Threonine Betaine (tentative),0.10262283419073788,0.00820982673525903,0.05746878714681321,0.00820982673525903,NA,Yes,0
170706_Smp_S6E37D15_C,Threonine Betaine (tentative),0.11320730016815617,0.00905658401345249,0.06339608809416744,0.00905658401345249,NA,Yes,0
170706_Smp_S6E37D15_Ds,Threonine Betaine (tentative),0.01166574116017663,0.00109795210919309,0.00768566476435166,0.00109795210919309,NA,Yes,0
170706_Smp_S3E15D15_A,Trigonelline,0.35275006301692874,0.0282200050413543,0.1975400352894801,0.0282200050413543,NA,Yes,0
170706_Smp_S3E15D15_B,Trigonelline,0.18738224470443177,0.01499057957635454,0.1049340570344818,0.01499057957635454,NA,Yes,0
170706_Smp_S3E15D15_C,Trigonelline,0.26407274486124205,0.02112581958889936,0.14788073712229555,0.02112581958889936,NA,Yes,0
170706_Smp_S3E15E15_Ds,Trigonelline,0.12280036387829717,0.00982402911026377,0.0687682037718464,0.00982402911026377,NA,Yes,0
170706_Smp_S4E16D15_A,Trigonelline,0.24720180227317673,0.01977614418185414,0.13843300927297897,0.01977614418185414,NA,Yes,0
170706_Smp_S4E16D15_B,Trigonelline,0.35548125657299967,0.02843850052583997,0.19906950368087983,0.02843850052583997,NA,Yes,0
170706_Smp_S4E16D15_C,Trigonelline,0.28242755992202156,0.02259420479376172,0.15815943355633208,0.02259420479376172,NA,Yes,0
170706_Smp_S4E16D15_Ds,Trigonelline,0.13530446393585588,0.01082435711486847,0.0757704998040793,0.01082435711486847,NA,Yes,0
170706_Smp_S5E28D15_A,Trigonelline,0.22427139214324532,0.01794171137145962,0.1255919796002174,0.01794171137145962,NA,Yes,0
170706_Smp_S5E28D15_B,Trigonelline,0.2652975192775809,0.02122380154220647,0.1485666107954453,0.02122380154220647,NA,Yes,0
170706_Smp_S5E28D15_C,Trigonelline,0.3660756945587601,0.0292860555647008,0.2050023889529056,0.0292860555647008,NA,Yes,0
170706_Smp_S5E28D15_Ds,Trigonelline,0.06725775960227891,0.00566381133492874,0.03964667934450124,0.00566381133492874,NA,Yes,0
170706_Smp_S6E37D15_A,Trigonelline,4.594822936427072,0.36758583491416574,2.57310084439916,0.36758583491416574,NA,Yes,0
170706_Smp_S6E37D15_B,Trigonelline,3.375574397686143,0.27004595181489144,1.89032166270424,0.27004595181489144,NA,Yes,0
170706_Smp_S6E37D15_C,Trigonelline,3.108452397470652,0.24867619179765216,1.7407333425835652,0.24867619179765216,NA,Yes,0
170706_Smp_S6E37D15_Ds,Trigonelline,0.2379672446003263,0.02239691713885424,0.1567784199719797,0.02239691713885424,NA,Yes,0
170706_Smp_S3E15D15_A,beta-Alanine,0.1082642817072642,0.00866114253658113,0.02598342760974341,0.00866114253658113,NA,Yes,0
170706_Smp_S3E15D15_B,beta-Alanine,0.05281576221429605,0.00422526097714368,0.01267578293143105,0.00422526097714368,NA,Yes,0
170706_Smp_S3E15D15_C,beta-Alanine,0.0673555442993113,0.0053884435439449,0.01616533063183471,0.0053884435439449,NA,Yes,0
170706_Smp_S3E15E15_Ds,beta-Alanine,0.02553214934487065,0.00204257194758965,0.00612771584276895,0.00204257194758965,NA,Yes,0
170706_Smp_S4E16D15_A,beta-Alanine,0.09700024768165502,0.0077600198145324,0.0232800594435972,0.0077600198145324,NA,Yes,0
170706_Smp_S4E16D15_B,beta-Alanine,0.07503308823491384,0.0060026470587931,0.01800794117637932,0.0060026470587931,NA,Yes,0
170706_Smp_S4E16D15_C,beta-Alanine,0.07918376670857387,0.0063347013366859,0.01900410401005772,0.0063347013366859,NA,Yes,0
170706_Smp_S4E16D15_Ds,beta-Alanine,0.04459922786519729,0.00356793822921578,0.01070381468764735,0.00356793822921578,NA,Yes,0
170706_Smp_S5E28D15_A,beta-Alanine,0.07883899038250813,0.00630711923060065,0.01892135769180195,0.00630711923060065,NA,Yes,0
170706_Smp_S5E28D15_B,beta-Alanine,0.06742819212726801,0.00539425537018144,0.01618276611054431,0.00539425537018144,NA,Yes,0
170706_Smp_S5E28D15_C,beta-Alanine,0.15438994606173762,0.012351195684939,0.03705358705481702,0.012351195684939,NA,Yes,0
170706_Smp_S5E28D15_Ds,beta-Alanine,0.02378301411706586,0.00200278013617396,0.0060083404085219,0.00200278013617396,NA,Yes,0
170706_Smp_S6E37D15_A,beta-Alanine,1.5560218379622912,0.12448174703698328,0.37344524111094984,0.12448174703698328,NA,Yes,0
170706_Smp_S6E37D15_B,beta-Alanine,1.5358864933375036,0.12287091946700028,0.3686127584010008,0.12287091946700028,NA,Yes,0
170706_Smp_S6E37D15_C,beta-Alanine,1.2240717673352246,0.09792574138681796,0.2937772241604539,0.09792574138681796,NA,Yes,0
170706_Smp_S6E37D15_Ds,beta-Alanine,0.22944341656335668,0.02159467450008062,0.06478402350024189,0.02159467450008062,NA,Yes,0
170706_Smp_S3E15D15_A,beta-Alaninebetaine,1.7234062547370803,0.13787250037896642,0.8272350022737985,0.13787250037896642,NA,Yes,0
170706_Smp_S3E15D15_B,beta-Alaninebetaine,0.8097573102730125,0.06478058482184099,0.3886835089310459,0.06478058482184099,NA,Yes,0
170706_Smp_S3E15D15_C,beta-Alaninebetaine,1.316726470501473,0.10533811764011784,0.632028705840707,0.10533811764011784,NA,Yes,0
170706_Smp_S3E15E15_Ds,beta-Alaninebetaine,0.4152335830751975,0.03321868664601579,0.19931211987609476,0.03321868664601579,NA,Yes,0
170706_Smp_S4E16D15_A,beta-Alaninebetaine,0.9486554349440612,0.0758924347955249,0.4553546087731494,0.0758924347955249,NA,Yes,0
170706_Smp_S4E16D15_B,beta-Alaninebetaine,1.2626702365164404,0.10101361892131522,0.6060817135278913,0.10101361892131522,NA,Yes,0
170706_Smp_S4E16D15_C,beta-Alaninebetaine,0.9821131436073895,0.07856905148859115,0.4714143089315469,0.07856905148859115,NA,Yes,0
170706_Smp_S4E16D15_Ds,beta-Alaninebetaine,0.476175407299,0.03809403258391999,0.22856419550351997,0.03809403258391999,NA,Yes,0
170706_Smp_S5E28D15_A,beta-Alaninebetaine,0.8156486362044623,0.06525189089635698,0.3915113453781419,0.06525189089635698,NA,Yes,0
170706_Smp_S5E28D15_B,beta-Alaninebetaine,0.8130630033255616,0.06504504026604492,0.3902702415962695,0.06504504026604492,NA,Yes,0
170706_Smp_S5E28D15_C,beta-Alaninebetaine,1.0622421396247277,0.08497937116997822,0.5098762270198693,0.08497937116997822,NA,Yes,0
170706_Smp_S5E28D15_Ds,beta-Alaninebetaine,0.550624913868429,0.04636841379944665,0.2782104827966799,0.04636841379944665,NA,Yes,0
170706_Smp_S6E37D15_A,beta-Alaninebetaine,25.01493883197731,2.001195106558185,12.007170639349107,2.001195106558185,NA,Yes,0
170706_Smp_S6E37D15_B,beta-Alaninebetaine,18.965951277029948,1.5172761021623955,9.103656612974374,1.5172761021623955,NA,Yes,0
170706_Smp_S6E37D15_C,beta-Alaninebetaine,17.130899158551422,1.3704719326841135,8.222831596104681,1.3704719326841135,NA,Yes,0
170706_Smp_S6E37D15_Ds,beta-Alaninebetaine,4.705091446565871,0.442832136147376,2.656992816884256,0.442832136147376,NA,Yes,0
170706_Smp_S3E15D15_A,beta-Glutamic acid,0.03587781048849835,0.00287022483907986,0.01435112419539934,0.00287022483907986,NA,Yes,0
170706_Smp_S3E15D15_B,beta-Glutamic acid,0.03011261407100842,0.00240900912568067,0.01204504562840337,0.00240900912568067,NA,Yes,0
170706_Smp_S3E15D15_C,beta-Glutamic acid,0.0298041698485353,0.00238433358788282,0.01192166793941412,0.00238433358788282,NA,Yes,0
170706_Smp_S3E15E15_Ds,beta-Glutamic acid,0.0199130487418088,0.0015930438993447,0.00796521949672352,0.0015930438993447,NA,Yes,0
170706_Smp_S4E16D15_A,beta-Glutamic acid,0.03599957330987395,0.00287996586478991,0.01439982932394957,0.00287996586478991,NA,Yes,0
170706_Smp_S4E16D15_B,beta-Glutamic acid,0.04885519641942965,0.00390841571355437,0.01954207856777186,0.00390841571355437,NA,Yes,0
170706_Smp_S4E16D15_C,beta-Glutamic acid,0.02978139345585436,0.00238251147646834,0.01191255738234174,0.00238251147646834,NA,Yes,0
170706_Smp_S4E16D15_Ds,beta-Glutamic acid,0.04006059915458346,0.00320484793236667,0.01602423966183338,0.00320484793236667,NA,Yes,0
170706_Smp_S5E28D15_A,beta-Glutamic acid,0.01775898133253924,0.00142071850660313,0.00710359253301569,0.00142071850660313,NA,Yes,0
170706_Smp_S5E28D15_B,beta-Glutamic acid,0.01667212368940876,0.0013337698951527,0.0066688494757635,0.0013337698951527,NA,Yes,0
170706_Smp_S5E28D15_C,beta-Glutamic acid,0.05310862843850693,0.00424869027508055,0.02124345137540277,0.00424869027508055,NA,Yes,0
170706_Smp_S5E28D15_Ds,beta-Glutamic acid,0.02857248914690004,0.00240610434921263,0.01203052174606317,0.00240610434921263,NA,Yes,0
170706_Smp_S6E37D15_A,beta-Glutamic acid,0.15532315021754528,0.01242585201740362,0.06212926008701811,0.01242585201740362,NA,Yes,0
170706_Smp_S6E37D15_B,beta-Glutamic acid,0.11321314532561892,0.00905705162604951,0.04528525813024756,0.00905705162604951,NA,Yes,0
170706_Smp_S6E37D15_C,beta-Glutamic acid,0.05228983967418022,0.00418318717393441,0.02091593586967208,0.00418318717393441,NA,Yes,0
170706_Smp_S6E37D15_Ds,beta-Glutamic acid,0.0392880436497403,0.00369769822585791,0.01848849112928955,0.00369769822585791,NA,Yes,0
170706_Smp_S3E15D15_A,L-Alanine,1.276054837133811,0.10208438697070488,0.30625316091211463,0.10208438697070488,NA,Yes,0
170706_Smp_S3E15D15_B,L-Alanine,0.8763551862652545,0.07010841490122036,0.21032524470366107,0.07010841490122036,NA,Yes,0
170706_Smp_S3E15D15_C,L-Alanine,0.9092045738357796,0.07273636590686235,0.21820909772058705,0.07273636590686235,NA,Yes,0
170706_Smp_S3E15E15_Ds,L-Alanine,0.5773664356315086,0.04618931485052068,0.13856794455156204,0.04618931485052068,NA,Yes,0
170706_Smp_S4E16D15_A,L-Alanine,0.8835165453256086,0.07068132362604869,0.21204397087814608,0.07068132362604869,NA,Yes,0
170706_Smp_S4E16D15_B,L-Alanine,0.8864310695409244,0.07091448556327395,0.21274345668982184,0.07091448556327395,NA,Yes,0
170706_Smp_S4E16D15_C,L-Alanine,0.7693237604092573,0.06154590083274059,0.18463770249822176,0.06154590083274059,NA,Yes,0
170706_Smp_S4E16D15_Ds,L-Alanine,0.5638857573805129,0.04511086059044103,0.1353325817713231,0.04511086059044103,NA,Yes,0
170706_Smp_S5E28D15_A,L-Alanine,1.4393521574184749,0.11514817259347798,0.34544451778043395,0.11514817259347798,NA,Yes,0
170706_Smp_S5E28D15_B,L-Alanine,1.2652776063294016,0.10122220850635212,0.3036666255190564,0.10122220850635212,NA,Yes,0
170706_Smp_S5E28D15_C,L-Alanine,1.5342327019272874,0.122738616154183,0.36821584846254896,0.122738616154183,NA,Yes,0
170706_Smp_S5E28D15_Ds,L-Alanine,0.799125907493431,0.06729481326260471,0.20188443978781412,0.06729481326260471,NA,Yes,0
170706_Smp_S6E37D15_A,L-Alanine,16.505676037368364,1.320454082989469,3.961362248968408,1.320454082989469,NA,Yes,0
170706_Smp_S6E37D15_B,L-Alanine,18.11268293561747,1.4490146348493975,4.347043904548193,1.4490146348493975,NA,Yes,0
170706_Smp_S6E37D15_C,L-Alanine,17.09329316963589,1.367463453570871,4.102390360712613,1.367463453570871,NA,Yes,0
170706_Smp_S6E37D15_Ds,L-Alanine,3.1233081412379144,0.29395841329298017,0.8818752398789405,0.29395841329298017,NA,Yes,0
170706_Smp_S3E15D15_A,L-Proline,0.5996763381928397,0.04797410705542718,0.2398705352771359,0.04797410705542718,NA,Yes,0
170706_Smp_S3E15D15_B,L-Proline,0.4479900602884406,0.03583920482307524,0.1791960241153762,0.03583920482307524,NA,Yes,0
170706_Smp_S3E15D15_C,L-Proline,0.45838043036149256,0.03667043442891941,0.18335217214459704,0.03667043442891941,NA,Yes,0
170706_Smp_S3E15E15_Ds,L-Proline,0.12343954918801164,0.00987516393504093,0.04937581967520466,0.00987516393504093,NA,Yes,0
170706_Smp_S4E16D15_A,L-Proline,0.3689920450899127,0.02951936360719301,0.14759681803596508,0.02951936360719301,NA,Yes,0
170706_Smp_S4E16D15_B,L-Proline,0.3616114371630639,0.0289289149730451,0.14464457486522553,0.0289289149730451,NA,Yes,0
170706_Smp_S4E16D15_C,L-Proline,0.3460500027917325,0.02768400022333859,0.138420001116693,0.02768400022333859,NA,Yes,0
170706_Smp_S4E16D15_Ds,L-Proline,0.17788816954529724,0.01423105356362377,0.07115526781811889,0.01423105356362377,NA,Yes,0
170706_Smp_S5E28D15_A,L-Proline,0.4613118056549388,0.0369049444523951,0.18452472226197553,0.0369049444523951,NA,Yes,0
170706_Smp_S5E28D15_B,L-Proline,0.5242906671132878,0.04194325336906301,0.20971626684531508,0.04194325336906301,NA,Yes,0
170706_Smp_S5E28D15_C,L-Proline,1.0618838202965222,0.08495070562372178,0.4247535281186089,0.08495070562372178,NA,Yes,0
170706_Smp_S5E28D15_Ds,L-Proline,0.24638917834947935,0.02074856238732457,0.10374281193662288,0.02074856238732457,NA,Yes,0
170706_Smp_S6E37D15_A,L-Proline,7.170774367113993,0.5736619493691194,2.868309746845597,0.5736619493691194,NA,Yes,0
170706_Smp_S6E37D15_B,L-Proline,6.358630403939742,0.5086904323151793,2.5434521615758965,0.5086904323151793,NA,Yes,0
170706_Smp_S6E37D15_C,L-Proline,5.81857575249488,0.4654860601995904,2.327430300997952,0.4654860601995904,NA,Yes,0
170706_Smp_S6E37D15_Ds,L-Proline,1.2583632181167632,0.11843418523451887,0.5921709261725945,0.11843418523451887,NA,Yes,0
170706_Smp_S3E15D15_A,L-Isoleucine,11.268820118150778,0.9015056094520622,5.4090336567123725,0.9015056094520622,NA,Yes,0
170706_Smp_S3E15D15_B,L-Isoleucine,6.12297465986467,0.4898379727891736,2.9390278367350415,0.4898379727891736,NA,Yes,0
170706_Smp_S3E15D15_C,L-Isoleucine,7.091241685310843,0.5672993348248674,3.4037960089492043,0.5672993348248674,NA,Yes,0
170706_Smp_S3E15E15_Ds,L-Isoleucine,4.666775875354147,0.37334207002833175,2.2400524201699907,0.37334207002833175,NA,Yes,0
170706_Smp_S4E16D15_A,L-Isoleucine,3.9616274037195742,0.31693019229756597,1.9015811537853955,0.31693019229756597,NA,Yes,0
170706_Smp_S4E16D15_B,L-Isoleucine,5.807578066950673,0.4646062453560538,2.787637472136323,0.4646062453560538,NA,Yes,0
170706_Smp_S4E16D15_C,L-Isoleucine,3.840544065827812,0.30724352526622495,1.8434611515973496,0.30724352526622495,NA,Yes,0
170706_Smp_S4E16D15_Ds,L-Isoleucine,4.075675546570847,0.3260540437256677,1.9563242623540065,0.3260540437256677,NA,Yes,0
170706_Smp_S5E28D15_A,L-Isoleucine,3.229369225954973,0.2583495380763978,1.550097228458387,0.2583495380763978,NA,Yes,0
170706_Smp_S5E28D15_B,L-Isoleucine,3.1756123448965248,0.254048987591722,1.524293925550332,0.254048987591722,NA,Yes,0
170706_Smp_S5E28D15_C,L-Isoleucine,3.5421270158485982,0.28337016126788783,1.700220967607327,0.28337016126788783,NA,Yes,0
170706_Smp_S5E28D15_Ds,L-Isoleucine,2.8366545832576966,0.23887617543222708,1.4332570525933626,0.23887617543222708,NA,Yes,0
170706_Smp_S6E37D15_A,L-Isoleucine,54.78670223868105,4.382936179094484,26.297617074566904,4.382936179094484,NA,Yes,0
170706_Smp_S6E37D15_B,L-Isoleucine,49.43433266814745,3.954746613451796,23.728479680710773,3.954746613451796,NA,Yes,0
170706_Smp_S6E37D15_C,L-Isoleucine,41.81302107153073,3.345041685722458,20.070250114334748,3.345041685722458,NA,Yes,0
170706_Smp_S6E37D15_Ds,L-Isoleucine,9.582381805471242,0.9018712287502344,5.411227372501406,0.9018712287502344,NA,Yes,0
170706_Smp_S3E15D15_A,L-Methionine,0.09832244782179315,0.00786579582574345,0.03932897912871726,0.00786579582574345,0.00786579582574345,Yes,0
170706_Smp_S3E15D15_B,L-Methionine,0.06027045132008456,0.00482163610560676,0.02410818052803382,0.00482163610560676,0.00482163610560676,Yes,0
170706_Smp_S3E15D15_C,L-Methionine,0.06870679355117636,0.0054965434840941,0.02748271742047054,0.0054965434840941,0.0054965434840941,Yes,0
170706_Smp_S3E15E15_Ds,L-Methionine,0.00396642538619255,3.1731403089540404e-4,0.00158657015447702,3.1731403089540404e-4,3.1731403089540404e-4,Yes,0
170706_Smp_S4E16D15_A,L-Methionine,0.05195543378129969,0.00415643470250397,0.02078217351251987,0.00415643470250397,0.00415643470250397,Yes,0
170706_Smp_S4E16D15_B,L-Methionine,0.04689003999288644,0.00375120319943091,0.01875601599715457,0.00375120319943091,0.00375120319943091,Yes,0
170706_Smp_S4E16D15_C,L-Methionine,0.06425166054097825,0.00514013284327825,0.02570066421639129,0.00514013284327825,0.00514013284327825,Yes,0
170706_Smp_S4E16D15_Ds,L-Methionine,0.02049711038517758,0.0016397688308142,0.00819884415407103,0.0016397688308142,0.0016397688308142,Yes,0
170706_Smp_S5E28D15_A,L-Methionine,0.09324249009440404,0.00745939920755232,0.03729699603776162,0.00745939920755232,0.00745939920755232,Yes,0
170706_Smp_S5E28D15_B,L-Methionine,0.10197347357433442,0.0081578778859467491,0.04078938942973376,0.0081578778859467491,0.0081578778859467491,Yes,0
170706_Smp_S5E28D15_C,L-Methionine,0.16081412062265335,0.01286512964981226,0.06432564824906134,0.01286512964981226,0.01286512964981226,Yes,0
170706_Smp_S5E28D15_Ds,L-Methionine,0.04773997912155305,0.00402020876813078,0.02010104384065391,0.00402020876813078,0.00402020876813078,Yes,0
170706_Smp_S6E37D15_A,L-Methionine,3.6099813632320266,0.28879850905856214,1.4439925452928106,0.28879850905856214,0.28879850905856214,Yes,0
170706_Smp_S6E37D15_B,L-Methionine,4.62632687058945,0.370106149647156,1.85053074823578,0.370106149647156,0.370106149647156,Yes,0
170706_Smp_S6E37D15_C,L-Methionine,4.253089604898883,0.34024716839191066,1.7012358419595532,0.34024716839191066,0.34024716839191066,Yes,0
170706_Smp_S6E37D15_Ds,L-Methionine,0.2380854435068478,0.02240804174182096,0.11204020870910485,0.02240804174182096,0.02240804174182096,Yes,0
170706_Smp_S3E15D15_A,Taurine,3.610794034842411,0.2888635227873929,0.5777270455747858,0.2888635227873929,0.2888635227873929,Yes,0
170706_Smp_S3E15D15_B,Taurine,1.6922417178120672,0.13537933742496536,0.2707586748499307,0.13537933742496536,0.13537933742496536,Yes,0
170706_Smp_S3E15D15_C,Taurine,1.7904335572134171,0.14323468457707336,0.2864693691541467,0.14323468457707336,0.14323468457707336,Yes,0
170706_Smp_S3E15E15_Ds,Taurine,0.17120824930858727,0.01369665994468698,0.02739331988937396,0.01369665994468698,0.01369665994468698,Yes,0
170706_Smp_S4E16D15_A,Taurine,1.7785511931700018,0.14228409545360013,0.28456819090720026,0.14228409545360013,0.14228409545360013,Yes,0
170706_Smp_S4E16D15_B,Taurine,1.6369968114268474,0.1309597449141478,0.2619194898282956,0.1309597449141478,0.1309597449141478,Yes,0
170706_Smp_S4E16D15_C,Taurine,1.6193309541382572,0.1295464763310606,0.2590929526621212,0.1295464763310606,0.1295464763310606,Yes,0
170706_Smp_S4E16D15_Ds,Taurine,0.6103237837176261,0.04882590269741008,0.09765180539482016,0.04882590269741008,0.04882590269741008,Yes,0
170706_Smp_S5E28D15_A,Taurine,1.7579193246348646,0.14063354597078917,0.28126709194157834,0.14063354597078917,0.14063354597078917,Yes,0
170706_Smp_S5E28D15_B,Taurine,1.9444386508722271,0.1555550920697782,0.3111101841395564,0.1555550920697782,0.1555550920697782,Yes,0
170706_Smp_S5E28D15_C,Taurine,4.1140759100967825,0.3291260728077426,0.6582521456154852,0.3291260728077426,0.3291260728077426,Yes,0
170706_Smp_S5E28D15_Ds,Taurine,0.8068327834648963,0.06794381334441231,0.13588762668882462,0.06794381334441231,0.06794381334441231,Yes,0
170706_Smp_S6E37D15_A,Taurine,60.11446145625038,4.80915691650003,9.61831383300006,4.80915691650003,4.80915691650003,Yes,0
170706_Smp_S6E37D15_B,Taurine,50.19997887327413,4.01599830986193,8.03199661972386,4.01599830986193,4.01599830986193,Yes,0
170706_Smp_S6E37D15_C,Taurine,37.481878074927536,2.998550245994203,5.997100491988406,2.998550245994203,2.998550245994203,Yes,0
170706_Smp_S6E37D15_Ds,Taurine,6.171966432482036,0.5808909583512505,1.161781916702501,0.5808909583512505,0.5808909583512505,Yes,0
170706_Smp_S3E15D15_A,Isethionic acid,2.183030869180097,0.1746424695344077,0.34928493906881547,NA,0.1746424695344077,Yes,0
170706_Smp_S3E15D15_B,Isethionic acid,1.455206714298333,0.11641653714386664,0.23283307428773323,NA,0.11641653714386664,Yes,0
170706_Smp_S3E15D15_C,Isethionic acid,1.518908493606388,0.12151267948851104,0.24302535897702207,NA,0.12151267948851104,Yes,0
170706_Smp_S3E15E15_Ds,Isethionic acid,0.330437537281125,0.02643500298248999,0.05287000596497999,NA,0.02643500298248999,Yes,0
170706_Smp_S4E16D15_A,Isethionic acid,1.1969120444339354,0.09575296355471484,0.19150592710942965,NA,0.09575296355471484,Yes,0
170706_Smp_S4E16D15_B,Isethionic acid,1.3680171994997683,0.10944137595998144,0.2188827519199629,NA,0.10944137595998144,Yes,0
170706_Smp_S4E16D15_C,Isethionic acid,1.2828420337925333,0.10262736270340266,0.2052547254068053,NA,0.10262736270340266,Yes,0
170706_Smp_S4E16D15_Ds,Isethionic acid,0.792924709781477,0.06343397678251815,0.1268679535650363,NA,0.06343397678251815,Yes,0
