time.round,cruise,median.totsf.biovol.ul.l,median.pro.biovol.ul.l,median.syn.biovol.ul.l,median.picoeuk.biovol.ul.l,median.totifcb.biovol.ul.l,sum.median.biovol.ul.l,fraction.biovol.seaflow
2021-11-28T04:00:00Z,TN397,0.09143194377660613,0.0636407095590894,0.005363460951454902,0.022855649708112727,0.039541924,0.13097386777660613,0.6980930267139689
2021-11-28T05:00:00Z,TN397,0.05517047047576208,0.03717341409640797,0.004144442385324076,0.014314905887419023,0.07061583305,0.1257863035257621,0.4386047521021453
2021-11-28T06:00:00Z,TN397,0.04525870483925565,0.02772107509290731,0.0038312305641331145,0.014041193046882786,0.041102293,0.08636099783925565,0.5240641721566951
2021-11-28T07:00:00Z,TN397,0.04504060534641667,0.025238737984734798,0.0041466412424372425,0.01598927900371309,0.054261575,0.09930218034641666,0.4535711621768229
2021-11-28T08:00:00Z,TN397,0.045283860803209515,0.023128043133745363,0.0047467502995991165,0.016846341160413128,0.0640892295,0.10937309030320952,0.4140310992189335
2021-11-28T09:00:00Z,TN397,0.03575681266314386,0.019667004718057636,0.003711387062449144,0.012748078456493898,0.06254902799999999,0.09830584066314385,0.36373029742626023
2021-11-28T10:00:00Z,TN397,0.0342125753028209,0.018386339903955242,0.0036722411016470854,0.011793220937452387,0.04925877515,0.0834713504528209,0.40987207128220954
2021-11-28T11:00:00Z,TN397,0.03577431978493485,0.02060206027405531,0.0034914203841303008,0.011998426016842801,0.044197873,0.07997219278493485,0.44733448639004947
2021-11-28T12:00:00Z,TN397,0.03492497919676413,0.020328009682554785,0.003582625622241698,0.010554845854692938,0.03532713055,0.07025210974676413,0.4971377987459345
2021-11-28T13:00:00Z,TN397,0.0261917768773511,0.01643884541609452,0.0027185984052158405,0.007123912692329008,0.0356848766,0.0618766534773511,0.4232901329568212
2021-11-28T14:00:00Z,TN397,0.025905090714258738,0.01651228951542611,0.002647068009287266,0.006700662052894481,0.035969232,0.06187432271425873,0.41867271556071506
2021-11-28T15:00:00Z,TN397,0.024901033387390012,0.016246340061631285,0.002611969664471285,0.006471421124155662,0.033682144,0.05858317738739001,0.42505433296538714
2021-11-28T16:00:00Z,TN397,0.028315402719887653,0.017599893936139026,0.0028332490189776245,0.007817329365270194,0.032776205,0.061091607719887656,0.46349087504321657
2021-11-28T17:00:00Z,TN397,0.028520563281767546,0.018486320687418803,0.002817483175187905,0.007340569328746017,NA,NA,NA
2021-11-28T18:00:00Z,TN397,0.03204096609970816,0.022421963734695058,0.0031029577139177708,0.007402237549705912,NA,NA,NA
2021-11-28T19:00:00Z,TN397,0.03728039889082534,0.025348848901317365,0.003433642568251995,0.008541665372036983,NA,NA,NA
2021-11-28T20:00:00Z,TN397,0.04520732172678678,0.030692005290485613,0.003961040254603455,0.01121902444648142,0.0376163953,0.08282371702678679,0.5458258014689906
2021-11-28T21:00:00Z,TN397,0.05194725279359678,0.03596151442816623,0.00384387874418678,0.01219246062718134,0.0397653625,0.09171261529359678,0.56641338410533415
2021-11-28T22:00:00Z,TN397,0.05594069918951144,0.04041845411790464,0.004054613741961394,0.012686690849710238,0.041539541299999996,0.09748024048951143,0.5738670617614088
2021-11-28T23:00:00Z,TN397,0.06457288342372135,0.046114094333921746,0.00411798670299785,0.013273086888145637,0.037871046,0.10244392942372135,0.6303241567066364
2021-11-29T00:00:00Z,TN397,0.07494577443427537,0.055427590637328314,0.004344537955954108,0.014932172176705429,0.03776587050000001,0.11271164493427538,0.6649337295891466
2021-11-29T01:00:00Z,TN397,0.07975166275973909,0.05849152488082555,0.004651918864667701,0.016162047843222668,0.046023966,0.12577562875973908,0.6340788239038221
2021-11-29T02:00:00Z,TN397,0.091662186156064,0.06659388592931206,0.005576505957047571,0.019488022586752668,0.0516467682,0.143308954356064,0.6396124133898922
2021-11-29T03:00:00Z,TN397,0.08622648411812825,0.06281705097619755,0.005079446780051888,0.01871870318854706,0.045561674999999996,0.13178815911812825,0.6542809664777182
2021-11-29T04:00:00Z,TN397,0.07489035619126694,0.05041221497859278,0.005071446422933152,0.018233604465963036,0.052315437,0.12720579319126693,0.5887338486122375
2021-11-29T05:00:00Z,TN397,0.06447412414830864,0.03988427132525199,0.005050223830174742,0.019590437130423147,0.043445963,0.10792008714830864,0.5974246857279256
2021-11-29T06:00:00Z,TN397,0.057552732992720554,0.034387603679076464,0.004820276008062796,0.019049346678489502,0.049229212,0.10678194499272056,0.5389743836998285
2021-11-29T07:00:00Z,TN397,0.05468486254779116,0.030504162055187762,0.004557839775804278,0.01904094898453996,0.0430347925,0.09771965504779116,0.5596096560210612
2021-11-29T08:00:00Z,TN397,0.051802625752484996,0.028532466011504484,0.004448390564952208,0.01857345083781796,0.048350163,0.100152788752485,0.5172359791249413
2021-11-29T09:00:00Z,TN397,0.05028753737808102,0.027237905768818405,0.004564078717781401,0.018616063462151992,0.047370061000000005,0.09765759837808102,0.5149372728110004
2021-11-29T10:00:00Z,TN397,0.047401511665729826,0.025758710528598967,0.004321022025259994,0.016931287799945932,0.052620065,0.10002157666572983,0.4739128620632002
