Cruise,Parent_ID,Part.SampID,Diss.SampID,Compound,Part.Conc.Vial.uM,Part.Conc.nM,Part.Conc.C.nM,Part.Conc.N.nM,Part.Conc.S.nM,Part.detected,Part.Impute.Conc.nM,Diss.detected,Diss.Conc.Vial.uM,Diss.Conc.nM,Diss.Conc.C.nM,Diss.Conc.N.nM,Diss.Conc.S.nM,Diss.Impute.Conc.nM,Diss.LOD.nM,Diss.Conc.no.blk.sub.nM,Diss.LOD.no.blk.sub.nM
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,Dimethylsulfonioacetate,2.3984395149382793,0.27410737313580336,1.0964294925432134,NA,0.27410737313580336,Yes,3.9252538643700177e-4,Yes,0.24442845495593335,2.5783059084079123,10.31322363363165,NA,2.5783059084079123,4.3826832936254085e-5,4.3826832936254085e-5,2.578359229492968,9.714791799177568e-5
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,Dimethylsulfoniopropionate,1.199501787537658,0.13708591857573235,0.6854295928786618,NA,0.13708591857573235,Yes,0.00131989788611296,Yes,0.4608961897389616,8.304401103987523,41.522005519937615,NA,8.304401103987523,4.197497017632338e-5,4.197497017632338e-5,8.30443585115246,7.67221351143474e-5
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,Ectoine,4.797100056786561,0.5482400064898926,3.2894400389393557,1.0964800129797851,NA,Yes,9.764683640540006e-4,Yes,0.00131961597201185,0.02015894642371269,0.12095367854227615,0.04031789284742538,NA,0.004097923126847601,0.004097923126847601,0.02772302462209789,0.0116620013252328
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,Gonyol,18.15746038383446,2.0751383295810815,14.52596830706757,NA,2.0751383295810815,Yes,0.00473044222807121,Yes,0.05124982029472099,0.6513931360991161,4.559751952693812,NA,0.6513931360991161,0.07479802923387839,0.07479802923387839,0.7218284548552252,0.14523334798998752
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,Hydroxyisoleucine,10.931430019703969,1.249306287966168,7.495837727797008,1.249306287966168,NA,Yes,0.00675046013386608,Yes,0.05054552106644228,0.6852181924309135,4.111309154585481,0.6852181924309135,NA,0.028031463153958616,0.028031463153958616,0.79977090295003594,0.14258417367308102
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,L-Asparagine,1.5363567784248224,0.1755836318199797,0.7023345272799189,0.3511672636399594,NA,Yes,0.00434866462193286,Yes,0.07308807870779443,0.171718347948716,0.686873391794864,0.343436695897432,NA,0.16722020790269998,0.16722020790269998,0.8837736240362083,0.8792754839901923
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,L-Aspartic acid,15.30597931953912,1.7492547793758992,6.997019117503597,1.7492547793758992,NA,Yes,0.04288660512653358,Yes,0.36723655528180055,4.4578422048170125,17.83136881926805,4.4578422048170125,NA,0.43592110898225145,0.43592110898225145,5.464829691693461,1.4429085958586991
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,L-Cysteic acid,1.0110310265032492,0.11554640302894276,0.3466392090868283,0.11554640302894276,0.11554640302894276,Yes,1.2873633611977374e-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,L-Glutamic acid,52.350131552075254,5.982872177380028,29.91436088690014,5.982872177380028,NA,Yes,0.02549823470857657,Yes,0.4237391549926519,6.6814420882588985,33.407210441294495,6.6814420882588985,NA,0.23449135790343845,0.23449135790343845,7.890859497069868,1.4439087667144077
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,L-Glutamine,1.368061132439884,0.15634984370741534,0.7817492185370767,0.3126996874148307,NA,Yes,0.00447272425261197,Yes,0.02243801503294068,0.15217323912763675,0.7608661956381837,0.3043464782552735,NA,0.0050485542243562595,0.0050485542243562595,0.17128255750336394,0.02415787260008345
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,L-Lysine,6.928786415915546,0.7918613046760624,4.751167828056374,1.5837226093521248,NA,Yes,0.00245102746899117,No,0.01120491680334189,-0.07960422038136433,-0.477625322288186,-0.15920844076272866,NA,0.06676905846908393,0.06676905846908393,0.1993757438317063,0.34574902268215457
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,L-Threonine,3.541010787814934,0.4046869471788496,1.6187477887153985,0.4046869471788496,NA,Yes,0.01312783684711363,Yes,0.19217280067460144,2.8257947251908466,11.303178900763386,2.8257947251908466,NA,0.21245622481716225,0.21245622481716225,3.0895948661511485,0.476256365777464
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,L-Tyrosine,3.45465121310772,0.3948172814980251,3.5533555334822258,0.3948172814980251,NA,Yes,0.00412878390668411,Yes,0.02733695303421039,0.5039614413019392,4.535652971717453,0.5039614413019392,NA,0.10533695586661473,0.10533695586661473,0.9558375186786848,0.5572130332433604
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,Proline betaine,0.2389962166666996,0.0273138533333371,0.1911969733333597,0.0273138533333371,NA,Yes,1.9181002567085804e-4,Yes,0.00422017864889661,0.06952097898188006,0.48664685287316045,0.06952097898188006,NA,9.8356551797456e-4,9.8356551797456e-4,0.07251166063396242,0.00397424717005692
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,Sarcosine,0.3937582268256857,0.04500094020864979,0.13500282062594937,0.04500094020864979,NA,Yes,0.00249955687033671,Yes,0.0525299151721416,1.2196721816391438,3.6590165449174314,1.2196721816391438,NA,0.02050902407198072,0.02050902407198072,1.2812174432229662,0.08205428565580314
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,Trigonelline,1.0242987760771958,0.11706271726596522,0.8194390208617566,0.11706271726596522,NA,Yes,6.306518425503336e-4,Yes,0.02128696325829966,0.3852630694425635,2.6968414860979446,0.3852630694425635,NA,0.00642468295162547,0.00642468295162547,0.3993801737016823,0.02054178721074423
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,beta-Alanine,1.7715884368794084,0.20246724992907525,0.6074017497872257,0.20246724992907525,NA,Yes,0.00617127610947099,Yes,0.2512425153056808,2.692824494486425,8.078473483459275,2.692824494486425,NA,0.0804970974880792,0.0804970974880792,3.0602011608487305,0.4478737638503849
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,beta-Alaninebetaine,11.369881456655444,1.299415023617765,7.79649014170659,1.299415023617765,NA,Yes,0.00279896384273466,Yes,0.10160541062166904,1.5278547373865672,9.167128424319403,1.5278547373865672,NA,0.00537051718096424,0.00537051718096424,1.53482493386207,0.01234071365646712
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,beta-Glutamic acid,4.181380133797924,0.4778720152911913,2.389360076455956,0.4778720152911913,NA,Yes,0.00171020094966274,No,0.00901486985819171,-0.04009965018592579,-0.20049825092962895,-0.04009965018592579,NA,0.03544329148372605,0.03544329148372605,0.1704134188694086,0.24595636053906045
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,Arsenobetaine,0.01527720511292429,0.00174596629861991,0.00872983149309959,NA,NA,Yes,4.796146049622992e-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,Glycine betaine,19.09424866914153,2.1821998479018885,10.910999239509442,2.1821998479018885,NA,Yes,0.02018494533118629,Yes,1.8499425035248769,17.540442598281764,87.70221299140883,17.540442598281764,NA,0.23183651602370314,0.23183651602370314,18.49942503524877,1.1908189529907092
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,Homarine,5.142365005015852,0.5876988577160972,4.113892004012681,0.5876988577160972,NA,Yes,0.00243563106882166,Yes,1.0232419217708515,10.177936702434737,71.24555691704316,10.177936702434737,NA,0.023004638918139905,0.023004638918139905,10.232419217708514,0.07748715419191793
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,L-Alanine,17.13286584345172,1.9580418106801964,5.874125432040589,1.9580418106801964,NA,Yes,0.03874129908599217,Yes,0.8284274319072813,5.577420120850754,16.732260362552264,5.577420120850754,NA,0.39321880065762516,0.39321880065762516,8.284274319072813,3.1000729988796834
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,L-Isoleucine,25.623704066467617,2.928423321882013,17.57053993129208,2.928423321882013,NA,Yes,0.02833257136130069,Yes,0.3214782864055982,2.1638972475998632,12.98338348559918,2.1638972475998632,NA,0.24451605890576844,0.24451605890576844,3.2147828640559823,1.2954016753618876
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,L-Methionine,6.1315383695361,0.7007472422326971,3.5037362111634858,0.7007472422326971,0.7007472422326971,Yes,7.216959985872078e-9,No,0,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,L-Proline,12.162337861165302,1.389981469847463,6.949907349237315,1.389981469847463,NA,Yes,0.01913593832687035,Yes,0.621547951821335,5.786859304475696,28.93429652237848,5.786859304475696,NA,0.04527373661247319,0.04527373661247319,6.21547951821335,0.4738939503501272
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,Trimethylamine N-oxide,1.7852503184780004,0.20402860782605717,0.6120858234781715,0.20402860782605717,NA,Yes,0.00852436637400642,Yes,0.14293991342382986,2.548691089977629,7.646073269932888,2.548691089977629,NA,0.01806276906735238,0.01806276906735238,2.6131611229219356,0.08253280201165863
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,Taurine,8.96934928461994,1.0250684896708502,2.0501369793417004,1.0250684896708502,1.0250684896708502,Yes,0.00513350372371681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,Isethionic acid,6.085293377380186,0.6954621002720213,1.3909242005440423,NA,0.6954621002720213,Yes,0.01902733902085841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,Sucrose,2.101737664578147,0.2401985902375025,2.88238308285003,NA,NA,No,0.06856402082898268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S3_C2_D4_B,221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,Trehalose,1.7150055402215385,0.1960006331681758,2.352007598018109,NA,NA,Yes,0.00159220090173101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,(3-Carboxypropyl)trimethylammonium,1.8641543495530295,0.1657026088491582,1.1599182619441073,0.1657026088491582,NA,Yes,2.461060690982018e-4,Yes,0.00322109586576902,0.060944078110542296,0.42660854677379606,0.060944078110542296,NA,0.0039403006801329195,0.0039403006801329195,0.0688268347386544,0.01182305730824503
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,"(R)-2,3-Dihydroxypropane-1-sulfonate",11.569554559717274,1.0284048497526463,3.0852145492579393,NA,1.0284048497526463,Yes,3.861378254654701e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,2-O-alpha-D-Glucosylglycerol,15.941173937506608,1.4169932388894764,12.752939150005288,NA,NA,Yes,0.00303354292006973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,5-Hydroxyectoine,0.07748934001531688,0.00688794133469483,0.041327648008169,0.01377588266938966,NA,Yes,1.5943005321843968e-5,Yes,0.00398975291953221,0.08220717339015937,0.49324304034095623,0.16441434678031874,NA,0.00104806620260956,0.00104806620260956,0.0845286635494113,0.00336955636186148
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,Betonicine,0.18205806410251413,0.01618293903133458,0.11328057321934212,0.01618293903133458,NA,Yes,5.7842055433358376e-5,Yes,7.421139675775811e-4,0.00613689452894649,0.042958261702625435,0.00613689452894649,NA,6.364277129233199e-4,6.364277129233199e-4,0.00831966331365001,0.00281919649762684
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,Carnitine,0.3888318449184828,0.03456283065942069,0.24193981461594485,0.03456283065942069,NA,Yes,2.426733097663391e-4,Yes,0.00292564458580685,0.02727958236593052,0.19095707656151362,0.02727958236593052,NA,0.0011622850683576198,0.0011622850683576198,0.02925644585806858,0.00313914856049568
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,Dimethylsulfonioacetate,1.6389822211284963,0.1456873085447552,0.5827492341790208,NA,0.1456873085447552,Yes,3.0529752278433476e-4,Yes,0.09873082128035784,1.04141103841239,4.16564415364956,NA,1.04141103841239,4.3826832936254085e-5,4.3826832936254085e-5,1.0414643594974455,9.714791799177568e-5
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,Dimethylsulfoniopropionate,1.1807040565995433,0.10495147169773718,0.5247573584886859,NA,0.10495147169773718,Yes,0.00102658724475452,Yes,0.177105480706117,3.1910549952876197,15.955274976438098,NA,3.1910549952876197,4.197497017632338e-5,4.197497017632338e-5,3.191089742452558,7.67221351143474e-5
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,Ectoine,2.7178707334447623,0.24158850963953443,1.4495310578372065,0.48317701927906886,NA,Yes,7.594753942642226e-4,Yes,0.00219901868857725,0.0386337934103807,0.2318027604622842,0.0772675868207614,NA,0.004097923126847601,0.004097923126847601,0.0461978716087659,0.0116620013252328
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,Gonyol,18.004748218163616,1.600422063836766,11.202954446857362,NA,1.600422063836766,Yes,0.00367923284405538,Yes,0.03150509173171918,0.3732983676061328,2.6130885732429294,NA,0.3732983676061328,0.07479802923387839,0.07479802923387839,0.4437336863622419,0.14523334798998752
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,Hydroxyisoleucine,10.074638013273413,0.8955233789576366,5.373140273745819,0.8955233789576366,NA,Yes,0.00525035788189584,Yes,0.02973782709757949,0.35598252836662897,2.135895170199774,0.35598252836662897,NA,0.028031463153958616,0.028031463153958616,0.4705352388857514,0.14258417367308102
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,L-Asparagine,1.4686341690556772,0.13054525947161574,0.522181037886463,0.2610905189432315,NA,Yes,0.00338229470594778,No,0.03631348137345588,-0.2729563477506618,-1.0918253910026472,-0.5459126955013236,NA,0.16722020790269998,0.16722020790269998,0.4390989283368305,0.8792754839901923
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,L-Aspartic acid,13.452762939870023,1.195801150210669,4.783204600842676,1.195801150210669,NA,Yes,0.03335624843174833,Yes,0.27052641704484276,3.0187032429575216,12.074812971830086,3.0187032429575216,NA,0.43592110898225145,0.43592110898225145,4.025690729833969,1.4429085958586991
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,L-Cysteic acid,0.9005283526599335,0.08004696468088297,0.24014089404264893,0.08004696468088297,0.08004696468088297,Yes,1.0012826142649068e-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,L-Glutamic acid,52.934567778285285,4.705294913625358,23.52647456812679,4.705294913625358,NA,Yes,0.01983196032889289,Yes,0.2523645451024673,3.490108570750805,17.450542853754026,3.490108570750805,NA,0.23449135790343845,0.23449135790343845,4.699525979561774,1.4439087667144077
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,L-Glutamine,1.5669706971012698,0.13928628418677952,0.6964314209338975,0.27857256837355904,NA,Yes,0.00347878552980931,Yes,0.1403862337823112,1.0525413211839005,5.262706605919503,2.105082642367801,NA,0.0050485542243562595,0.0050485542243562595,1.0716506395596277,0.02415787260008345
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,L-Lysine,6.576787794303356,0.5846033594936316,3.5076201569617895,1.1692067189872632,NA,Yes,0.00190635469810424,No,0.02034057322157501,0.08295194364413594,0.49771166186481564,0.16590388728827188,NA,0.06676905846908393,0.06676905846908393,0.3619319078572066,0.34574902268215457
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,L-Threonine,4.079193097650697,0.3625949420133953,1.4503797680535813,0.3625949420133953,NA,Yes,0.01021053976997726,No,0.00893355402786303,-0.12017387041588004,-0.48069548166352016,-0.12017387041588004,NA,0.21245622481716225,0.21245622481716225,0.1436262705444217,0.476256365777464
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,L-Tyrosine,3.3589062669425274,0.2985694459504469,2.687125013554022,0.2985694459504469,NA,Yes,0.00321127637186542,No,0.0147962308031213,0.06547465000511787,0.5892718500460609,0.06547465000511787,NA,0.10533695586661473,0.10533695586661473,0.5173507273818635,0.5572130332433604
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,Proline betaine,0.24961103939929785,0.02218764794660425,0.15531353562622977,0.02218764794660425,NA,Yes,1.4918557552177848e-4,Yes,0.00292344882860721,0.04724039787725122,0.33068278514075855,0.04724039787725122,NA,9.8356551797456e-4,9.8356551797456e-4,0.05023107952933358,0.00397424717005692
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,Sarcosine,0.3375247600843063,0.03000220089638278,0.09000660268914834,0.03000220089638278,NA,Yes,0.00194409978803966,Yes,0.01965704404501629,0.4178948370751117,1.2536845112253352,0.4178948370751117,NA,0.02050902407198072,0.02050902407198072,0.4794400986589341,0.08205428565580314
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,Trigonelline,0.9480449724552796,0.08427066421824708,0.5898946495277295,0.08427066421824708,NA,Yes,4.905069886502595e-4,Yes,0.0094553062696931,0.16328076196401636,1.1429653337481145,0.16328076196401636,NA,0.00642468295162547,0.00642468295162547,0.17739786622313514,0.02054178721074423
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,beta-Alanine,1.3544296221468526,0.1203937441908313,0.3611812325724939,0.1203937441908313,NA,Yes,0.00479988141847743,Yes,0.11421089936036707,1.0237426924728594,3.0712280774185783,1.0237426924728594,NA,0.0804970974880792,0.0804970974880792,1.3911193588351651,0.4478737638503849
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,beta-Alaninebetaine,10.043142971607598,0.8927238196984532,5.356342918190719,0.8927238196984532,NA,Yes,0.00217697187768251,Yes,0.0454909833027031,0.6802047778855711,4.081228667313427,0.6802047778855711,NA,0.00537051718096424,0.00537051718096424,0.687174974361074,0.01234071365646712
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,beta-Glutamic acid,4.788523088330002,0.4256464967404446,2.128232483702223,0.4256464967404446,NA,Yes,0.00133015629418213,No,0.00659178326095467,-0.08590468983123854,-0.4295234491561927,-0.08590468983123854,NA,0.03544329148372605,0.03544329148372605,0.12460837922409586,0.24595636053906045
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,Arsenobetaine,0.01567919642650685,0.00139370634902283,0.00696853174511415,NA,NA,Yes,3.993891044357874e-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,Glycine betaine,17.80365966684451,1.5825475259417343,7.912737629708672,1.5825475259417343,NA,Yes,0.01526592954063863,Yes,1.5666229640302691,14.707247203335687,73.53623601667843,14.707247203335687,NA,0.23183651602370314,0.23183651602370314,15.666229640302692,1.1908189529907092
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,Homarine,4.348087016764494,0.3864966237123995,2.7054763659867964,0.3864966237123995,NA,Yes,0.00184702098338019,Yes,0.9357668552641056,9.30318603736728,65.12230226157095,9.30318603736728,NA,0.023004638918139905,0.023004638918139905,9.357668552641057,0.07748715419191793
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,L-Alanine,15.336112099039536,1.3632099643590698,4.089629893077209,1.3632099643590698,NA,Yes,0.02691210855362683,Yes,0.8542304648667525,5.8354504504454665,17.5063513513364,5.8354504504454665,NA,0.39321880065762516,0.39321880065762516,8.542304648667525,3.1000729988796834
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,L-Isoleucine,21.046286508889285,1.870781023012381,11.224686138074286,1.870781023012381,NA,Yes,0.01727723889310911,Yes,0.2638879951363771,1.587994334907652,9.527966009445912,1.587994334907652,NA,0.24451605890576844,0.24451605890576844,2.638879951363771,1.2954016753618876
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,L-Methionine,4.977997100654232,0.44248863116926507,2.2124431558463256,0.44248863116926507,0.44248863116926507,Yes,4.550455961944264e-9,No,0,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,L-Proline,12.07110221225964,1.072986863311968,5.36493431655984,1.072986863311968,NA,Yes,0.01624772499403789,Yes,0.5616708183336007,5.188087969598352,25.94043984799176,5.188087969598352,NA,0.04527373661247319,0.04527373661247319,5.616708183336006,0.4738939503501272
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,Trimethylamine N-oxide,1.8740675292976776,0.16658378038201574,0.4997513411460473,0.16658378038201574,NA,Yes,0.0065191039912614,Yes,0.05454623157291786,0.9327188440743017,2.7981565322229054,0.9327188440743017,NA,0.01806276906735238,0.01806276906735238,0.997188877018608,0.08253280201165863
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,Taurine,9.155027452852032,0.8137802180312916,1.6275604360625833,0.8137802180312916,0.8137802180312916,Yes,0.00431506324520115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,Isethionic acid,5.112925256048631,0.4544822449821005,0.9089644899642008,NA,0.4544822449821005,Yes,0.01238286055486272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,Sucrose,3.34160127659402,0.2970312245861351,3.5643746950336217,NA,NA,Yes,0.04764107914909564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S3_C2_D4_C,221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,Trehalose,1.673461489437629,0.1487521323944559,1.7850255887334707,NA,NA,Yes,0.00111271479525537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S4_C1_D1_A,221006_Smp_S4_C1_D1_A,NA,(3-Carboxypropyl)trimethylammonium,0.3606715014182747,0.04653825824751932,0.3257678077326352,0.04653825824751932,NA,Yes,3.572507454651316e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S4_C1_D1_A,221006_Smp_S4_C1_D1_A,NA,"(R)-2,3-Dihydroxypropane-1-sulfonate",6.099955303557118,0.7870910069105957,2.361273020731787,NA,0.7870910069105957,Yes,5.605226498692308e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S4_C1_D1_A,221006_Smp_S4_C1_D1_A,NA,2-O-alpha-D-Glucosylglycerol,5.148986612831319,0.6643853693975894,5.9794683245783045,NA,NA,Yes,0.00440353004526251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S4_C1_D1_A,221006_Smp_S4_C1_D1_A,NA,5-Hydroxyectoine,0.06340238387811997,0.00818095275846709,0.04908571655080256,0.01636190551693418,NA,Yes,2.3143072241386408e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S4_C1_D1_A,221006_Smp_S4_C1_D1_A,NA,Betonicine,0.12997702267862368,0.01677122873272563,0.11739860112907946,0.01677122873272563,NA,Yes,8.396427401616539e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S4_C1_D1_A,221006_Smp_S4_C1_D1_A,NA,Carnitine,0.24722339600272009,0.03189979303260904,0.2232985512282633,0.03189979303260904,NA,Yes,3.5226770772533094e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S4_C1_D1_A,221006_Smp_S4_C1_D1_A,NA,Dimethylsulfonioacetate,0.541741055148959,0.06990207163212374,0.27960828652849495,NA,0.06990207163212374,Yes,4.4317382339661494e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S4_C1_D1_A,221006_Smp_S4_C1_D1_A,NA,Dimethylsulfoniopropionate,0.2889495968384909,0.03728381894690204,0.18641909473451024,NA,0.03728381894690204,Yes,0.00149020729077269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S4_C1_D1_A,221006_Smp_S4_C1_D1_A,NA,Ectoine,0.7651395321553126,0.0987276815684274,0.5923660894105645,0.19745536313685483,NA,Yes,0.00110246428199645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S4_C1_D1_A,221006_Smp_S4_C1_D1_A,NA,Gonyol,3.160720017771543,0.40783484100277967,2.8548438870194577,NA,0.40783484100277967,Yes,0.00534082187040298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S4_C1_D1_A,221006_Smp_S4_C1_D1_A,NA,Hydroxyisoleucine,5.912483595332099,0.7629011090751094,4.577406654450657,0.7629011090751094,NA,Yes,0.00762148724791331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RC078,S4_C1_D1_A,221006_Smp_S4_C1_D1_A,NA,L-Asparagine,0.2118832603289497,0.02733977552631608,0.10935910210526432,0.05467955105263216,NA,Yes,0.00490978263766613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
