Rep,Compound,Area,Batch
220111_Smp_SA53_C,L-Aspartic acid,7631399,Bacteria
220111_Smp_SA55_A,L-Aspartic acid,51457788,Bacteria
220111_Smp_SA55_B,L-Aspartic acid,56627644,Bacteria
220111_Smp_SA55_C,L-Aspartic acid,34274072,Bacteria
220111_Smp_SA59_A,L-Aspartic acid,13883480,Bacteria
220111_Smp_SA59_B,L-Aspartic acid,11288459,Bacteria
220111_Smp_SA59_C,L-Aspartic acid,12957824,Bacteria
220111_Smp_SA60_A,L-Aspartic acid,15515181,Bacteria
220111_Smp_SA60_B,L-Aspartic acid,19242984,Bacteria
220111_Smp_SAR11_AB,L-Aspartic acid,1512882,Bacteria
220111_Smp_SAR11_C,L-Aspartic acid,751663,Bacteria
220111_Smp_SAR11_DE,L-Aspartic acid,1243253,Bacteria
220111_Smp_SAR11_F,L-Aspartic acid,485023,Bacteria
220111_Smp_SAR11_GH,L-Aspartic acid,1300814,Bacteria
220111_Smp_SAR11_I,L-Aspartic acid,633341,Bacteria
220111_Smp_SCM1_Exp1,L-Aspartic acid,364076,Bacteria
220111_Smp_SCM1_Exp2,L-Aspartic acid,417799,Bacteria
220111_Smp_SCM1_Exp3,L-Aspartic acid,543535,Bacteria
220111_Smp_SCM1_St1,L-Aspartic acid,6437,Bacteria
220111_Smp_SCM1_St2,L-Aspartic acid,5988,Bacteria
220111_Smp_SCM1_St3,L-Aspartic acid,0,Bacteria
220111_Smp_SCM1_St4,L-Aspartic acid,408,Bacteria
220111_Std_4uMStdsMix1InH2O_1,L-Glutamic acid,15657659,Bacteria
220111_Std_4uMStdsMix1InH2O_2,L-Glutamic acid,26658960,Bacteria
220111_Std_4uMStdsMix1InMatrix_1,L-Glutamic acid,1893202944,Bacteria
220111_Std_4uMStdsMix1InMatrix_2,L-Glutamic acid,1800247808,Bacteria
220111_Std_4uMStdsMix2InH2O_1,L-Glutamic acid,23688458,Bacteria
220111_Std_4uMStdsMix2InH2O_2,L-Glutamic acid,41702,Bacteria
220111_Std_4uMStdsMix2InMatrix_1,L-Glutamic acid,1871611776,Bacteria
220111_Std_4uMStdsMix2InMatrix_2,L-Glutamic acid,1778501504,Bacteria
220111_Std_H2OinMatrix_1,L-Glutamic acid,1902629760,Bacteria
220111_Std_H2OinMatrix_2,L-Glutamic acid,1846998144,Bacteria
220111_Blk_MediaBlk_A,L-Glutamic acid,38271328,Bacteria
220111_Blk_MediaBlk_AMS,L-Glutamic acid,49954,Bacteria
220111_Blk_MediaBlk_AOA,L-Glutamic acid,5234,Bacteria
220111_Blk_MediaBlk_B,L-Glutamic acid,36689288,Bacteria
220111_Poo_TruePooBacteria_Full1,L-Glutamic acid,2435465984,Bacteria
220111_Poo_TruePooBacteria_Full2,L-Glutamic acid,2383169536,Bacteria
220111_Poo_TruePooBacteria_Full3,L-Glutamic acid,2691975168,Bacteria
220111_Poo_TruePooBacteria_Half1,L-Glutamic acid,1478714112,Bacteria
220111_Poo_TruePooBacteria_Half2,L-Glutamic acid,1419618304,Bacteria
220111_Poo_TruePooBacteria_Half3,L-Glutamic acid,1540949632,Bacteria
220111_Smp_DSS3_A,L-Glutamic acid,4076361472,Bacteria
220111_Smp_DSS3_B,L-Glutamic acid,4063661312,Bacteria
220111_Smp_DSS3_C,L-Glutamic acid,4498135040,Bacteria
220111_Smp_Och_A,L-Glutamic acid,418039168,Bacteria
220111_Smp_Och_B,L-Glutamic acid,388758592,Bacteria
220111_Smp_Och_C,L-Glutamic acid,398737792,Bacteria
220111_Smp_SA7_A,L-Glutamic acid,514355648,Bacteria
220111_Smp_SA7_B,L-Glutamic acid,448666112,Bacteria
220111_Smp_SA7_C,L-Glutamic acid,471022112,Bacteria
220111_Smp_SA11_A,L-Glutamic acid,3510552576,Bacteria
220111_Smp_SA11_B,L-Glutamic acid,3872478208,Bacteria
220111_Smp_SA11_C,L-Glutamic acid,3557055488,Bacteria
220111_Smp_SA16_A,L-Glutamic acid,5308828160,Bacteria
220111_Smp_SA16_B,L-Glutamic acid,4970870784,Bacteria
220111_Smp_SA16_C,L-Glutamic acid,5024829952,Bacteria
220111_Smp_SA36_A,L-Glutamic acid,2840249088,Bacteria
220111_Smp_SA36_B,L-Glutamic acid,3388755968,Bacteria
220111_Smp_SA36_C,L-Glutamic acid,2772508928,Bacteria
220111_Smp_SA42_A,L-Glutamic acid,3875859200,Bacteria
220111_Smp_SA44_B,L-Glutamic acid,1041410688,Bacteria
220111_Smp_SA44_C,L-Glutamic acid,577485568,Bacteria
220111_Smp_SA48_A,L-Glutamic acid,254443376,Bacteria
220111_Smp_SA48_B,L-Glutamic acid,247130144,Bacteria
220111_Smp_SA48_C,L-Glutamic acid,627279360,Bacteria
220111_Smp_SA53_A,L-Glutamic acid,1057818368,Bacteria
220111_Smp_SA53_B,L-Glutamic acid,1261602944,Bacteria
220111_Smp_SA53_C,L-Glutamic acid,1009654784,Bacteria
220111_Smp_SA55_A,L-Glutamic acid,943324224,Bacteria
220111_Smp_SA55_B,L-Glutamic acid,770327488,Bacteria
220111_Smp_SA55_C,L-Glutamic acid,738230656,Bacteria
220111_Smp_SA59_A,L-Glutamic acid,927342976,Bacteria
220111_Smp_SA59_B,L-Glutamic acid,793771136,Bacteria
220111_Smp_SA59_C,L-Glutamic acid,762579200,Bacteria
220111_Smp_SA60_A,L-Glutamic acid,990342912,Bacteria
220111_Smp_SA60_B,L-Glutamic acid,1152520192,Bacteria
220111_Smp_SAR11_AB,L-Glutamic acid,136683888,Bacteria
220111_Smp_SAR11_C,L-Glutamic acid,81014952,Bacteria
220111_Smp_SAR11_DE,L-Glutamic acid,152256688,Bacteria
220111_Smp_SAR11_F,L-Glutamic acid,72819640,Bacteria
220111_Smp_SAR11_GH,L-Glutamic acid,171725328,Bacteria
220111_Smp_SAR11_I,L-Glutamic acid,82887320,Bacteria
220111_Smp_SCM1_Exp1,L-Glutamic acid,38899512,Bacteria
220111_Smp_SCM1_Exp2,L-Glutamic acid,45211336,Bacteria
220111_Smp_SCM1_Exp3,L-Glutamic acid,47953248,Bacteria
220111_Smp_SCM1_St1,L-Glutamic acid,5404663,Bacteria
220111_Smp_SCM1_St2,L-Glutamic acid,2531065,Bacteria
220111_Smp_SCM1_St3,L-Glutamic acid,2616566,Bacteria
220111_Smp_SCM1_St4,L-Glutamic acid,4566502,Bacteria
220111_Std_4uMStdsMix1InH2O_1,L-Glutamine,46780052,Bacteria
220111_Std_4uMStdsMix1InH2O_2,L-Glutamine,85783352,Bacteria
220111_Std_4uMStdsMix1InMatrix_1,L-Glutamine,546220864,Bacteria
220111_Std_4uMStdsMix1InMatrix_2,L-Glutamine,524386656,Bacteria
220111_Std_4uMStdsMix2InH2O_1,L-Glutamine,0,Bacteria
220111_Std_4uMStdsMix2InH2O_2,L-Glutamine,7483,Bacteria
220111_Std_4uMStdsMix2InMatrix_1,L-Glutamine,459145472,Bacteria
220111_Std_4uMStdsMix2InMatrix_2,L-Glutamine,448553824,Bacteria
220111_Std_H2OinMatrix_1,L-Glutamine,449068288,Bacteria
220111_Std_H2OinMatrix_2,L-Glutamine,469931296,Bacteria
220111_Blk_MediaBlk_A,L-Glutamine,38973,Bacteria
220111_Blk_MediaBlk_AMS,L-Glutamine,0,Bacteria
220111_Blk_MediaBlk_AOA,L-Glutamine,0,Bacteria
220111_Blk_MediaBlk_B,L-Glutamine,33527,Bacteria
220111_Poo_TruePooBacteria_Full1,L-Glutamine,606588864,Bacteria
220111_Poo_TruePooBacteria_Full2,L-Glutamine,524285856,Bacteria
220111_Poo_TruePooBacteria_Full3,L-Glutamine,705675392,Bacteria
220111_Poo_TruePooBacteria_Half1,L-Glutamine,307930208,Bacteria
220111_Poo_TruePooBacteria_Half2,L-Glutamine,292745504,Bacteria
220111_Poo_TruePooBacteria_Half3,L-Glutamine,358937056,Bacteria
220111_Smp_DSS3_A,L-Glutamine,426245088,Bacteria
220111_Smp_DSS3_B,L-Glutamine,512537472,Bacteria
220111_Smp_DSS3_C,L-Glutamine,553798784,Bacteria
220111_Smp_Och_A,L-Glutamine,17250104,Bacteria
220111_Smp_Och_B,L-Glutamine,16731285,Bacteria
220111_Smp_Och_C,L-Glutamine,17176786,Bacteria
220111_Smp_SA7_A,L-Glutamine,1320508416,Bacteria
220111_Smp_SA7_B,L-Glutamine,1502863616,Bacteria
220111_Smp_SA7_C,L-Glutamine,1353295872,Bacteria
220111_Smp_SA11_A,L-Glutamine,1756967552,Bacteria
220111_Smp_SA11_B,L-Glutamine,1783389568,Bacteria
220111_Smp_SA11_C,L-Glutamine,2185547008,Bacteria
220111_Smp_SA16_A,L-Glutamine,998802240,Bacteria
220111_Smp_SA16_B,L-Glutamine,863220608,Bacteria
220111_Smp_SA16_C,L-Glutamine,980256768,Bacteria
220111_Smp_SA36_A,L-Glutamine,225387104,Bacteria
220111_Smp_SA36_B,L-Glutamine,322271744,Bacteria
220111_Smp_SA36_C,L-Glutamine,315565056,Bacteria
220111_Smp_SA42_A,L-Glutamine,184509040,Bacteria
220111_Smp_SA44_B,L-Glutamine,111738000,Bacteria
220111_Smp_SA44_C,L-Glutamine,37443852,Bacteria
220111_Smp_SA48_A,L-Glutamine,16600771,Bacteria
220111_Smp_SA48_B,L-Glutamine,18748034,Bacteria
220111_Smp_SA48_C,L-Glutamine,40916392,Bacteria
220111_Smp_SA53_A,L-Glutamine,67379176,Bacteria
220111_Smp_SA53_B,L-Glutamine,64908228,Bacteria
220111_Smp_SA53_C,L-Glutamine,56819636,Bacteria
220111_Smp_SA55_A,L-Glutamine,31767682,Bacteria
220111_Smp_SA55_B,L-Glutamine,28810334,Bacteria
220111_Smp_SA55_C,L-Glutamine,42122420,Bacteria
220111_Smp_SA59_A,L-Glutamine,116755904,Bacteria
220111_Smp_SA59_B,L-Glutamine,131656048,Bacteria
220111_Smp_SA59_C,L-Glutamine,124603360,Bacteria
220111_Smp_SA60_A,L-Glutamine,98128856,Bacteria
220111_Smp_SA60_B,L-Glutamine,96636592,Bacteria
220111_Smp_SAR11_AB,L-Glutamine,63642212,Bacteria
220111_Smp_SAR11_C,L-Glutamine,46511192,Bacteria
220111_Smp_SAR11_DE,L-Glutamine,62922384,Bacteria
220111_Smp_SAR11_F,L-Glutamine,26260848,Bacteria
220111_Smp_SAR11_GH,L-Glutamine,76346832,Bacteria
220111_Smp_SAR11_I,L-Glutamine,31967350,Bacteria
220111_Smp_SCM1_Exp1,L-Glutamine,55809400,Bacteria
220111_Smp_SCM1_Exp2,L-Glutamine,51085880,Bacteria
220111_Smp_SCM1_Exp3,L-Glutamine,57791748,Bacteria
220111_Smp_SCM1_St1,L-Glutamine,137812,Bacteria
220111_Smp_SCM1_St2,L-Glutamine,47334,Bacteria
220111_Smp_SCM1_St3,L-Glutamine,221288,Bacteria
220111_Smp_SCM1_St4,L-Glutamine,64043,Bacteria
220111_Std_4uMStdsMix1InH2O_1,L-Isoleucine,130387104,Bacteria
220111_Std_4uMStdsMix1InH2O_2,L-Isoleucine,228040544,Bacteria
220111_Std_4uMStdsMix1InMatrix_1,L-Isoleucine,1085565440,Bacteria
220111_Std_4uMStdsMix1InMatrix_2,L-Isoleucine,1362707456,Bacteria
220111_Std_4uMStdsMix2InH2O_1,L-Isoleucine,103513,Bacteria
220111_Std_4uMStdsMix2InH2O_2,L-Isoleucine,314626,Bacteria
220111_Std_4uMStdsMix2InMatrix_1,L-Isoleucine,986745664,Bacteria
220111_Std_4uMStdsMix2InMatrix_2,L-Isoleucine,1095960832,Bacteria
220111_Std_H2OinMatrix_1,L-Isoleucine,1017248064,Bacteria
220111_Std_H2OinMatrix_2,L-Isoleucine,1190810112,Bacteria
220111_Blk_MediaBlk_A,L-Isoleucine,1168395648,Bacteria
220111_Blk_MediaBlk_AMS,L-Isoleucine,66643,Bacteria
220111_Blk_MediaBlk_AOA,L-Isoleucine,280191,Bacteria
220111_Blk_MediaBlk_B,L-Isoleucine,1049507776,Bacteria
220111_Poo_TruePooBacteria_Full1,L-Isoleucine,1364473088,Bacteria
220111_Poo_TruePooBacteria_Full2,L-Isoleucine,1467543552,Bacteria
220111_Poo_TruePooBacteria_Full3,L-Isoleucine,1806429184,Bacteria
220111_Poo_TruePooBacteria_Half1,L-Isoleucine,679419200,Bacteria
220111_Poo_TruePooBacteria_Half2,L-Isoleucine,729311936,Bacteria
220111_Poo_TruePooBacteria_Half3,L-Isoleucine,900323392,Bacteria
220111_Smp_DSS3_A,L-Isoleucine,681118080,Bacteria
220111_Smp_DSS3_B,L-Isoleucine,285978656,Bacteria
220111_Smp_DSS3_C,L-Isoleucine,131046856,Bacteria
220111_Smp_Och_A,L-Isoleucine,1242195072,Bacteria
220111_Smp_Och_B,L-Isoleucine,1251878656,Bacteria
220111_Smp_Och_C,L-Isoleucine,1310538496,Bacteria
220111_Smp_SA7_A,L-Isoleucine,995999616,Bacteria
220111_Smp_SA7_B,L-Isoleucine,1002262144,Bacteria
220111_Smp_SA7_C,L-Isoleucine,1084598784,Bacteria
220111_Smp_SA11_A,L-Isoleucine,1536482944,Bacteria
220111_Smp_SA11_B,L-Isoleucine,2112652160,Bacteria
220111_Smp_SA11_C,L-Isoleucine,2142097280,Bacteria
220111_Smp_SA16_A,L-Isoleucine,1783984896,Bacteria
220111_Smp_SA16_B,L-Isoleucine,1675414912,Bacteria
220111_Smp_SA16_C,L-Isoleucine,1640919040,Bacteria
220111_Smp_SA36_A,L-Isoleucine,1391951872,Bacteria
220111_Smp_SA36_B,L-Isoleucine,1657356672,Bacteria
220111_Smp_SA36_C,L-Isoleucine,1303206400,Bacteria
220111_Smp_SA42_A,L-Isoleucine,80593232,Bacteria
220111_Smp_SA44_B,L-Isoleucine,3507246848,Bacteria
220111_Smp_SA44_C,L-Isoleucine,3828094464,Bacteria
220111_Smp_SA48_A,L-Isoleucine,1141262592,Bacteria
220111_Smp_SA48_B,L-Isoleucine,1617895936,Bacteria
220111_Smp_SA48_C,L-Isoleucine,1665803392,Bacteria
220111_Smp_SA53_A,L-Isoleucine,2038312448,Bacteria
220111_Smp_SA53_B,L-Isoleucine,2048813440,Bacteria
220111_Smp_SA53_C,L-Isoleucine,2012820224,Bacteria
220111_Smp_SA55_A,L-Isoleucine,131546192,Bacteria
220111_Smp_SA55_B,L-Isoleucine,57296656,Bacteria
220111_Smp_SA55_C,L-Isoleucine,42391268,Bacteria
220111_Smp_SA59_A,L-Isoleucine,1078758912,Bacteria
220111_Smp_SA59_B,L-Isoleucine,1062835456,Bacteria
220111_Smp_SA59_C,L-Isoleucine,1079694976,Bacteria
220111_Smp_SA60_A,L-Isoleucine,867993408,Bacteria
220111_Smp_SA60_B,L-Isoleucine,898043968,Bacteria
220111_Smp_SAR11_AB,L-Isoleucine,3292578,Bacteria
220111_Smp_SAR11_C,L-Isoleucine,429069,Bacteria
220111_Smp_SAR11_DE,L-Isoleucine,800270,Bacteria
220111_Smp_SAR11_F,L-Isoleucine,397672,Bacteria
220111_Smp_SAR11_GH,L-Isoleucine,272040,Bacteria
220111_Smp_SAR11_I,L-Isoleucine,369041,Bacteria
220111_Smp_SCM1_Exp1,L-Isoleucine,1894025,Bacteria
220111_Smp_SCM1_Exp2,L-Isoleucine,1366707,Bacteria
220111_Smp_SCM1_Exp3,L-Isoleucine,1816472,Bacteria
220111_Smp_SCM1_St1,L-Isoleucine,373032,Bacteria
220111_Smp_SCM1_St2,L-Isoleucine,525269,Bacteria
220111_Smp_SCM1_St3,L-Isoleucine,779551,Bacteria
220111_Smp_SCM1_St4,L-Isoleucine,1224889,Bacteria
220111_Std_4uMStdsMix1InH2O_1,L-Lysine,9721757,Bacteria
220111_Std_4uMStdsMix1InH2O_2,L-Lysine,12991144,Bacteria
220111_Std_4uMStdsMix1InMatrix_1,L-Lysine,205541216,Bacteria
220111_Std_4uMStdsMix1InMatrix_2,L-Lysine,143404640,Bacteria
220111_Std_4uMStdsMix2InH2O_1,L-Lysine,21114,Bacteria
220111_Std_4uMStdsMix2InH2O_2,L-Lysine,128128,Bacteria
220111_Std_4uMStdsMix2InMatrix_1,L-Lysine,182799488,Bacteria
220111_Std_4uMStdsMix2InMatrix_2,L-Lysine,112685744,Bacteria
220111_Std_H2OinMatrix_1,L-Lysine,164546128,Bacteria
220111_Std_H2OinMatrix_2,L-Lysine,119537864,Bacteria
220111_Blk_MediaBlk_A,L-Lysine,121958848,Bacteria
220111_Blk_MediaBlk_AMS,L-Lysine,0,Bacteria
220111_Blk_MediaBlk_AOA,L-Lysine,4310,Bacteria
220111_Blk_MediaBlk_B,L-Lysine,116670232,Bacteria
220111_Poo_TruePooBacteria_Full1,L-Lysine,345882144,Bacteria
220111_Poo_TruePooBacteria_Full2,L-Lysine,239107296,Bacteria
220111_Poo_TruePooBacteria_Full3,L-Lysine,248386592,Bacteria
220111_Poo_TruePooBacteria_Half1,L-Lysine,133022496,Bacteria
220111_Poo_TruePooBacteria_Half2,L-Lysine,93700160,Bacteria
220111_Poo_TruePooBacteria_Half3,L-Lysine,99885528,Bacteria
220111_Smp_DSS3_A,L-Lysine,23056414,Bacteria
220111_Smp_DSS3_B,L-Lysine,13337568,Bacteria
220111_Smp_DSS3_C,L-Lysine,2952027,Bacteria
220111_Smp_Och_A,L-Lysine,105748792,Bacteria
220111_Smp_Och_B,L-Lysine,105054584,Bacteria
220111_Smp_Och_C,L-Lysine,110905008,Bacteria
220111_Smp_SA7_A,L-Lysine,345273472,Bacteria
220111_Smp_SA7_B,L-Lysine,274487520,Bacteria
220111_Smp_SA7_C,L-Lysine,312114880,Bacteria
220111_Smp_SA11_A,L-Lysine,612487360,Bacteria
220111_Smp_SA11_B,L-Lysine,1039039936,Bacteria
220111_Smp_SA11_C,L-Lysine,955546304,Bacteria
220111_Smp_SA16_A,L-Lysine,245715536,Bacteria
220111_Smp_SA16_B,L-Lysine,198337904,Bacteria
220111_Smp_SA16_C,L-Lysine,213881664,Bacteria
220111_Smp_SA36_A,L-Lysine,145561392,Bacteria
220111_Smp_SA36_B,L-Lysine,190835392,Bacteria
220111_Smp_SA36_C,L-Lysine,133960120,Bacteria
220111_Smp_SA42_A,L-Lysine,577218240,Bacteria
220111_Smp_SA44_B,L-Lysine,45641716,Bacteria
220111_Smp_SA44_C,L-Lysine,54580244,Bacteria
220111_Smp_SA48_A,L-Lysine,101283048,Bacteria
220111_Smp_SA48_B,L-Lysine,155023376,Bacteria
220111_Smp_SA48_C,L-Lysine,176932624,Bacteria
220111_Smp_SA53_A,L-Lysine,282063072,Bacteria
220111_Smp_SA53_B,L-Lysine,188507712,Bacteria
220111_Smp_SA53_C,L-Lysine,284408096,Bacteria
220111_Smp_SA55_A,L-Lysine,189332480,Bacteria
220111_Smp_SA55_B,L-Lysine,215196896,Bacteria
220111_Smp_SA55_C,L-Lysine,119228280,Bacteria
220111_Smp_SA59_A,L-Lysine,127517792,Bacteria
220111_Smp_SA59_B,L-Lysine,102830208,Bacteria
220111_Smp_SA59_C,L-Lysine,102362712,Bacteria
220111_Smp_SA60_A,L-Lysine,112460432,Bacteria
220111_Smp_SA60_B,L-Lysine,137445504,Bacteria
220111_Smp_SAR11_AB,L-Lysine,564369,Bacteria
220111_Smp_SAR11_C,L-Lysine,333492,Bacteria
220111_Smp_SAR11_DE,L-Lysine,888812,Bacteria
220111_Smp_SAR11_F,L-Lysine,154779,Bacteria
220111_Smp_SAR11_GH,L-Lysine,751659,Bacteria
220111_Smp_SAR11_I,L-Lysine,132167,Bacteria
220111_Smp_SCM1_Exp1,L-Lysine,1265893,Bacteria
220111_Smp_SCM1_Exp2,L-Lysine,1382590,Bacteria
220111_Smp_SCM1_Exp3,L-Lysine,1421137,Bacteria
220111_Smp_SCM1_St1,L-Lysine,13618481,Bacteria
220111_Smp_SCM1_St2,L-Lysine,14466994,Bacteria
220111_Smp_SCM1_St3,L-Lysine,14704823,Bacteria
220111_Smp_SCM1_St4,L-Lysine,14447657,Bacteria
220111_Std_4uMStdsMix1InH2O_1,L-Methionine,67118472,Bacteria
220111_Std_4uMStdsMix1InH2O_2,L-Methionine,122488032,Bacteria
220111_Std_4uMStdsMix1InMatrix_1,L-Methionine,190463072,Bacteria
220111_Std_4uMStdsMix1InMatrix_2,L-Methionine,291854176,Bacteria
220111_Std_4uMStdsMix2InH2O_1,L-Methionine,70264,Bacteria
220111_Std_4uMStdsMix2InH2O_2,L-Methionine,14799,Bacteria
220111_Std_4uMStdsMix2InMatrix_1,L-Methionine,125671416,Bacteria
220111_Std_4uMStdsMix2InMatrix_2,L-Methionine,143587696,Bacteria
220111_Std_H2OinMatrix_1,L-Methionine,125231512,Bacteria
220111_Std_H2OinMatrix_2,L-Methionine,183970016,Bacteria
220111_Blk_MediaBlk_A,L-Methionine,123303776,Bacteria
220111_Blk_MediaBlk_AMS,L-Methionine,0,Bacteria
220111_Blk_MediaBlk_AOA,L-Methionine,0,Bacteria
220111_Blk_MediaBlk_B,L-Methionine,112280600,Bacteria
220111_Poo_TruePooBacteria_Full1,L-Methionine,170678720,Bacteria
220111_Poo_TruePooBacteria_Full2,L-Methionine,200233872,Bacteria
220111_Poo_TruePooBacteria_Full3,L-Methionine,270544096,Bacteria
220111_Poo_TruePooBacteria_Half1,L-Methionine,83815656,Bacteria
220111_Poo_TruePooBacteria_Half2,L-Methionine,94200928,Bacteria
220111_Poo_TruePooBacteria_Half3,L-Methionine,123868328,Bacteria
220111_Smp_DSS3_A,L-Methionine,88513280,Bacteria
220111_Smp_DSS3_B,L-Methionine,44908432,Bacteria
220111_Smp_DSS3_C,L-Methionine,12909473,Bacteria
220111_Smp_Och_A,L-Methionine,268680992,Bacteria
220111_Smp_Och_B,L-Methionine,247266560,Bacteria
220111_Smp_Och_C,L-Methionine,261268928,Bacteria
220111_Smp_SA7_A,L-Methionine,334091936,Bacteria
220111_Smp_SA7_B,L-Methionine,362090336,Bacteria
220111_Smp_SA7_C,L-Methionine,415998368,Bacteria
220111_Smp_SA11_A,L-Methionine,150336752,Bacteria
220111_Smp_SA11_B,L-Methionine,135651344,Bacteria
220111_Smp_SA11_C,L-Methionine,136118416,Bacteria
220111_Smp_SA16_A,L-Methionine,126242904,Bacteria
220111_Smp_SA16_B,L-Methionine,83822680,Bacteria
220111_Smp_SA16_C,L-Methionine,75475800,Bacteria
220111_Smp_SA36_A,L-Methionine,176375952,Bacteria
220111_Smp_SA36_B,L-Methionine,228628832,Bacteria
220111_Smp_SA36_C,L-Methionine,165869568,Bacteria
220111_Smp_SA42_A,L-Methionine,21440290,Bacteria
220111_Smp_SA44_B,L-Methionine,59291620,Bacteria
220111_Smp_SA44_C,L-Methionine,15995934,Bacteria
220111_Smp_SA48_A,L-Methionine,96111744,Bacteria
220111_Smp_SA48_B,L-Methionine,133646552,Bacteria
220111_Smp_SA48_C,L-Methionine,97888104,Bacteria
220111_Smp_SA53_A,L-Methionine,179373088,Bacteria
220111_Smp_SA53_B,L-Methionine,154256624,Bacteria
220111_Smp_SA53_C,L-Methionine,125308440,Bacteria
220111_Smp_SA55_A,L-Methionine,359517408,Bacteria
220111_Smp_SA55_B,L-Methionine,321296160,Bacteria
220111_Smp_SA55_C,L-Methionine,131450336,Bacteria
220111_Smp_SA59_A,L-Methionine,102383560,Bacteria
220111_Smp_SA59_B,L-Methionine,104144872,Bacteria
220111_Smp_SA59_C,L-Methionine,108020800,Bacteria
220111_Smp_SA60_A,L-Methionine,106031088,Bacteria
220111_Smp_SA60_B,L-Methionine,121219400,Bacteria
220111_Smp_SAR11_AB,L-Methionine,124015,Bacteria
220111_Smp_SAR11_C,L-Methionine,53477,Bacteria
220111_Smp_SAR11_DE,L-Methionine,267436,Bacteria
220111_Smp_SAR11_F,L-Methionine,46520,Bacteria
220111_Smp_SAR11_GH,L-Methionine,244215,Bacteria
220111_Smp_SAR11_I,L-Methionine,0,Bacteria
220111_Smp_SCM1_Exp1,L-Methionine,0,Bacteria
220111_Smp_SCM1_Exp2,L-Methionine,0,Bacteria
220111_Smp_SCM1_Exp3,L-Methionine,0,Bacteria
220111_Smp_SCM1_St1,L-Methionine,0,Bacteria
220111_Smp_SCM1_St2,L-Methionine,0,Bacteria
220111_Smp_SCM1_St3,L-Methionine,0,Bacteria
220111_Smp_SCM1_St4,L-Methionine,0,Bacteria
220111_Std_4uMStdsMix1InH2O_1,L-Proline,140577792,Bacteria
220111_Std_4uMStdsMix1InH2O_2,L-Proline,227631584,Bacteria
220111_Std_4uMStdsMix1InMatrix_1,L-Proline,875567808,Bacteria
220111_Std_4uMStdsMix1InMatrix_2,L-Proline,808136320,Bacteria
220111_Std_4uMStdsMix2InH2O_1,L-Proline,97525,Bacteria
220111_Std_4uMStdsMix2InH2O_2,L-Proline,319357,Bacteria
220111_Std_4uMStdsMix2InMatrix_1,L-Proline,725135424,Bacteria
220111_Std_4uMStdsMix2InMatrix_2,L-Proline,628298048,Bacteria
220111_Std_H2OinMatrix_1,L-Proline,680881344,Bacteria
220111_Std_H2OinMatrix_2,L-Proline,544023040,Bacteria
220111_Blk_MediaBlk_A,L-Proline,348392992,Bacteria
220111_Blk_MediaBlk_AMS,L-Proline,833918,Bacteria
220111_Blk_MediaBlk_AOA,L-Proline,999698,Bacteria
220111_Blk_MediaBlk_B,L-Proline,331820448,Bacteria
220111_Poo_TruePooBacteria_Full1,L-Proline,1017422400,Bacteria
220111_Poo_TruePooBacteria_Full2,L-Proline,972356288,Bacteria
220111_Poo_TruePooBacteria_Full3,L-Proline,929713856,Bacteria
220111_Poo_TruePooBacteria_Half1,L-Proline,495305184,Bacteria
220111_Poo_TruePooBacteria_Half2,L-Proline,486933824,Bacteria
220111_Poo_TruePooBacteria_Half3,L-Proline,443320512,Bacteria
220111_Smp_DSS3_A,L-Proline,467570752,Bacteria
220111_Smp_DSS3_B,L-Proline,350243488,Bacteria
220111_Smp_DSS3_C,L-Proline,110934912,Bacteria
220111_Smp_Och_A,L-Proline,912928832,Bacteria
220111_Smp_Och_B,L-Proline,816907072,Bacteria
220111_Smp_Och_C,L-Proline,739622080,Bacteria
220111_Smp_SA7_A,L-Proline,350542976,Bacteria
220111_Smp_SA7_B,L-Proline,299526240,Bacteria
220111_Smp_SA7_C,L-Proline,308930944,Bacteria
220111_Smp_SA11_A,L-Proline,137533728,Bacteria
220111_Smp_SA11_B,L-Proline,154083808,Bacteria
220111_Smp_SA11_C,L-Proline,152399920,Bacteria
220111_Smp_SA16_A,L-Proline,356584160,Bacteria
220111_Smp_SA16_B,L-Proline,272938368,Bacteria
220111_Smp_SA16_C,L-Proline,290490304,Bacteria
220111_Smp_SA36_A,L-Proline,329050848,Bacteria
220111_Smp_SA36_B,L-Proline,290148896,Bacteria
220111_Smp_SA36_C,L-Proline,276122304,Bacteria
220111_Smp_SA42_A,L-Proline,28277394,Bacteria
220111_Smp_SA44_B,L-Proline,696497280,Bacteria
220111_Smp_SA44_C,L-Proline,561153024,Bacteria
220111_Smp_SA48_A,L-Proline,83861280,Bacteria
220111_Smp_SA48_B,L-Proline,104498112,Bacteria
220111_Smp_SA48_C,L-Proline,260993120,Bacteria
220111_Smp_SA53_A,L-Proline,533090048,Bacteria
220111_Smp_SA53_B,L-Proline,359327040,Bacteria
220111_Smp_SA53_C,L-Proline,399768032,Bacteria
220111_Smp_SA55_A,L-Proline,18226782,Bacteria
220111_Smp_SA55_B,L-Proline,20552372,Bacteria
220111_Smp_SA55_C,L-Proline,11042258,Bacteria
220111_Smp_SA59_A,L-Proline,6301777408,Bacteria
220111_Smp_SA59_B,L-Proline,5256325632,Bacteria
220111_Smp_SA59_C,L-Proline,5740425728,Bacteria
220111_Smp_SA60_A,L-Proline,161902640,Bacteria
220111_Smp_SA60_B,L-Proline,171337008,Bacteria
220111_Smp_SAR11_AB,L-Proline,2241697,Bacteria
