Part.SampID,Diss.SampID,Cruise,Compound,compound.name.figure,order,class,Part.Conc.nM,Part.C.nM,Part.N.nM,Part.S.nM,Diss.Conc.nM.adj,Diss.N.nM.adj,Diss.S.nM.adj,Total.Conc.nM,Total.C.nM,Total.N.nM,Total.S.nM,Part.Flag,Diss.Flag,Tot.Flag,Diss.LOD.nM.adj,Lat,Long,depth_m,Local_Date,Local_Time,station,Region,Treatment
220902_Smp_TN397_S13_1800_U_C,220602_Smp_TN397_S13_1800_U_C,TN397,Taurine,Taurine,30,Sulfonate,0.6551832265722192,1.3103664531444383,0.6551832265722192,0.6551832265722192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,-141.8458,7,7/12/21,18:22:00,NA,Equator,NA
220902_Smp_TN397_S14_U_A,220602_Smp_TN397_S14_U_A,TN397,Taurine,Taurine,30,Sulfonate,0.278864701061995,0.55772940212399,0.278864701061995,0.278864701061995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5272,-144.4492,7,9/12/21,06:27:00,NA,Equator,NA
220902_Smp_TN397_S14_U_B,220602_Smp_TN397_S14_U_B,TN397,Taurine,Taurine,30,Sulfonate,0.4417595520555854,0.8835191041111708,0.4417595520555854,0.4417595520555854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5272,-144.4492,7,9/12/21,06:27:00,NA,Equator,NA
220902_Smp_TN397_S14_U_C,220602_Smp_TN397_S14_U_C,TN397,Taurine,Taurine,30,Sulfonate,0.45877809710225753,0.9175561942045152,0.45877809710225753,0.45877809710225753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5272,-144.4492,7,9/12/21,06:27:00,NA,Equator,NA
220902_Smp_TN397_S15_U_A,220602_Smp_TN397_S15_U_A,TN397,Taurine,Taurine,30,Sulfonate,0.385044437249893,0.770088874499786,0.385044437249893,0.385044437249893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4995,-146.652,7,10/12/21,06:30:00,NA,Equator,NA
220902_Smp_TN397_S15_U_B,220602_Smp_TN397_S15_U_B,TN397,Taurine,Taurine,30,Sulfonate,0.31674605904010195,0.6334921180802039,0.31674605904010195,0.31674605904010195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4995,-146.652,7,10/12/21,06:30:00,NA,Equator,NA
220902_Smp_TN397_S15_U_C,220602_Smp_TN397_S15_U_C,TN397,Taurine,Taurine,30,Sulfonate,0.328772217323093,0.657544434646186,0.328772217323093,0.328772217323093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4995,-146.652,7,10/12/21,06:30:00,NA,Equator,NA
220902_Smp_TN397_S16_U_A,220602_Smp_TN397_S16_U_A,TN397,Taurine,Taurine,30,Sulfonate,0.11727057728373004,0.23454115456746005,0.11727057728373004,0.11727057728373004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2497,-148.6967,7,11/12/21,06:00:00,NA,NPSG,NA
220902_Smp_TN397_S16_U_B,220602_Smp_TN397_S16_U_B,TN397,Taurine,Taurine,30,Sulfonate,0.11572122012528148,0.23144244025056293,0.11572122012528148,0.11572122012528148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2497,-148.6967,7,11/12/21,06:00:00,NA,NPSG,NA
220902_Smp_TN397_S16_U_C,220602_Smp_TN397_S16_U_C,TN397,Taurine,Taurine,30,Sulfonate,0.1193615881679022,0.2387231763358044,0.1193615881679022,0.1193615881679022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2497,-148.6967,7,11/12/21,06:00:00,NA,NPSG,NA
220902_Smp_TN397_S17_U_A,220602_Smp_TN397_S17_U_A,TN397,Taurine,Taurine,30,Sulfonate,0.104092532294927,0.208185064589854,0.104092532294927,0.104092532294927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.92,-150.6948,7,12/12/21,06:00:00,NA,NPSG,NA
220902_Smp_TN397_S17_U_B,220602_Smp_TN397_S17_U_B,TN397,Taurine,Taurine,30,Sulfonate,0.11222307020205556,0.22444614040411112,0.11222307020205556,0.11222307020205556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.92,-150.6948,7,12/12/21,06:00:00,NA,NPSG,NA
220902_Smp_TN397_S17_U_C,220602_Smp_TN397_S17_U_C,TN397,Taurine,Taurine,30,Sulfonate,0.11099724555108928,0.22199449110217856,0.11099724555108928,0.11099724555108928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.92,-150.6948,7,12/12/21,06:00:00,NA,NPSG,NA
220902_Smp_TN397_S18_U_A,NA,TN397,Taurine,Taurine,30,Sulfonate,0.0802326343314476,0.1604652686628952,0.0802326343314476,0.0802326343314476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.772,-152.8644,7,13/12/2021,06:40:00,NA,NPSG,NA
220902_Smp_TN397_S18_U_B,NA,TN397,Taurine,Taurine,30,Sulfonate,0.0870218780694752,0.1740437561389504,0.0870218780694752,0.0870218780694752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.772,-152.8644,7,13/12/2022,06:40:00,NA,NPSG,NA
220902_Smp_TN397_S18_U_C,NA,TN397,Taurine,Taurine,30,Sulfonate,0.14405197466334238,0.28810394932668476,0.14405197466334238,0.14405197466334238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.772,-152.8644,7,13/12/2023,06:40:00,NA,NPSG,NA
220902_Smp_TN397_U1_A,220602_Smp_TN397_U1_A,TN397,Taurine,Taurine,30,Sulfonate,1.205637348501741,2.411274697003482,1.205637348501741,1.205637348501741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.25921,-117.3388,7,18/11/2021,22:00:00,NA,CC,NA
220902_Smp_TN397_U1_B,220602_Smp_TN397_U1_B,TN397,Taurine,Taurine,30,Sulfonate,0.9311703156715896,1.8623406313431792,0.9311703156715896,0.9311703156715896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.25921,-117.3388,7,18/11/2021,22:00:00,NA,CC,NA
220902_Smp_TN397_U1_C,220602_Smp_TN397_U1_C,TN397,Taurine,Taurine,30,Sulfonate,1.0226264608324374,2.0452529216648747,1.0226264608324374,1.0226264608324374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.25921,-117.3388,7,18/11/2021,22:00:00,NA,CC,NA
220902_Smp_TN397_U2_A,220602_Smp_TN397_U2_A,TN397,Taurine,Taurine,30,Sulfonate,0.3659592098720182,0.7319184197440363,0.3659592098720182,0.3659592098720182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.11654,-117.58582,7,19/11/2021,00:00:00,NA,CC,NA
220902_Smp_TN397_U2_B,220602_Smp_TN397_U2_B,TN397,Taurine,Taurine,30,Sulfonate,0.2804510523409554,0.5609021046819108,0.2804510523409554,0.2804510523409554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.11654,-117.58582,7,19/11/2021,00:00:00,NA,CC,NA
220902_Smp_TN397_U2_C,220602_Smp_TN397_U2_C,TN397,Taurine,Taurine,30,Sulfonate,0.35156188741711325,0.7031237748342265,0.35156188741711325,0.35156188741711325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.11654,-117.58582,7,19/11/2021,00:00:00,NA,CC,NA
220902_Smp_TN397_U3_A,220602_Smp_TN397_U3_A,TN397,Taurine,Taurine,30,Sulfonate,0.3921908497264237,0.7843816994528473,0.3921908497264237,0.3921908497264237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5634,-118.25816,7,19/11/2021,02:09:00,NA,CC,NA
220902_Smp_TN397_U3_B,220602_Smp_TN397_U3_B,TN397,Taurine,Taurine,30,Sulfonate,0.4255650670643526,0.8511301341287052,0.4255650670643526,0.4255650670643526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5634,-118.25816,7,19/11/2021,02:09:00,NA,CC,NA
220902_Smp_TN397_U3_C,220602_Smp_TN397_U3_C,TN397,Taurine,Taurine,30,Sulfonate,0.2512613221842552,0.5025226443685104,0.2512613221842552,0.2512613221842552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5634,-118.25816,7,19/11/2021,02:09:00,NA,CC,NA
220902_Smp_TN397_U4_A,220602_Smp_TN397_U4_A,TN397,Taurine,Taurine,30,Sulfonate,0.3648318408574105,0.729663681714821,0.3648318408574105,0.3648318408574105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.26598,-119.15959,7,19/11/2021,06:10:00,NA,CC,NA
220902_Smp_TN397_U4_B,220602_Smp_TN397_U4_B,TN397,Taurine,Taurine,30,Sulfonate,0.5543539352207555,1.108707870441511,0.5543539352207555,0.5543539352207555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.26598,-119.15959,7,19/11/2021,06:10:00,NA,CC,NA
220902_Smp_TN397_U4_C,220602_Smp_TN397_U4_C,TN397,Taurine,Taurine,30,Sulfonate,0.3295879874613801,0.6591759749227603,0.3295879874613801,0.3295879874613801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.26598,-119.15959,7,19/11/2021,06:10:00,NA,CC,NA
220902_Smp_TN397_U5_A,220602_Smp_TN397_U5_A,TN397,Taurine,Taurine,30,Sulfonate,0.461130431812492,0.922260863624984,0.461130431812492,0.461130431812492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.10413,-121.27565,7,19/11/2021,17:11:00,NA,CC,NA
220902_Smp_TN397_U5_B,220602_Smp_TN397_U5_B,TN397,Taurine,Taurine,30,Sulfonate,0.4533667938611116,0.9067335877222232,0.4533667938611116,0.4533667938611116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.10413,-121.27565,7,19/11/2021,17:11:00,NA,CC,NA
220902_Smp_TN397_U5_C,220602_Smp_TN397_U5_C,TN397,Taurine,Taurine,30,Sulfonate,0.296629667681713,0.593259335363426,0.296629667681713,0.296629667681713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.10413,-121.27565,7,19/11/2021,17:11:00,NA,CC,NA
220902_Smp_TN397_U6_A,220602_Smp_TN397_U6_A,TN397,Taurine,Taurine,30,Sulfonate,0.1517065556273393,0.3034131112546786,0.1517065556273393,0.1517065556273393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.98,-128.46,7,21/11/2021,17:50:00,NA,NPSG,NA
220902_Smp_TN397_U6_B,220602_Smp_TN397_U6_B,TN397,Taurine,Taurine,30,Sulfonate,0.12315205771356268,0.24630411542712535,0.12315205771356268,0.12315205771356268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.98,-128.46,7,21/11/2021,17:55:00,NA,NPSG,NA
220902_Smp_TN397_U6_C,220602_Smp_TN397_U6_C,TN397,Taurine,Taurine,30,Sulfonate,0.10522990103879844,0.2104598020775969,0.10522990103879844,0.10522990103879844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.98,-128.46,7,21/11/2021,18:00:00,NA,NPSG,NA
220902_Smp_TN397_U7_A,NA,TN397,Taurine,Taurine,30,Sulfonate,0.1233871748883352,0.24677434977667043,0.1233871748883352,0.1233871748883352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.43,-130.99,7,22/11/2021,06:54:00,NA,NPSG,NA
220902_Smp_TN397_U7_B,NA,TN397,Taurine,Taurine,30,Sulfonate,0.09305684761337545,0.1861136952267509,0.09305684761337545,0.09305684761337545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.43,-130.99,7,22/11/2021,06:54:00,NA,NPSG,NA
220902_Smp_TN397_U7_C,NA,TN397,Taurine,Taurine,30,Sulfonate,0.1308258723907394,0.2616517447814788,0.1308258723907394,0.1308258723907394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.43,-130.99,7,22/11/2021,06:54:00,NA,NPSG,NA
220902_Smp_TN397_U8_BB,NA,TN397,Taurine,Taurine,30,Sulfonate,0.08861524851175935,0.1772304970235187,0.08861524851175935,0.08861524851175935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,22/11/2021,13:40:00,NA,NPSG,NA
220902_Smp_TN397_U9_A,220602_Smp_TN397_U9_A,TN397,Taurine,Taurine,30,Sulfonate,0.2572279179561575,0.514455835912315,0.2572279179561575,0.2572279179561575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.389,-139.9989,7,27/11/2021,17:54:00,NA,NPSG,NA
220902_Smp_TN397_U9_B,220602_Smp_TN397_U9_B,TN397,Taurine,Taurine,30,Sulfonate,0.2520168670223302,0.5040337340446605,0.2520168670223302,0.2520168670223302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.389,-139.9989,7,27/11/2021,17:54:00,NA,NPSG,NA
220902_Smp_TN397_U9_C,220602_Smp_TN397_U9_C,TN397,Taurine,Taurine,30,Sulfonate,0.1688723632965907,0.3377447265931814,0.1688723632965907,0.1688723632965907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.389,-139.9989,7,27/11/2021,17:54:00,NA,NPSG,NA
220902_Smp_TN397_U10_A,220602_Smp_TN397_U10_A,TN397,Taurine,Taurine,30,Sulfonate,0.3216958638250307,0.6433917276500614,0.3216958638250307,0.3216958638250307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7602,-140.002,7,30/11/2021,17:48:00,NA,Equator,NA
220902_Smp_TN397_U10_B,220602_Smp_TN397_U10_B,TN397,Taurine,Taurine,30,Sulfonate,0.5152065318718055,1.030413063743611,0.5152065318718055,0.5152065318718055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7602,-140.002,7,30/11/2021,17:48:00,NA,Equator,NA
220902_Smp_TN397_U10_C,220602_Smp_TN397_U10_C,TN397,Taurine,Taurine,30,Sulfonate,0.38172287816181955,0.7634457563236391,0.38172287816181955,0.38172287816181955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7602,-140.002,7,30/11/2021,17:48:00,NA,Equator,NA
220902_Smp_TN397_U11_A,220602_Smp_TN397_U11_A,TN397,Taurine,Taurine,30,Sulfonate,0.6743994534964081,1.348798906992816,0.6743994534964081,0.6743994534964081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.015,-140.0059,7,2/12/21,18:00:00,NA,Equator,NA
220902_Smp_TN397_U11_B,220602_Smp_TN397_U11_B,TN397,Taurine,Taurine,30,Sulfonate,0.8040349845434668,1.6080699690869336,0.8040349845434668,0.8040349845434668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.015,-140.0059,7,2/12/21,18:00:00,NA,Equator,NA
220902_Smp_TN397_U11_C,220602_Smp_TN397_U11_C,TN397,Taurine,Taurine,30,Sulfonate,0.5988587800573087,1.1977175601146175,0.5988587800573087,0.5988587800573087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.015,-140.0059,7,2/12/21,18:00:00,NA,Equator,NA
220902_Smp_TN397_U12_A,220602_Smp_TN397_U12_A,TN397,Taurine,Taurine,30,Sulfonate,0.7842658786131749,1.5685317572263495,0.7842658786131749,0.7842658786131749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.06,-140.0009,7,5/12/21,18:00:00,NA,Equator,NA
220902_Smp_TN397_U12_B,220602_Smp_TN397_U12_B,TN397,Taurine,Taurine,30,Sulfonate,0.5831344482814492,1.1662688965628984,0.5831344482814492,0.5831344482814492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.06,-140.0009,7,5/12/21,18:00:00,NA,Equator,NA
220902_Smp_TN397_U12_C,220602_Smp_TN397_U12_C,TN397,Taurine,Taurine,30,Sulfonate,0.6574470987599299,1.3148941975198598,0.6574470987599299,0.6574470987599299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.06,-140.0009,7,5/12/21,18:00:00,NA,Equator,NA
220902_Smp_TN397_U13_A,220602_Smp_TN397_U13_A,TN397,Taurine,Taurine,30,Sulfonate,0.5396787480686798,1.0793574961373595,0.5396787480686798,0.5396787480686798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3236,-140.8926,7,7/12/21,11:09:00,NA,Equator,NA
220902_Smp_TN397_U13_B,220602_Smp_TN397_U13_B,TN397,Taurine,Taurine,30,Sulfonate,0.5277474090024933,1.0554948180049866,0.5277474090024933,0.5277474090024933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3236,-140.8926,7,7/12/21,11:09:00,NA,Equator,NA
220902_Smp_TN397_U13_C,220602_Smp_TN397_U13_C,TN397,Taurine,Taurine,30,Sulfonate,0.5000209552048828,1.0000419104097655,0.5000209552048828,0.5000209552048828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3236,-140.8926,7,7/12/21,11:09:00,NA,Equator,NA
220902_Smp_TN397_S1_U_A,220602_Smp_TN397_S1_U_A,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.11781669751044375,0.2356333950208875,NA,0.11781669751044375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.32288,-124.13627,7,20/11/2021,06:22:00,NA,NPSG,NA
220902_Smp_TN397_S1_U_B,220602_Smp_TN397_S1_U_B,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.1189232006889114,0.2378464013778228,NA,0.1189232006889114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.32288,-124.13627,7,20/11/2021,06:22:00,NA,NPSG,NA
220902_Smp_TN397_S1_U_C,220602_Smp_TN397_S1_U_C,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.11087483800767904,0.22174967601535808,NA,0.11087483800767904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.32288,-124.13627,7,20/11/2021,06:22:00,NA,NPSG,NA
220902_Smp_TN397_S2_U_A,220602_Smp_TN397_S2_U_A,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.07090920845427201,0.14181841690854402,NA,0.07090920845427201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.0673,-126.6739,7,21/11/2021,06:45:00,NA,NPSG,NA
220902_Smp_TN397_S2_U_B,220602_Smp_TN397_S2_U_B,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.08857505219737982,0.17715010439475964,NA,0.08857505219737982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.0673,-126.6739,7,21/11/2021,06:45:00,NA,NPSG,NA
220902_Smp_TN397_S2_U_C,220602_Smp_TN397_S2_U_C,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.128986389121927,0.257972778243854,NA,0.128986389121927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.0673,-126.6739,7,21/11/2021,06:45:00,NA,NPSG,NA
220902_Smp_TN397_S3_U_A,220602_Smp_TN397_S3_U_A,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.07101870194691615,0.1420374038938323,NA,0.07101870194691615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,-135,7,23/11/2021,06:10:00,NA,NPSG,NA
220902_Smp_TN397_S3_U_B,220602_Smp_TN397_S3_U_B,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.0712277721899343,0.1424555443798686,NA,0.0712277721899343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,-135,7,23/11/2021,06:10:00,NA,NPSG,NA
220902_Smp_TN397_S3_U_C,220602_Smp_TN397_S3_U_C,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.08615176955712334,0.17230353911424667,NA,0.08615176955712334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,-135,7,23/11/2021,06:10:00,NA,NPSG,NA
220902_Smp_TN397_S4_2400_U_A,220602_Smp_TN397_S4_2400_U_A,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.10393402586454298,0.20786805172908596,NA,0.10393402586454298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.639,-138.6135,7,24/11/2021,23:04:00,NA,NPSG,NA
220902_Smp_TN397_S4_2400_U_B,220602_Smp_TN397_S4_2400_U_B,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.10034370148503234,0.20068740297006468,NA,0.10034370148503234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.639,-138.6135,7,24/11/2021,23:05:00,NA,NPSG,NA
220902_Smp_TN397_S4_2400_U_C,220602_Smp_TN397_S4_2400_U_C,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.10873968811942,0.21747937623884,NA,0.10873968811942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.639,-138.6135,7,24/11/2021,23:06:00,NA,NPSG,NA
220902_Smp_TN397_S4_U_600_A,220602_Smp_TN397_S4_U_600_A,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.08740505106705988,0.17481010213411977,NA,0.08740505106705988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6377,-138.6154,7,24/11/2021,06:19:00,NA,NPSG,NA
220902_Smp_TN397_S4_U_600_B,220602_Smp_TN397_S4_U_600_B,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.10321484186917183,0.20642968373834367,NA,0.10321484186917183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6377,-138.6154,7,24/11/2021,06:19:00,NA,NPSG,NA
220902_Smp_TN397_S4_U_600_C,220602_Smp_TN397_S4_U_600_C,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.12570366027552546,0.2514073205510509,NA,0.12570366027552546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6377,-138.6154,7,24/11/2021,06:19:00,NA,NPSG,NA
220902_Smp_TN397_S4_U_1800_A,220602_Smp_TN397_S4_U_1800_A,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.10523987220136574,0.21047974440273148,NA,0.10523987220136574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.69,-138.58,7,24/11/2021,17:36:00,NA,NPSG,NA
220902_Smp_TN397_S4_U_1800_B,220602_Smp_TN397_S4_U_1800_B,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.08597504449123766,0.17195008898247532,NA,0.08597504449123766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.69,-138.58,7,24/11/2021,17:40:00,NA,NPSG,NA
220902_Smp_TN397_S4_U_1800_C,220602_Smp_TN397_S4_U_1800_C,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.09864792974151355,0.1972958594830271,NA,0.09864792974151355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.69,-138.58,7,24/11/2021,17:41:00,NA,NPSG,NA
220902_Smp_TN397_S6_U_A,220602_Smp_TN397_S6_U_A,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.1611662848016618,0.3223325696033236,NA,0.1611662848016618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9487,-140.0016,7,27/11/2021,06:24:00,NA,NPSG,NA
220902_Smp_TN397_S6_U_B,220602_Smp_TN397_S6_U_B,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.18656080432060695,0.3731216086412139,NA,0.18656080432060695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9487,-140.0016,7,27/11/2021,06:24:00,NA,NPSG,NA
220902_Smp_TN397_S6_U_C,220602_Smp_TN397_S6_U_C,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.21367682262828253,0.42735364525656505,NA,0.21367682262828253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9487,-140.0016,7,27/11/2021,06:24:00,NA,NPSG,NA
220902_Smp_TN397_S7_600_U_A,220602_Smp_TN397_S7_600_U_A,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.1776216777588452,0.35524335551769043,NA,0.1776216777588452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6974,-139.998,7,28/11/2021,06:18:00,NA,NPSG,NA
220902_Smp_TN397_S7_600_U_B,220602_Smp_TN397_S7_600_U_B,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.17143084001716968,0.34286168003433937,NA,0.17143084001716968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6974,-139.998,7,28/11/2021,06:18:00,NA,NPSG,NA
220902_Smp_TN397_S7_600_U_C,220602_Smp_TN397_S7_600_U_C,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.16245539362875056,0.3249107872575011,NA,0.16245539362875056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6974,-139.998,7,28/11/2021,06:18:00,NA,NPSG,NA
220902_Smp_TN397_S7_1800_U_A,220602_Smp_TN397_S7_1800_U_A,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.18155045818351057,0.36310091636702113,NA,0.18155045818351057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6979,-139.9975,7,28/11/2021,17:52:00,NA,NPSG,NA
220902_Smp_TN397_S7_1800_U_B,220602_Smp_TN397_S7_1800_U_B,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.15149270702686138,0.30298541405372276,NA,0.15149270702686138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6979,-139.9975,7,28/11/2021,17:52:00,NA,NPSG,NA
220902_Smp_TN397_S7_1800_U_C,220602_Smp_TN397_S7_1800_U_C,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.17824038415787222,0.35648076831574443,NA,0.17824038415787222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6979,-139.9975,7,28/11/2021,17:52:00,NA,NPSG,NA
220902_Smp_TN397_S8_U_A,220602_Smp_TN397_S8_U_A,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.2746279241694398,0.5492558483388796,NA,0.2746279241694398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.388,-139.9961,7,30/11/2021,06:17:00,NA,NPSG,NA
220902_Smp_TN397_S8_U_B,220602_Smp_TN397_S8_U_B,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.24885029020382152,0.4977005804076431,NA,0.24885029020382152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.388,-139.9961,7,30/11/2021,06:17:00,NA,NPSG,NA
220902_Smp_TN397_S8_U_C,220602_Smp_TN397_S8_U_C,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.23161110245914623,0.4632222049182925,NA,0.23161110245914623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.388,-139.9961,7,30/11/2021,06:17:00,NA,NPSG,NA
220902_Smp_TN397_S9_600_U_A,220602_Smp_TN397_S9_600_U_A,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,0.9191587549937692,1.8383175099875384,NA,0.9191587549937692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7508,-140.0005,7,1/12/21,06:15:00,NA,Equator,NA
220902_Smp_TN397_S9_600_U_B,220602_Smp_TN397_S9_600_U_B,TN397,Isethionic acid,Isethionic acid,29,Sulfonate,1.030896617999863,2.061793235999726,NA,1.030896617999863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7508,-140.0005,7,1/12/21,06:15:00,NA,Equator,NA
