Rep,Compound,Area,Cruise
220602_Std_H2OinMatrix_1,L-Serine,522683,TN397
220602_Std_H2OinMatrix_2,L-Serine,1133005,TN397
220602_Poo_TruePooG4-CXSPE_Full1,L-Serine,545613,TN397
220602_Poo_TruePooG4-CXSPE_Full2,L-Serine,647069,TN397
220602_Poo_TruePooG4-CXSPE_Full3,L-Serine,1012656,TN397
220602_Poo_TruePooG4-CXSPE_Full4,L-Serine,1300863,TN397
220602_Poo_TruePooG4-CXSPE_Half1,L-Serine,262722,TN397
220602_Poo_TruePooG4-CXSPE_Half2,L-Serine,316027,TN397
220602_Poo_TruePooG4-CXSPE_Half3,L-Serine,569174,TN397
220602_Poo_TruePooG4-CXSPE_Half4,L-Serine,715355,TN397
220602_Std_4uMStdsMix1InH2O_1,L-Threonine,28126752,TN397
220602_Std_4uMStdsMix1InH2O_2,L-Threonine,65388480,TN397
220602_Std_4uMStdsMix1InMatrix_1,L-Threonine,25606068,TN397
220602_Std_4uMStdsMix1InMatrix_2,L-Threonine,58964416,TN397
220602_Std_4uMStdsMix2InH2O_1,L-Threonine,49351,TN397
220602_Std_4uMStdsMix2InH2O_2,L-Threonine,618641,TN397
220602_Std_4uMStdsMix2InMatrix_1,L-Threonine,313584,TN397
220602_Std_4uMStdsMix2InMatrix_2,L-Threonine,807776,TN397
220602_Std_H2OinMatrix_1,L-Threonine,444994,TN397
220602_Std_H2OinMatrix_2,L-Threonine,810400,TN397
220602_Poo_TruePooG4-CXSPE_Full1,L-Threonine,488127,TN397
220602_Poo_TruePooG4-CXSPE_Full2,L-Threonine,599895,TN397
220602_Poo_TruePooG4-CXSPE_Full3,L-Threonine,740162,TN397
220602_Poo_TruePooG4-CXSPE_Full4,L-Threonine,926437,TN397
220602_Poo_TruePooG4-CXSPE_Half1,L-Threonine,224848,TN397
220602_Poo_TruePooG4-CXSPE_Half2,L-Threonine,290364,TN397
220602_Poo_TruePooG4-CXSPE_Half3,L-Threonine,383127,TN397
220602_Poo_TruePooG4-CXSPE_Half4,L-Threonine,517833,TN397
220602_Std_4uMStdsMix1InH2O_1,L-Tyrosine,57480224,TN397
220602_Std_4uMStdsMix1InH2O_2,L-Tyrosine,134038904,TN397
220602_Std_4uMStdsMix1InMatrix_1,L-Tyrosine,55505156,TN397
220602_Std_4uMStdsMix1InMatrix_2,L-Tyrosine,123687712,TN397
220602_Std_4uMStdsMix2InH2O_1,L-Tyrosine,20417,TN397
220602_Std_4uMStdsMix2InH2O_2,L-Tyrosine,NA,TN397
220602_Std_4uMStdsMix2InMatrix_1,L-Tyrosine,NA,TN397
220602_Std_4uMStdsMix2InMatrix_2,L-Tyrosine,9888,TN397
220602_Std_H2OinMatrix_1,L-Tyrosine,60431,TN397
220602_Std_H2OinMatrix_2,L-Tyrosine,500156,TN397
220602_Poo_TruePooG4-CXSPE_Full1,L-Tyrosine,92981,TN397
220602_Poo_TruePooG4-CXSPE_Full2,L-Tyrosine,861630,TN397
220602_Poo_TruePooG4-CXSPE_Full3,L-Tyrosine,142619,TN397
220602_Poo_TruePooG4-CXSPE_Full4,L-Tyrosine,364398,TN397
220602_Poo_TruePooG4-CXSPE_Half1,L-Tyrosine,385319,TN397
220602_Poo_TruePooG4-CXSPE_Half2,L-Tyrosine,77073,TN397
220602_Poo_TruePooG4-CXSPE_Half3,L-Tyrosine,71647,TN397
220602_Poo_TruePooG4-CXSPE_Half4,L-Tyrosine,357650,TN397
220602_Std_4uMStdsMix1InH2O_1,Proline betaine,359406624,TN397
220602_Std_4uMStdsMix1InH2O_2,Proline betaine,462945472,TN397
220602_Std_4uMStdsMix1InMatrix_1,Proline betaine,328884000,TN397
220602_Std_4uMStdsMix1InMatrix_2,Proline betaine,419038336,TN397
220602_Std_4uMStdsMix2InH2O_1,Proline betaine,665723,TN397
220602_Std_4uMStdsMix2InH2O_2,Proline betaine,909217,TN397
220602_Std_4uMStdsMix2InMatrix_1,Proline betaine,1590612,TN397
220602_Std_4uMStdsMix2InMatrix_2,Proline betaine,1769823,TN397
220602_Std_H2OinMatrix_1,Proline betaine,1093849,TN397
220602_Std_H2OinMatrix_2,Proline betaine,1344884,TN397
220602_Poo_TruePooG4-CXSPE_Full1,Proline betaine,1563515,TN397
220602_Poo_TruePooG4-CXSPE_Full2,Proline betaine,1468961,TN397
220602_Poo_TruePooG4-CXSPE_Full3,Proline betaine,1721255,TN397
220602_Poo_TruePooG4-CXSPE_Full4,Proline betaine,1782834,TN397
220602_Poo_TruePooG4-CXSPE_Half1,Proline betaine,924183,TN397
220602_Poo_TruePooG4-CXSPE_Half2,Proline betaine,810615,TN397
220602_Poo_TruePooG4-CXSPE_Half3,Proline betaine,946277,TN397
220602_Poo_TruePooG4-CXSPE_Half4,Proline betaine,964054,TN397
220602_Std_4uMStdsMix1InH2O_1,Sarcosine,498316,TN397
220602_Std_4uMStdsMix1InH2O_2,Sarcosine,421732,TN397
220602_Std_4uMStdsMix1InMatrix_1,Sarcosine,868801,TN397
220602_Std_4uMStdsMix1InMatrix_2,Sarcosine,879393,TN397
220602_Std_4uMStdsMix2InH2O_1,Sarcosine,76019704,TN397
220602_Std_4uMStdsMix2InH2O_2,Sarcosine,144049920,TN397
220602_Std_4uMStdsMix2InMatrix_1,Sarcosine,83801568,TN397
220602_Std_4uMStdsMix2InMatrix_2,Sarcosine,138238288,TN397
220602_Std_H2OinMatrix_1,Sarcosine,834208,TN397
220602_Std_H2OinMatrix_2,Sarcosine,748578,TN397
220602_Poo_TruePooG4-CXSPE_Full1,Sarcosine,650040,TN397
220602_Poo_TruePooG4-CXSPE_Full2,Sarcosine,823031,TN397
220602_Poo_TruePooG4-CXSPE_Full3,Sarcosine,787932,TN397
220602_Poo_TruePooG4-CXSPE_Full4,Sarcosine,824821,TN397
220602_Poo_TruePooG4-CXSPE_Half1,Sarcosine,533623,TN397
220602_Poo_TruePooG4-CXSPE_Half2,Sarcosine,442037,TN397
220602_Poo_TruePooG4-CXSPE_Half3,Sarcosine,670873,TN397
220602_Poo_TruePooG4-CXSPE_Half4,Sarcosine,409987,TN397
220602_Std_4uMStdsMix1InH2O_1,Trigonelline,271493024,TN397
220602_Std_4uMStdsMix1InH2O_2,Trigonelline,360670688,TN397
220602_Std_4uMStdsMix1InMatrix_1,Trigonelline,265751232,TN397
220602_Std_4uMStdsMix1InMatrix_2,Trigonelline,327720896,TN397
220602_Std_4uMStdsMix2InH2O_1,Trigonelline,32122292,TN397
220602_Std_4uMStdsMix2InH2O_2,Trigonelline,60577232,TN397
220602_Std_4uMStdsMix2InMatrix_1,Trigonelline,55612424,TN397
220602_Std_4uMStdsMix2InMatrix_2,Trigonelline,64782576,TN397
220602_Std_H2OinMatrix_1,Trigonelline,4167218,TN397
220602_Std_H2OinMatrix_2,Trigonelline,4981563,TN397
220602_Poo_TruePooG4-CXSPE_Full1,Trigonelline,6384140,TN397
220602_Poo_TruePooG4-CXSPE_Full2,Trigonelline,6095968,TN397
220602_Poo_TruePooG4-CXSPE_Full3,Trigonelline,6918042,TN397
220602_Poo_TruePooG4-CXSPE_Full4,Trigonelline,6923460,TN397
220602_Poo_TruePooG4-CXSPE_Half1,Trigonelline,3514300,TN397
220602_Poo_TruePooG4-CXSPE_Half2,Trigonelline,3319077,TN397
220602_Poo_TruePooG4-CXSPE_Half3,Trigonelline,3688198,TN397
220602_Poo_TruePooG4-CXSPE_Half4,Trigonelline,3631629,TN397
220602_Std_4uMStdsMix1InH2O_1,Trimethylamine N-oxide,515892832,TN397
220602_Std_4uMStdsMix1InH2O_2,Trimethylamine N-oxide,596585280,TN397
220602_Std_4uMStdsMix1InMatrix_1,Trimethylamine N-oxide,518470560,TN397
220602_Std_4uMStdsMix1InMatrix_2,Trimethylamine N-oxide,543117184,TN397
220602_Std_4uMStdsMix2InH2O_1,Trimethylamine N-oxide,NA,TN397
220602_Std_4uMStdsMix2InH2O_2,Trimethylamine N-oxide,NA,TN397
220602_Std_4uMStdsMix2InMatrix_1,Trimethylamine N-oxide,24027792,TN397
220602_Std_4uMStdsMix2InMatrix_2,Trimethylamine N-oxide,23207426,TN397
220602_Std_H2OinMatrix_1,Trimethylamine N-oxide,21353240,TN397
220602_Std_H2OinMatrix_2,Trimethylamine N-oxide,24996716,TN397
220602_Poo_TruePooG4-CXSPE_Full1,Trimethylamine N-oxide,34359368,TN397
220602_Poo_TruePooG4-CXSPE_Full2,Trimethylamine N-oxide,33179920,TN397
220602_Poo_TruePooG4-CXSPE_Full3,Trimethylamine N-oxide,35581876,TN397
220602_Poo_TruePooG4-CXSPE_Full4,Trimethylamine N-oxide,36857548,TN397
220602_Poo_TruePooG4-CXSPE_Half1,Trimethylamine N-oxide,17711178,TN397
220602_Poo_TruePooG4-CXSPE_Half2,Trimethylamine N-oxide,16502291,TN397
220602_Poo_TruePooG4-CXSPE_Half3,Trimethylamine N-oxide,18057230,TN397
220602_Poo_TruePooG4-CXSPE_Half4,Trimethylamine N-oxide,18768704,TN397
220602_Std_4uMStdsMix1InH2O_1,Threonine Betaine (tentative),75851,TN397
220602_Std_4uMStdsMix1InH2O_2,Threonine Betaine (tentative),835021,TN397
220602_Std_4uMStdsMix1InMatrix_1,Threonine Betaine (tentative),251597,TN397
220602_Std_4uMStdsMix1InMatrix_2,Threonine Betaine (tentative),639279,TN397
220602_Std_4uMStdsMix2InH2O_1,Threonine Betaine (tentative),8232,TN397
220602_Std_4uMStdsMix2InH2O_2,Threonine Betaine (tentative),NA,TN397
220602_Std_4uMStdsMix2InMatrix_1,Threonine Betaine (tentative),626882,TN397
220602_Std_4uMStdsMix2InMatrix_2,Threonine Betaine (tentative),610428,TN397
220602_Std_H2OinMatrix_1,Threonine Betaine (tentative),1147224,TN397
220602_Std_H2OinMatrix_2,Threonine Betaine (tentative),1426447,TN397
220602_Poo_TruePooG4-CXSPE_Full1,Threonine Betaine (tentative),1964941,TN397
220602_Poo_TruePooG4-CXSPE_Full2,Threonine Betaine (tentative),1894655,TN397
220602_Poo_TruePooG4-CXSPE_Full3,Threonine Betaine (tentative),2112429,TN397
220602_Poo_TruePooG4-CXSPE_Full4,Threonine Betaine (tentative),2072619,TN397
220602_Poo_TruePooG4-CXSPE_Half1,Threonine Betaine (tentative),938018,TN397
220602_Poo_TruePooG4-CXSPE_Half2,Threonine Betaine (tentative),952696,TN397
220602_Poo_TruePooG4-CXSPE_Half3,Threonine Betaine (tentative),1104929,TN397
220602_Poo_TruePooG4-CXSPE_Half4,Threonine Betaine (tentative),964490,TN397
220602_Std_4uMStdsMix1InH2O_1,Homoserine Betaine (tentative),174415,TN397
220602_Std_4uMStdsMix1InH2O_2,Homoserine Betaine (tentative),570621,TN397
220602_Std_4uMStdsMix1InMatrix_1,Homoserine Betaine (tentative),2987371,TN397
220602_Std_4uMStdsMix1InMatrix_2,Homoserine Betaine (tentative),5494681,TN397
220602_Std_4uMStdsMix2InH2O_1,Homoserine Betaine (tentative),8232,TN397
220602_Std_4uMStdsMix2InH2O_2,Homoserine Betaine (tentative),332396,TN397
220602_Std_4uMStdsMix2InMatrix_1,Homoserine Betaine (tentative),2329761,TN397
220602_Std_4uMStdsMix2InMatrix_2,Homoserine Betaine (tentative),2517890,TN397
220602_Std_H2OinMatrix_1,Homoserine Betaine (tentative),2494231,TN397
220602_Std_H2OinMatrix_2,Homoserine Betaine (tentative),3072332,TN397
220602_Poo_TruePooG4-CXSPE_Full1,Homoserine Betaine (tentative),3793447,TN397
220602_Poo_TruePooG4-CXSPE_Full2,Homoserine Betaine (tentative),3556521,TN397
220602_Poo_TruePooG4-CXSPE_Full3,Homoserine Betaine (tentative),4146594,TN397
220602_Poo_TruePooG4-CXSPE_Full4,Homoserine Betaine (tentative),4312235,TN397
220602_Poo_TruePooG4-CXSPE_Half1,Homoserine Betaine (tentative),1940956,TN397
220602_Poo_TruePooG4-CXSPE_Half2,Homoserine Betaine (tentative),1859208,TN397
220602_Poo_TruePooG4-CXSPE_Half3,Homoserine Betaine (tentative),2173950,TN397
220602_Poo_TruePooG4-CXSPE_Half4,Homoserine Betaine (tentative),2206285,TN397
220602_Smp_CXSPE_Blk1_A,(3-Carboxypropyl)trimethylammonium,40284,TN397
220602_Smp_CXSPE_Blk1_B,(3-Carboxypropyl)trimethylammonium,28754,TN397
220602_Smp_CXSPE_Blk1_C,(3-Carboxypropyl)trimethylammonium,14277,TN397
220602_Smp_CXSPE_Blk2_A,(3-Carboxypropyl)trimethylammonium,175342,TN397
220602_Smp_CXSPE_Blk2_B,(3-Carboxypropyl)trimethylammonium,52610,TN397
220602_Smp_CXSPE_Blk2_C,(3-Carboxypropyl)trimethylammonium,1673,TN397
220602_Smp_CXSPE_Blk3_A,(3-Carboxypropyl)trimethylammonium,64158,TN397
220602_Smp_CXSPE_Blk3_B,(3-Carboxypropyl)trimethylammonium,26390,TN397
220602_Smp_CXSPE_Blk3_C,(3-Carboxypropyl)trimethylammonium,29508,TN397
220602_Smp_CXSPE_Blk4_A,(3-Carboxypropyl)trimethylammonium,45082,TN397
220602_Smp_CXSPE_Blk4_B,(3-Carboxypropyl)trimethylammonium,33354,TN397
220602_Smp_CXSPE_Blk4_C,(3-Carboxypropyl)trimethylammonium,49899,TN397
220602_Smp_CXSPE_Blk5_A,(3-Carboxypropyl)trimethylammonium,101153,TN397
220602_Smp_CXSPE_Blk5_B,(3-Carboxypropyl)trimethylammonium,86160,TN397
220602_Smp_CXSPE_Blk5_C,(3-Carboxypropyl)trimethylammonium,169757,TN397
220602_Smp_KM1906_GBT_F2_T0_A,(3-Carboxypropyl)trimethylammonium,3300747,TN397
220602_Smp_KM1906_GBT_F2_T0_B,(3-Carboxypropyl)trimethylammonium,1329694,TN397
220602_Smp_KM1906_GBT_F2_T0_C,(3-Carboxypropyl)trimethylammonium,925047,TN397
220602_Smp_KM1906_GBTK1_0nM_A,(3-Carboxypropyl)trimethylammonium,1221861,TN397
220602_Smp_KM1906_GBTK1_0nM_B,(3-Carboxypropyl)trimethylammonium,934390,TN397
220602_Smp_KM1906_GBTK1_0nM_C,(3-Carboxypropyl)trimethylammonium,1716557,TN397
220602_Smp_TN397_CXC_Blk_A,(3-Carboxypropyl)trimethylammonium,152132,TN397
220602_Smp_TN397_CXC_Blk_B,(3-Carboxypropyl)trimethylammonium,172293,TN397
220602_Smp_TN397_CXC_Blk_C,(3-Carboxypropyl)trimethylammonium,299062,TN397
220602_Smp_TN397_MQBlk1_A,(3-Carboxypropyl)trimethylammonium,100826,TN397
220602_Smp_TN397_MQBlk1_B,(3-Carboxypropyl)trimethylammonium,105021,TN397
220602_Smp_TN397_MQBlk1_C,(3-Carboxypropyl)trimethylammonium,69480,TN397
220602_Smp_TN397_MQBlkF_A,(3-Carboxypropyl)trimethylammonium,41389,TN397
220602_Smp_TN397_MQBlkF_B,(3-Carboxypropyl)trimethylammonium,26327,TN397
220602_Smp_TN397_MQBlkF_C,(3-Carboxypropyl)trimethylammonium,10168,TN397
220602_Smp_TN397_S1_U_A,(3-Carboxypropyl)trimethylammonium,619883,TN397
220602_Smp_TN397_S1_U_B,(3-Carboxypropyl)trimethylammonium,582024,TN397
220602_Smp_TN397_S1_U_C,(3-Carboxypropyl)trimethylammonium,776494,TN397
220602_Smp_TN397_S10_U_A,(3-Carboxypropyl)trimethylammonium,2473746,TN397
220602_Smp_TN397_S10_U_B,(3-Carboxypropyl)trimethylammonium,1860013,TN397
220602_Smp_TN397_S10_U_C,(3-Carboxypropyl)trimethylammonium,2314592,TN397
220602_Smp_TN397_S11_1800_U_A,(3-Carboxypropyl)trimethylammonium,671049,TN397
220602_Smp_TN397_S11_1800_U_B,(3-Carboxypropyl)trimethylammonium,1274960,TN397
220602_Smp_TN397_S11_1800_U_C,(3-Carboxypropyl)trimethylammonium,1850041,TN397
220602_Smp_TN397_S11_600_U_A,(3-Carboxypropyl)trimethylammonium,1952556,TN397
220602_Smp_TN397_S11_600_U_B,(3-Carboxypropyl)trimethylammonium,2021826,TN397
220602_Smp_TN397_S11_600_U_C,(3-Carboxypropyl)trimethylammonium,941302,TN397
220602_Smp_TN397_S12_1800_U_A,(3-Carboxypropyl)trimethylammonium,979930,TN397
220602_Smp_TN397_S12_1800_U_B,(3-Carboxypropyl)trimethylammonium,708924,TN397
220602_Smp_TN397_S12_1800_U_C,(3-Carboxypropyl)trimethylammonium,1193800,TN397
220602_Smp_TN397_S12_600_U_A,(3-Carboxypropyl)trimethylammonium,1253749,TN397
220602_Smp_TN397_S12_600_U_B,(3-Carboxypropyl)trimethylammonium,1491670,TN397
220602_Smp_TN397_S12_600_U_C,(3-Carboxypropyl)trimethylammonium,1189766,TN397
220602_Smp_TN397_S12_800_U_A,(3-Carboxypropyl)trimethylammonium,834168,TN397
220602_Smp_TN397_S12_800_U_B,(3-Carboxypropyl)trimethylammonium,600315,TN397
220602_Smp_TN397_S12_800_U_C,(3-Carboxypropyl)trimethylammonium,715349,TN397
220602_Smp_TN397_S13_1800_U_A,(3-Carboxypropyl)trimethylammonium,2338807,TN397
220602_Smp_TN397_S13_1800_U_B,(3-Carboxypropyl)trimethylammonium,4055449,TN397
220602_Smp_TN397_S13_1800_U_C,(3-Carboxypropyl)trimethylammonium,1950314,TN397
220602_Smp_TN397_S14_U_A,(3-Carboxypropyl)trimethylammonium,1475786,TN397
220602_Smp_TN397_S14_U_B,(3-Carboxypropyl)trimethylammonium,2369400,TN397
220602_Smp_TN397_S14_U_C,(3-Carboxypropyl)trimethylammonium,1379724,TN397
220602_Smp_TN397_S15_U_A,(3-Carboxypropyl)trimethylammonium,975089,TN397
220602_Smp_TN397_S15_U_B,(3-Carboxypropyl)trimethylammonium,1038747,TN397
220602_Smp_TN397_S15_U_C,(3-Carboxypropyl)trimethylammonium,630408,TN397
220602_Smp_TN397_S16_U_A,(3-Carboxypropyl)trimethylammonium,845532,TN397
220602_Smp_TN397_S16_U_B,(3-Carboxypropyl)trimethylammonium,586539,TN397
220602_Smp_TN397_S16_U_C,(3-Carboxypropyl)trimethylammonium,321882,TN397
220602_Smp_TN397_S17_U_A,(3-Carboxypropyl)trimethylammonium,205269,TN397
220602_Smp_TN397_S17_U_B,(3-Carboxypropyl)trimethylammonium,749926,TN397
220602_Smp_TN397_S17_U_C,(3-Carboxypropyl)trimethylammonium,358573,TN397
220602_Smp_TN397_S2_U_A,(3-Carboxypropyl)trimethylammonium,637642,TN397
220602_Smp_TN397_S2_U_B,(3-Carboxypropyl)trimethylammonium,718422,TN397
220602_Smp_TN397_S2_U_C,(3-Carboxypropyl)trimethylammonium,425561,TN397
220602_Smp_TN397_S3_U_A,(3-Carboxypropyl)trimethylammonium,1614032,TN397
220602_Smp_TN397_S3_U_B,(3-Carboxypropyl)trimethylammonium,1490062,TN397
220602_Smp_TN397_S3_U_C,(3-Carboxypropyl)trimethylammonium,1158899,TN397
220602_Smp_CXSPE_Blk1_A,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_CXSPE_Blk1_B,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_CXSPE_Blk1_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_CXSPE_Blk2_A,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_CXSPE_Blk2_B,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_CXSPE_Blk2_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_CXSPE_Blk3_A,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_CXSPE_Blk3_B,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_CXSPE_Blk3_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_CXSPE_Blk4_A,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_CXSPE_Blk4_B,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_CXSPE_Blk4_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_CXSPE_Blk5_A,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_CXSPE_Blk5_B,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_CXSPE_Blk5_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_KM1906_GBT_F2_T0_A,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_KM1906_GBT_F2_T0_B,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_KM1906_GBT_F2_T0_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_KM1906_GBTK1_0nM_A,2-O-alpha-D-Glucosylglycerol,5627,TN397
220602_Smp_KM1906_GBTK1_0nM_B,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_KM1906_GBTK1_0nM_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_CXC_Blk_A,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_CXC_Blk_B,2-O-alpha-D-Glucosylglycerol,5215,TN397
220602_Smp_TN397_CXC_Blk_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_MQBlk1_A,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_MQBlk1_B,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_MQBlk1_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_MQBlkF_A,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_MQBlkF_B,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_MQBlkF_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S1_U_A,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S1_U_B,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S1_U_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S10_U_A,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S10_U_B,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S10_U_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S11_1800_U_A,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S11_1800_U_B,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S11_1800_U_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S11_600_U_A,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S11_600_U_B,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S11_600_U_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S12_1800_U_A,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S12_1800_U_B,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S12_1800_U_C,2-O-alpha-D-Glucosylglycerol,6850,TN397
220602_Smp_TN397_S12_600_U_A,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S12_600_U_B,2-O-alpha-D-Glucosylglycerol,5822,TN397
220602_Smp_TN397_S12_600_U_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S12_800_U_A,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S12_800_U_B,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S12_800_U_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S13_1800_U_A,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S13_1800_U_B,2-O-alpha-D-Glucosylglycerol,6708,TN397
220602_Smp_TN397_S13_1800_U_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S14_U_A,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S14_U_B,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S14_U_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S15_U_A,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S15_U_B,2-O-alpha-D-Glucosylglycerol,5253,TN397
220602_Smp_TN397_S15_U_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S16_U_A,2-O-alpha-D-Glucosylglycerol,7768,TN397
220602_Smp_TN397_S16_U_B,2-O-alpha-D-Glucosylglycerol,4820,TN397
220602_Smp_TN397_S16_U_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S17_U_A,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S17_U_B,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S17_U_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S2_U_A,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S2_U_B,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S2_U_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S3_U_A,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_TN397_S3_U_B,2-O-alpha-D-Glucosylglycerol,6674,TN397
220602_Smp_TN397_S3_U_C,2-O-alpha-D-Glucosylglycerol,NA,TN397
220602_Smp_CXSPE_Blk1_A,5-Hydroxyectoine,53671,TN397
220602_Smp_CXSPE_Blk1_B,5-Hydroxyectoine,5298,TN397
220602_Smp_CXSPE_Blk1_C,5-Hydroxyectoine,36059,TN397
220602_Smp_CXSPE_Blk2_A,5-Hydroxyectoine,11284,TN397
220602_Smp_CXSPE_Blk2_B,5-Hydroxyectoine,5847,TN397
220602_Smp_CXSPE_Blk2_C,5-Hydroxyectoine,215779,TN397
220602_Smp_CXSPE_Blk3_A,5-Hydroxyectoine,68914,TN397
220602_Smp_CXSPE_Blk3_B,5-Hydroxyectoine,59972,TN397
220602_Smp_CXSPE_Blk3_C,5-Hydroxyectoine,21666,TN397
220602_Smp_CXSPE_Blk4_A,5-Hydroxyectoine,25899,TN397
220602_Smp_CXSPE_Blk4_B,5-Hydroxyectoine,22726,TN397
220602_Smp_CXSPE_Blk4_C,5-Hydroxyectoine,16501,TN397
220602_Smp_CXSPE_Blk5_A,5-Hydroxyectoine,90003,TN397
220602_Smp_CXSPE_Blk5_B,5-Hydroxyectoine,0,TN397
220602_Smp_CXSPE_Blk5_C,5-Hydroxyectoine,25557,TN397
220602_Smp_KM1906_GBT_F2_T0_A,5-Hydroxyectoine,88194,TN397
220602_Smp_KM1906_GBT_F2_T0_B,5-Hydroxyectoine,263608,TN397
220602_Smp_KM1906_GBT_F2_T0_C,5-Hydroxyectoine,267834,TN397
220602_Smp_KM1906_GBTK1_0nM_A,5-Hydroxyectoine,98463,TN397
220602_Smp_KM1906_GBTK1_0nM_B,5-Hydroxyectoine,132506,TN397
220602_Smp_KM1906_GBTK1_0nM_C,5-Hydroxyectoine,292004,TN397
220602_Smp_TN397_CXC_Blk_A,5-Hydroxyectoine,1395372,TN397
220602_Smp_TN397_CXC_Blk_B,5-Hydroxyectoine,95091,TN397
220602_Smp_TN397_CXC_Blk_C,5-Hydroxyectoine,141820,TN397
220602_Smp_TN397_MQBlk1_A,5-Hydroxyectoine,57721,TN397
220602_Smp_TN397_MQBlk1_B,5-Hydroxyectoine,86301,TN397
220602_Smp_TN397_MQBlk1_C,5-Hydroxyectoine,55162,TN397
220602_Smp_TN397_MQBlkF_A,5-Hydroxyectoine,361308,TN397
