Cruise,SampID,Compound,detected,Diss.Conc.Vial.uM,Diss.Conc.nM,Diss.Conc.C.nM,Diss.Conc.N.nM,Diss.Conc.S.nM,impute.conc.nM,LOD.nM,Diss.Conc.no.blk.sub.nM,LOD.no.blk.sub.nM
TN397,220602_Smp_TN397_S16_U_A,L-Glutamic acid,Yes,0.06435667139481678,0.8855060033822948,4.427530016911474,0.8855060033822948,NA,0.10279196046773581,0.10279196046773581,1.1984482568867183,0.4157342139721593
TN397,220602_Smp_TN397_S16_U_B,L-Glutamic acid,Yes,0.06335490442163443,0.866851124924523,4.334255624622615,0.866851124924523,NA,0.10279196046773581,0.10279196046773581,1.1797933784289465,0.4157342139721593
TN397,220602_Smp_TN397_S16_U_C,L-Glutamic acid,Yes,0.03912957174282319,0.41572761135261904,2.0786380567630953,0.41572761135261904,NA,0.10279196046773581,0.10279196046773581,0.7286698648570425,0.4157342139721593
TN397,220602_Smp_TN397_S17_U_A,L-Glutamic acid,Yes,0.15970467462838225,2.6610740338025076,13.305370169012537,2.6610740338025076,NA,0.10279196046773581,0.10279196046773581,2.9740162873069313,0.4157342139721593
TN397,220602_Smp_TN397_S17_U_B,L-Glutamic acid,Yes,0.08722647934822293,1.3113869708572696,6.556934854286348,1.3113869708572696,NA,0.10279196046773581,0.10279196046773581,1.6243292243616931,0.4157342139721593
TN397,220602_Smp_TN397_S17_U_C,L-Glutamic acid,Yes,0.14184785772926117,2.3285448550479257,11.64272427523963,2.3285448550479257,NA,0.10279196046773581,0.10279196046773581,2.641487108552349,0.4157342139721593
TN397,220602_Smp_TN397_S2_U_A,L-Glutamic acid,Yes,0.06471222031789192,0.8921270261583683,4.460635130791841,0.8921270261583683,NA,0.10279196046773581,0.10279196046773581,1.2050692796627918,0.4157342139721593
TN397,220602_Smp_TN397_S2_U_B,L-Glutamic acid,Yes,0.0274943602530701,0.19905700632928414,0.9952850316464207,0.19905700632928414,NA,0.10279196046773581,0.10279196046773581,0.5119992598337076,0.4157342139721593
TN397,220602_Smp_TN397_S2_U_C,L-Glutamic acid,Yes,0.12095297579171035,1.93944090835238,9.6972045417619,1.93944090835238,NA,0.10279196046773581,0.10279196046773581,2.2523831618568035,0.4157342139721593
TN397,220602_Smp_TN397_S3_U_A,L-Glutamic acid,Yes,0.06515639902957143,0.9003985105471857,4.501992552735929,0.9003985105471857,NA,0.10279196046773581,0.10279196046773581,1.2133407640516092,0.4157342139721593
TN397,220602_Smp_TN397_S3_U_B,L-Glutamic acid,Yes,0.0942955706792343,1.4430274053267549,7.215137026633775,1.4430274053267549,NA,0.10279196046773581,0.10279196046773581,1.7559696588311784,0.4157342139721593
TN397,220602_Smp_TN397_S3_U_C,L-Glutamic acid,Yes,0.07043391192582335,0.9986762181123987,4.993381090561994,0.9986762181123987,NA,0.10279196046773581,0.10279196046773581,1.3116184716168222,0.4157342139721593
TN397,220602_Smp_TN397_S4_2400_U_A,L-Glutamic acid,Yes,0.2402758763223339,4.161468851194531,20.807344255972655,4.161468851194531,NA,0.10279196046773581,0.10279196046773581,4.474411104698954,0.4157342139721593
TN397,220602_Smp_TN397_S4_2400_U_B,L-Glutamic acid,Yes,0.04795192462107234,0.5800172366458993,2.9000861832294964,0.5800172366458993,NA,0.10279196046773581,0.10279196046773581,0.8929594901503228,0.4157342139721593
TN397,220602_Smp_TN397_S4_2400_U_C,L-Glutamic acid,Yes,0.04368077717645288,0.5004800402842705,2.5024002014213527,0.5004800402842705,NA,0.10279196046773581,0.10279196046773581,0.813422293788694,0.4157342139721593
TN397,220602_Smp_TN397_S4_U_1800_A,L-Glutamic acid,Yes,0.07399070176472382,1.0649106657641763,5.3245533288208815,1.0649106657641763,NA,0.10279196046773581,0.10279196046773581,1.3778529192685998,0.4157342139721593
TN397,220602_Smp_TN397_S4_U_1800_B,L-Glutamic acid,Yes,0.05805203591492264,0.7681012458423668,3.840506229211834,0.7681012458423668,NA,0.10279196046773581,0.10279196046773581,1.0810434993467903,0.4157342139721593
TN397,220602_Smp_TN397_S4_U_1800_C,L-Glutamic acid,Yes,0.07199873731889664,1.0278163557860165,5.139081778930082,1.0278163557860165,NA,0.10279196046773581,0.10279196046773581,1.34075860929044,0.4157342139721593
TN397,220602_Smp_TN397_S4_U_600_A,L-Glutamic acid,Yes,0.05130660419920054,0.6424879922907449,3.2124399614537245,0.6424879922907449,NA,0.10279196046773581,0.10279196046773581,0.9554302457951684,0.4157342139721593
TN397,220602_Smp_TN397_S4_U_600_B,L-Glutamic acid,Yes,0.05908221414084575,0.787285197907974,3.9364259895398703,0.787285197907974,NA,0.10279196046773581,0.10279196046773581,1.1002274514123975,0.4157342139721593
TN397,220602_Smp_TN397_S4_U_600_C,L-Glutamic acid,Yes,0.05930214694477454,0.7913807808489197,3.956903904244599,0.7913807808489197,NA,0.10279196046773581,0.10279196046773581,1.1043230343533432,0.4157342139721593
TN397,220602_Smp_TN397_S6_U_A,L-Glutamic acid,Yes,0.15201767523222137,2.517926931453143,12.589634657265716,2.517926931453143,NA,0.10279196046773581,0.10279196046773581,2.8308691849575665,0.4157342139721593
TN397,220602_Smp_TN397_S6_U_B,L-Glutamic acid,Yes,0.09187909235643604,1.3980278089990406,6.990139044995203,1.3980278089990406,NA,0.10279196046773581,0.10279196046773581,1.710970062503464,0.4157342139721593
TN397,220602_Smp_TN397_S6_U_C,L-Glutamic acid,Yes,0.04735929979062284,0.5689813925034505,2.8449069625172525,0.5689813925034505,NA,0.10279196046773581,0.10279196046773581,0.881923646007874,0.4157342139721593
TN397,220602_Smp_TN397_S7_1800_U_A,L-Glutamic acid,Yes,0.09947442324856584,1.5394678628562064,7.697339314281032,1.5394678628562064,NA,0.10279196046773581,0.10279196046773581,1.85241011636063,0.4157342139721593
TN397,220602_Smp_TN397_S7_1800_U_B,L-Glutamic acid,Yes,0.08322011032196934,1.2367804712994745,6.183902356497373,1.2367804712994745,NA,0.10279196046773581,0.10279196046773581,1.549722724803898,0.4157342139721593
TN397,220602_Smp_TN397_S7_1800_U_C,L-Glutamic acid,Yes,0.11984077163319971,1.918729471508606,9.59364735754303,1.918729471508606,NA,0.10279196046773581,0.10279196046773581,2.2316717250130296,0.4157342139721593
TN397,220602_Smp_TN397_S7_600_U_A,L-Glutamic acid,Yes,0.04671811603242644,0.5570412852744673,2.785206426372336,0.5570412852744673,NA,0.10279196046773581,0.10279196046773581,0.8699835387788908,0.4157342139721593
TN397,220602_Smp_TN397_S7_600_U_B,L-Glutamic acid,Yes,0.0643596391950898,0.8855612696816062,4.427806348408031,0.8855612696816062,NA,0.10279196046773581,0.10279196046773581,1.1985035231860297,0.4157342139721593
TN397,220602_Smp_TN397_S7_600_U_C,L-Glutamic acid,Yes,0.05508808350316315,0.712906601303084,3.56453300651542,0.712906601303084,NA,0.10279196046773581,0.10279196046773581,1.0258488548075075,0.4157342139721593
TN397,220602_Smp_TN397_S8_U_A,L-Glutamic acid,Yes,0.14866184487484993,2.4554347460272323,12.277173730136163,2.4554347460272323,NA,0.10279196046773581,0.10279196046773581,2.7683769995316556,0.4157342139721593
TN397,220602_Smp_TN397_S8_U_B,L-Glutamic acid,Yes,0.12748641123614393,2.0611063728669716,10.305531864334858,2.0611063728669716,NA,0.10279196046773581,0.10279196046773581,2.374048626371395,0.4157342139721593
TN397,220602_Smp_TN397_S8_U_C,L-Glutamic acid,Yes,0.11576093145523596,1.8427547940791136,9.213773970395568,1.8427547940791136,NA,0.10279196046773581,0.10279196046773581,2.155697047583537,0.4157342139721593
TN397,220602_Smp_TN397_S9_1800_U_A,L-Glutamic acid,Yes,0.21648450183644227,3.718426495777555,18.592132478887777,3.718426495777555,NA,0.10279196046773581,0.10279196046773581,4.031368749281978,0.4157342139721593
TN397,220602_Smp_TN397_S9_1800_U_B,L-Glutamic acid,Yes,0.10535462483954731,1.648968823582119,8.244844117910596,1.648968823582119,NA,0.10279196046773581,0.10279196046773581,1.9619110770865424,0.4157342139721593
TN397,220602_Smp_TN397_S9_1800_U_C,L-Glutamic acid,Yes,0.1829865255285706,3.094628054290186,15.47314027145093,3.094628054290186,NA,0.10279196046773581,0.10279196046773581,3.4075703077946096,0.4157342139721593
TN397,220602_Smp_TN397_S9_600_U_A,L-Glutamic acid,Yes,0.12593407449033112,2.03219879845705,10.160993992285249,2.03219879845705,NA,0.10279196046773581,0.10279196046773581,2.3451410519614733,0.4157342139721593
TN397,220602_Smp_TN397_S9_600_U_B,L-Glutamic acid,Yes,0.11836395488306566,1.8912282284893507,9.456141142446754,1.8912282284893507,NA,0.10279196046773581,0.10279196046773581,2.204170481993774,0.4157342139721593
TN397,220602_Smp_TN397_S9_600_U_C,L-Glutamic acid,Yes,0.15711859468283124,2.6129161204775357,13.064580602387679,2.6129161204775357,NA,0.10279196046773581,0.10279196046773581,2.9258583739819595,0.4157342139721593
TN397,220602_Smp_TN397_U1_A,L-Glutamic acid,Yes,0.31391704177603025,5.5328127143918575,27.66406357195929,5.5328127143918575,NA,0.10279196046773581,0.10279196046773581,5.845754967896281,0.4157342139721593
TN397,220602_Smp_TN397_U1_B,L-Glutamic acid,Yes,0.49493115759737855,8.9036528600408,44.518264300204,8.9036528600408,NA,0.10279196046773581,0.10279196046773581,9.216595113545225,0.4157342139721593
TN397,220602_Smp_TN397_U1_C,L-Glutamic acid,Yes,0.3492114866046197,6.190064945836724,30.95032472918362,6.190064945836724,NA,0.10279196046773581,0.10279196046773581,6.503007199341147,0.4157342139721593
TN397,220602_Smp_TN397_U10_A,L-Glutamic acid,Yes,0.21382592891378616,3.668918620122879,18.344593100614397,3.668918620122879,NA,0.10279196046773581,0.10279196046773581,3.9818608736273022,0.4157342139721593
TN397,220602_Smp_TN397_U10_B,L-Glutamic acid,Yes,0.12146014080287876,1.9488853219681792,9.744426609840897,1.9488853219681792,NA,0.10279196046773581,0.10279196046773581,2.2618275754726027,0.4157342139721593
TN397,220602_Smp_TN397_U10_C,L-Glutamic acid,Yes,0.1173281403440535,1.8719393171483418,9.359696585741709,1.8719393171483418,NA,0.10279196046773581,0.10279196046773581,2.1848815706527653,0.4157342139721593
TN397,220602_Smp_TN397_U11_A,L-Glutamic acid,Yes,0.2715365965459407,4.743605168207693,23.718025841038465,4.743605168207693,NA,0.10279196046773581,0.10279196046773581,5.056547421712116,0.4157342139721593
TN397,220602_Smp_TN397_U11_B,L-Glutamic acid,Yes,0.24664737742949697,4.280118778702223,21.400593893511115,4.280118778702223,NA,0.10279196046773581,0.10279196046773581,4.593061032206646,0.4157342139721593
TN397,220602_Smp_TN397_U11_C,L-Glutamic acid,Yes,0.14090185065082356,2.310928335896387,11.554641679481934,2.310928335896387,NA,0.10279196046773581,0.10279196046773581,2.6238705894008105,0.4157342139721593
TN397,220602_Smp_TN397_U12_A,L-Glutamic acid,Yes,0.15728808544377496,2.616072373009076,13.08036186504538,2.616072373009076,NA,0.10279196046773581,0.10279196046773581,2.9290146265134993,0.4157342139721593
TN397,220602_Smp_TN397_U12_B,L-Glutamic acid,Yes,0.2658265133312211,4.637272147449414,23.18636073724707,4.637272147449414,NA,0.10279196046773581,0.10279196046773581,4.950214400953837,0.4157342139721593
TN397,220602_Smp_TN397_U12_C,L-Glutamic acid,Yes,0.29933256734789043,5.26122101181942,26.3061050590971,5.26122101181942,NA,0.10279196046773581,0.10279196046773581,5.574163265323843,0.4157342139721593
TN397,220602_Smp_TN397_U13_A,L-Glutamic acid,Yes,0.12221038763613472,1.9628563989375636,9.814281994687818,1.9628563989375636,NA,0.10279196046773581,0.10279196046773581,2.275798652441987,0.4157342139721593
TN397,220602_Smp_TN397_U13_B,L-Glutamic acid,Yes,0.09626623746661664,1.4797251108646012,7.398625554323006,1.4797251108646012,NA,0.10279196046773581,0.10279196046773581,1.7926673643690247,0.4157342139721593
TN397,220602_Smp_TN397_U13_C,L-Glutamic acid,Yes,0.08250023721238318,1.2233750130204029,6.116875065102015,1.2233750130204029,NA,0.10279196046773581,0.10279196046773581,1.5363172665248264,0.4157342139721593
TN397,220602_Smp_TN397_U2_A,L-Glutamic acid,Yes,0.04590142474932582,0.5418328814923328,2.709164407461664,0.5418328814923328,NA,0.10279196046773581,0.10279196046773581,0.8547751349967563,0.4157342139721593
TN397,220602_Smp_TN397_U2_B,L-Glutamic acid,Yes,0.06570222111063012,0.9105627951106625,4.552813975553312,0.9105627951106625,NA,0.10279196046773581,0.10279196046773581,1.223505048615086,0.4157342139721593
TN397,220602_Smp_TN397_U2_C,L-Glutamic acid,Yes,0.11808140607557864,1.8859666119625904,9.429833059812951,1.8859666119625904,NA,0.10279196046773581,0.10279196046773581,2.198908865467014,0.4157342139721593
TN397,220602_Smp_TN397_U3_A,L-Glutamic acid,Yes,0.1373621980942996,2.2450130182702432,11.225065091351215,2.2450130182702432,NA,0.10279196046773581,0.10279196046773581,2.557955271774667,0.4157342139721593
TN397,220602_Smp_TN397_U3_B,L-Glutamic acid,Yes,0.1879253982835107,3.186599613972498,15.932998069862489,3.186599613972498,NA,0.10279196046773581,0.10279196046773581,3.4995418674769216,0.4157342139721593
TN397,220602_Smp_TN397_U3_C,L-Glutamic acid,Yes,0.256425054690103,4.462198429737718,22.31099214868859,4.462198429737718,NA,0.10279196046773581,0.10279196046773581,4.7751406832421415,0.4157342139721593
TN397,220602_Smp_TN397_U4_A,L-Glutamic acid,Yes,0.22986077818449024,3.9675191652011668,19.837595826005835,3.9675191652011668,NA,0.10279196046773581,0.10279196046773581,4.28046141870559,0.4157342139721593
TN397,220602_Smp_TN397_U4_B,L-Glutamic acid,Yes,0.21290381315225945,3.65174700445199,18.258735022259952,3.65174700445199,NA,0.10279196046773581,0.10279196046773581,3.9646892579564135,0.4157342139721593
TN397,220602_Smp_TN397_U4_C,L-Glutamic acid,Yes,0.3107998826709924,5.474765058804558,27.37382529402279,5.474765058804558,NA,0.10279196046773581,0.10279196046773581,5.7877073123089815,0.4157342139721593
TN397,220602_Smp_TN397_U5_A,L-Glutamic acid,Yes,0.08379275811826102,1.2474443036326532,6.237221518163266,1.2474443036326532,NA,0.10279196046773581,0.10279196046773581,1.5603865571370767,0.4157342139721593
TN397,220602_Smp_TN397_U5_B,L-Glutamic acid,Yes,0.10219523063396818,1.5901346670536434,7.950673335268217,1.5901346670536434,NA,0.10279196046773581,0.10279196046773581,1.9030769205580669,0.4157342139721593
TN397,220602_Smp_TN397_U5_C,L-Glutamic acid,Yes,0.1018417694831705,1.5835525227184901,7.91776261359245,1.5835525227184901,NA,0.10279196046773581,0.10279196046773581,1.8964947762229136,0.4157342139721593
TN397,220602_Smp_TN397_U6_A,L-Glutamic acid,Yes,0.07855327692446142,1.149874821438992,5.74937410719496,1.149874821438992,NA,0.10279196046773581,0.10279196046773581,1.4628170749434155,0.4157342139721593
TN397,220602_Smp_TN397_U6_B,L-Glutamic acid,Yes,0.07111449798892844,1.0113500740361432,5.0567503701807155,1.0113500740361432,NA,0.10279196046773581,0.10279196046773581,1.3242923275405667,0.4157342139721593
TN397,220602_Smp_TN397_U6_C,L-Glutamic acid,Yes,0.05430082919152673,0.6982463720361114,3.491231860180557,0.6982463720361114,NA,0.10279196046773581,0.10279196046773581,1.011188625540535,0.4157342139721593
TN397,220602_Smp_TN397_U9_A,L-Glutamic acid,Yes,0.11773004312236895,1.8794235402082198,9.397117701041099,1.8794235402082198,NA,0.10279196046773581,0.10279196046773581,2.1923657937126433,0.4157342139721593
TN397,220602_Smp_TN397_U9_B,L-Glutamic acid,Yes,0.15327818461941112,2.5414001043989494,12.707000521994747,2.5414001043989494,NA,0.10279196046773581,0.10279196046773581,2.8543423579033727,0.4157342139721593
TN397,220602_Smp_TN397_U9_C,L-Glutamic acid,Yes,0.17385712232590697,2.924620545860696,14.623102729303481,2.924620545860696,NA,0.10279196046773581,0.10279196046773581,3.2375627993651195,0.4157342139721593
TN397,220602_Smp_TN397_UCH1_Gluc_A,L-Glutamic acid,Yes,0.02616133538528976,0.17423345199445472,0.8711672599722736,0.17423345199445472,NA,0.10279196046773581,0.10279196046773581,0.48717570549887823,0.4157342139721593
TN397,220602_Smp_TN397_UCH1_Gluc_B,L-Glutamic acid,Yes,0.05455261226978591,0.702935069955277,3.514675349776385,0.702935069955277,NA,0.10279196046773581,0.10279196046773581,1.0158773234597005,0.4157342139721593
TN397,220602_Smp_TN397_UCH1_Gluc_C,L-Glutamic acid,Yes,0.07041808260127616,0.9983814448433632,4.991907224216816,0.9983814448433632,NA,0.10279196046773581,0.10279196046773581,1.3113236983477867,0.4157342139721593
TN397,220602_Smp_TN397_UKH1_0nM_A,L-Glutamic acid,Yes,0.10947889697133284,1.7257709116973048,8.628854558486523,1.7257709116973048,NA,0.10279196046773581,0.10279196046773581,2.0387131652017283,0.4157342139721593
TN397,220602_Smp_TN397_UKH1_0nM_B,L-Glutamic acid,Yes,0.21110070734884712,3.618169615189191,18.090848075945956,3.618169615189191,NA,0.10279196046773581,0.10279196046773581,3.9311118686936144,0.4157342139721593
TN397,220602_Smp_TN397_UKH1_0nM_C,L-Glutamic acid,Yes,0.06193594364605514,0.840427274355076,4.20213637177538,0.840427274355076,NA,0.10279196046773581,0.10279196046773581,1.1533695278594995,0.4157342139721593
TN397,220602_Smp_TN397_UKH2_0nM_A,L-Glutamic acid,Yes,0.08454290713748587,1.2614135591117004,6.307067795558502,1.2614135591117004,NA,0.10279196046773581,0.10279196046773581,1.574355812616124,0.4157342139721593
TN397,220602_Smp_TN397_UKH2_0nM_B,L-Glutamic acid,Yes,0.06114405284472973,0.8256807044979926,4.128403522489963,0.8256807044979926,NA,0.10279196046773581,0.10279196046773581,1.138622958002416,0.4157342139721593
TN397,220602_Smp_TN397_UKH2_0nM_C,L-Glutamic acid,Yes,0.10946503469648176,1.7255127687764282,8.627563843882141,1.7255127687764282,NA,0.10279196046773581,0.10279196046773581,2.0384550222808517,0.4157342139721593
TN397,220602_Smp_TN397_UKH3_0nM_A,L-Glutamic acid,Yes,0.1876503284128276,3.181477270011918,15.90738635005959,3.181477270011918,NA,0.10279196046773581,0.10279196046773581,3.4944195235163416,0.4157342139721593
TN397,220602_Smp_TN397_UKH3_0nM_B,L-Glutamic acid,Yes,0.1713455531272428,2.8778501697216994,14.389250848608498,2.8778501697216994,NA,0.10279196046773581,0.10279196046773581,3.1907924232261227,0.4157342139721593
TN397,220602_Smp_TN397_UKH3_0nM_C,L-Glutamic acid,Yes,0.14216329700456123,2.33441895700882,11.6720947850441,2.33441895700882,NA,0.10279196046773581,0.10279196046773581,2.647361210513244,0.4157342139721593
TN397,220602_Smp_TN397_UKH4_0nM_A,L-Glutamic acid,Yes,0.2370153432147165,4.100751288669068,20.50375644334534,4.100751288669068,NA,0.10279196046773581,0.10279196046773581,4.413693542173491,0.4157342139721593
TN397,220602_Smp_TN397_UKH4_0nM_B,L-Glutamic acid,Yes,0.42328540005785453,7.569467430999384,37.84733715499692,7.569467430999384,NA,0.10279196046773581,0.10279196046773581,7.882409684503807,0.4157342139721593
TN397,220602_Smp_TN397_UKH4_0nM_C,L-Glutamic acid,Yes,0.17435402475555098,2.933873849950901,14.669369249754505,2.933873849950901,NA,0.10279196046773581,0.10279196046773581,3.2468161034553247,0.4157342139721593
TN397,220602_Smp_TN397_UKH5_0nM_A,L-Glutamic acid,Yes,0.0876680904739099,1.3196106417266733,6.598053208633367,1.3196106417266733,NA,0.10279196046773581,0.10279196046773581,1.6325528952310968,0.4157342139721593
TN397,220602_Smp_TN397_UKH5_0nM_B,L-Glutamic acid,Yes,0.09069753949298329,1.3760249623798086,6.8801248118990435,1.3760249623798086,NA,0.10279196046773581,0.10279196046773581,1.6889672158842322,0.4157342139721593
TN397,220602_Smp_TN397_UKH5_0nM_C,L-Glutamic acid,Yes,0.31827120818425747,5.61389588772942,28.0694794386471,5.61389588772942,NA,0.10279196046773581,0.10279196046773581,5.926838141233843,0.4157342139721593
TN397,220602_Smp_TN397_UKT1_0nM_A,L-Glutamic acid,Yes,0.09757315661110148,1.5040625251008182,7.520312625504091,1.5040625251008182,NA,0.10279196046773581,0.10279196046773581,1.8170047786052417,0.4157342139721593
TN397,220602_Smp_TN397_UKT1_0nM_B,L-Glutamic acid,Yes,0.08366896556256603,1.2451390418878674,6.225695209439337,1.2451390418878674,NA,0.10279196046773581,0.10279196046773581,1.558081295392291,0.4157342139721593
TN397,220602_Smp_TN397_UKT1_0nM_C,L-Glutamic acid,Yes,0.13329232119295842,2.1692238767182666,10.846119383591333,2.1692238767182666,NA,0.10279196046773581,0.10279196046773581,2.48216613022269,0.4157342139721593
TN397,220602_Smp_TN397_UKT2_0nM_A,L-Glutamic acid,Yes,0.13086895316426295,2.1240959804669535,10.620479902334768,2.1240959804669535,NA,0.10279196046773581,0.10279196046773581,2.4370382339713768,0.4157342139721593
TN397,220602_Smp_TN397_UKT2_0nM_B,L-Glutamic acid,Yes,0.15034308795585674,2.4867428108504503,12.433714054252253,2.4867428108504503,NA,0.10279196046773581,0.10279196046773581,2.799685064354874,0.4157342139721593
TN397,220602_Smp_TN397_UKT2_0nM_C,L-Glutamic acid,Yes,0.19840792379519,3.381804930763546,16.90902465381773,3.381804930763546,NA,0.10279196046773581,0.10279196046773581,3.6947471842679698,0.4157342139721593
TN397,220602_Smp_TN397_UKT3_0nM_A,L-Glutamic acid,Yes,0.10087904560936196,1.5656247038393745,7.828123519196872,1.5656247038393745,NA,0.10279196046773581,0.10279196046773581,1.878566957343798,0.4157342139721593
TN397,220602_Smp_TN397_UKT3_0nM_B,L-Glutamic acid,Yes,0.23696955144639165,4.099898555553148,20.499492777765738,4.099898555553148,NA,0.10279196046773581,0.10279196046773581,4.412840809057571,0.4157342139721593
TN397,220602_Smp_TN397_UKT3_0nM_C,L-Glutamic acid,Yes,0.13217003622056522,2.148324715221185,10.741623576105926,2.148324715221185,NA,0.10279196046773581,0.10279196046773581,2.461266968725609,0.4157342139721593
TN397,220602_Smp_TN397_UKT4_0nM_A,L-Glutamic acid,Yes,0.11348977443062232,1.800461367177556,9.00230683588778,1.800461367177556,NA,0.10279196046773581,0.10279196046773581,2.1134036206819795,0.4157342139721593
TN397,220602_Smp_TN397_UKT4_0nM_B,L-Glutamic acid,Yes,0.201783783487215,3.444670101937196,17.22335050968598,3.444670101937196,NA,0.10279196046773581,0.10279196046773581,3.757612355441619,0.4157342139721593
TN397,220602_Smp_TN397_UKT4_0nM_C,L-Glutamic acid,Yes,0.1423541142768175,2.337972351278025,11.689861756390126,2.337972351278025,NA,0.10279196046773581,0.10279196046773581,2.6509146047824483,0.4157342139721593
TN397,220602_Smp_TN397_UKT5_0nM_A,L-Glutamic acid,Yes,0.05138683317147893,0.6439820141208825,3.2199100706044126,0.6439820141208825,NA,0.10279196046773581,0.10279196046773581,0.956924267625306,0.4157342139721593
TN397,220602_Smp_TN397_UKT5_0nM_B,L-Glutamic acid,Yes,0.05754608861403495,0.7586795083956683,3.793397541978342,0.7586795083956683,NA,0.10279196046773581,0.10279196046773581,1.0716217619000918,0.4157342139721593
TN397,220602_Smp_TN397_UKT5_0nM_C,L-Glutamic acid,Yes,0.10376143824001294,1.6193005442611805,8.096502721305903,1.6193005442611805,NA,0.10279196046773581,0.10279196046773581,1.932242797765604,0.4157342139721593
TN397,220602_Smp_TN397_UnfiltMQ1_A,L-Glutamic acid,No,0.01423725344084209,-0.04781649110512942,-0.2390824555256471,-0.04781649110512942,NA,0.10279196046773581,0.10279196046773581,0.2651257623992941,0.4157342139721593
TN397,220602_Smp_TN397_UnfiltMQ1_B,L-Glutamic acid,No,0.01374066065254523,-0.05706402906224045,-0.28532014531120226,-0.05706402906224045,NA,0.10279196046773581,0.10279196046773581,0.25587822444218306,0.4157342139721593
TN397,220602_Smp_TN397_UnfiltMQ1_C,L-Glutamic acid,No,0.02219197496545689,0.1003161257405838,0.501580628702919,0.1003161257405838,NA,0.10279196046773581,0.10279196046773581,0.4132583792450073,0.4157342139721593
KM1906,220623_Smp_MU1_A,L-Glutamic acid,Yes,0.0720507946882498,0.7349076636126913,3.6745383180634565,0.7349076636126913,NA,0.09547515692875186,0.09547515692875186,1.3417280202653592,0.7022955135814197
KM1906,220623_Smp_MU1_B,L-Glutamic acid,Yes,0.05145736543601203,0.3514173609639434,1.7570868048197168,0.3514173609639434,NA,0.09547515692875186,0.09547515692875186,0.9582377176166113,0.7022955135814197
KM1906,220623_Smp_MU1_C,L-Glutamic acid,Yes,0.05111715182504098,0.3450819119700689,1.7254095598503443,0.3450819119700689,NA,0.09547515692875186,0.09547515692875186,0.9519022686227367,0.7022955135814197
KM1906,220623_Smp_MU10_A,L-Glutamic acid,Yes,0.36181121802938865,6.130818712795909,30.654093563979544,6.130818712795909,NA,0.09547515692875186,0.09547515692875186,6.737639069448577,0.7022955135814197
KM1906,220623_Smp_MU10_B,L-Glutamic acid,Yes,0.2500309836902714,4.049250103128922,20.24625051564461,4.049250103128922,NA,0.09547515692875186,0.09547515692875186,4.65607045978159,0.7022955135814197
KM1906,220623_Smp_MU10_C,L-Glutamic acid,Yes,0.27323813991314355,4.481413161282965,22.407065806414824,4.481413161282965,NA,0.09547515692875186,0.09547515692875186,5.088233517935633,0.7022955135814197
KM1906,220623_Smp_MU11_A,L-Glutamic acid,Yes,0.1825184542149565,2.7920335393427966,13.960167696713983,2.7920335393427966,NA,0.09547515692875186,0.09547515692875186,3.3988538959954644,0.7022955135814197
KM1906,220623_Smp_MU11_B,L-Glutamic acid,Yes,0.2334443059417301,3.7403734225229397,18.7018671126147,3.7403734225229397,NA,0.09547515692875186,0.09547515692875186,4.3471937791756075,0.7022955135814197
KM1906,220623_Smp_MU11_C,L-Glutamic acid,Yes,0.23399975866462147,3.750717048647545,18.753585243237726,3.750717048647545,NA,0.09547515692875186,0.09547515692875186,4.357537405300213,0.7022955135814197
KM1906,220623_Smp_MU12_A,L-Glutamic acid,Yes,0.6236954715672101,11.00762045465478,55.03810227327391,11.00762045465478,NA,0.09547515692875186,0.09547515692875186,11.614440811307448,0.7022955135814197
KM1906,220623_Smp_MU12_B,L-Glutamic acid,Yes,0.28260876395770645,4.655912677941492,23.279563389707462,4.655912677941492,NA,0.09547515692875186,0.09547515692875186,5.26273303459416,0.7022955135814197
KM1906,220623_Smp_MU12_C,L-Glutamic acid,Yes,0.5693429195694514,9.99546864836505,49.977343241825245,9.99546864836505,NA,0.09547515692875186,0.09547515692875186,10.602289005017717,0.7022955135814197
KM1906,220623_Smp_MU13_A,L-Glutamic acid,Yes,0.07940561495791831,0.8718689349286785,4.359344674643392,0.8718689349286785,NA,0.09547515692875186,0.09547515692875186,1.4786892915813463,0.7022955135814197
KM1906,220623_Smp_MU13_B,L-Glutamic acid,Yes,0.11996358937855178,1.6271384772123554,8.135692386061777,1.6271384772123554,NA,0.09547515692875186,0.09547515692875186,2.233958833865023,0.7022955135814197
KM1906,220623_Smp_MU13_C,L-Glutamic acid,Yes,0.17446361358088092,2.6420365070508867,13.210182535254432,2.6420365070508867,NA,0.09547515692875186,0.09547515692875186,3.2488568637035544,0.7022955135814197
KM1906,220623_Smp_MU14_A,L-Glutamic acid,Yes,0.14381733825475523,2.0713423668995703,10.356711834497851,2.0713423668995703,NA,0.09547515692875186,0.09547515692875186,2.678162723552238,0.7022955135814197
KM1906,220623_Smp_MU14_B,L-Glutamic acid,Yes,0.1846305437177948,2.8313648150008666,14.156824075004334,2.8313648150008666,NA,0.09547515692875186,0.09547515692875186,3.4381851716535343,0.7022955135814197
KM1906,220623_Smp_MU14_C,L-Glutamic acid,Yes,0.13627519736021762,1.930892815790863,9.654464078954314,1.930892815790863,NA,0.09547515692875186,0.09547515692875186,2.5377131724435307,0.7022955135814197
