Rep,Compound,Area,Cruise
220902_Poo_TruePooG4_Half4,L-Isoleucine,490567808,TN397
220902_Smp_FilterBlk1,L-Isoleucine,5507636,TN397
220902_Smp_FilterBlk2,L-Isoleucine,9181782,TN397
220902_Smp_FilterBlk3,L-Isoleucine,8223998,TN397
220902_Smp_FilterBlk4,L-Isoleucine,10482932,TN397
220902_Smp_TN397_DFBlk1_A,L-Isoleucine,27267282,TN397
220902_Smp_TN397_DFBlk1_B,L-Isoleucine,19582758,TN397
220902_Smp_TN397_DFBlk1_C,L-Isoleucine,26030704,TN397
220902_Smp_TN397_MQBlk1_A,L-Isoleucine,3828681,TN397
220902_Smp_TN397_MQBlk1_B,L-Isoleucine,9044497,TN397
220902_Smp_TN397_MQBlk1_C,L-Isoleucine,9560212,TN397
220902_Smp_TN397_S1_U_A,L-Isoleucine,441524416,TN397
220902_Smp_TN397_S1_U_B,L-Isoleucine,190221488,TN397
220902_Smp_TN397_S1_U_C,L-Isoleucine,357713344,TN397
220902_Smp_TN397_S2_U_A,L-Isoleucine,526211104,TN397
220902_Smp_TN397_S2_U_B,L-Isoleucine,595528512,TN397
220902_Smp_TN397_S2_U_C,L-Isoleucine,485788384,TN397
220902_Smp_TN397_S3_U_A,L-Isoleucine,449838784,TN397
220902_Smp_TN397_S3_U_B,L-Isoleucine,709643840,TN397
220902_Smp_TN397_S3_U_C,L-Isoleucine,711612224,TN397
220902_Smp_TN397_S4_2400_U_A,L-Isoleucine,883844992,TN397
220902_Smp_TN397_S4_2400_U_B,L-Isoleucine,828778880,TN397
220902_Smp_TN397_S4_2400_U_C,L-Isoleucine,762646528,TN397
220902_Smp_TN397_S4_U_600_A,L-Isoleucine,827926272,TN397
220902_Smp_TN397_S4_U_600_B,L-Isoleucine,803335488,TN397
220902_Smp_TN397_S4_U_600_C,L-Isoleucine,1023567104,TN397
220902_Smp_TN397_S4_U_1800_A,L-Isoleucine,695012800,TN397
220902_Smp_TN397_S4_U_1800_B,L-Isoleucine,563989376,TN397
220902_Smp_TN397_S4_U_1800_C,L-Isoleucine,930657920,TN397
220902_Smp_TN397_S6_U_A,L-Isoleucine,931508928,TN397
220902_Smp_TN397_S6_U_B,L-Isoleucine,867435456,TN397
220902_Smp_TN397_S6_U_C,L-Isoleucine,921827072,TN397
220902_Smp_TN397_S7_600_U_A,L-Isoleucine,831551168,TN397
220902_Smp_TN397_S7_600_U_B,L-Isoleucine,865801920,TN397
220902_Smp_TN397_S7_600_U_C,L-Isoleucine,983165504,TN397
220902_Smp_TN397_S7_1800_U_A,L-Isoleucine,892349760,TN397
220902_Smp_TN397_S7_1800_U_B,L-Isoleucine,955245824,TN397
220902_Smp_TN397_S7_1800_U_C,L-Isoleucine,778169920,TN397
220902_Smp_TN397_S8_U_A,L-Isoleucine,1010928448,TN397
220902_Smp_TN397_S8_U_B,L-Isoleucine,898605952,TN397
220902_Smp_TN397_S8_U_C,L-Isoleucine,1026688896,TN397
220902_Smp_TN397_S9_600_U_A,L-Isoleucine,1226815744,TN397
220902_Smp_TN397_S9_600_U_B,L-Isoleucine,1380363776,TN397
220902_Smp_TN397_S9_600_U_C,L-Isoleucine,1049791744,TN397
220902_Smp_TN397_S9_1800_U_A,L-Isoleucine,1209453824,TN397
220902_Smp_TN397_S9_1800_U_B,L-Isoleucine,1196662144,TN397
220902_Smp_TN397_S9_1800_U_C,L-Isoleucine,1389196672,TN397
220902_Smp_TN397_S9_BB_A,L-Isoleucine,1939856384,TN397
220902_Smp_TN397_S9_BB_B,L-Isoleucine,1745438080,TN397
220902_Smp_TN397_S10_U_A,L-Isoleucine,1158864128,TN397
220902_Smp_TN397_S10_U_B,L-Isoleucine,888940288,TN397
220902_Smp_TN397_S10_U_C,L-Isoleucine,899976832,TN397
220902_Smp_TN397_S11_600_U_A,L-Isoleucine,920328704,TN397
220902_Smp_TN397_S11_600_U_B,L-Isoleucine,731210944,TN397
220902_Smp_TN397_S11_1800_U_A,L-Isoleucine,687206272,TN397
220902_Smp_TN397_S11_1800_U_B,L-Isoleucine,672908416,TN397
220902_Smp_TN397_S11_1800_U_C,L-Isoleucine,738451136,TN397
220902_Smp_TN397_S12_600_U_A,L-Isoleucine,1247563392,TN397
220902_Smp_TN397_S12_600_U_B,L-Isoleucine,869541568,TN397
220902_Smp_TN397_S12_600_U_C,L-Isoleucine,1173420928,TN397
220902_Smp_TN397_S12_800_U_A,L-Isoleucine,999298816,TN397
220902_Smp_TN397_S12_800_U_B,L-Isoleucine,1180218496,TN397
220902_Smp_TN397_S12_800_U_C,L-Isoleucine,1070187776,TN397
220902_Smp_TN397_S12_1800_U_A,L-Isoleucine,848526464,TN397
220902_Smp_TN397_S12_1800_U_B,L-Isoleucine,1019873856,TN397
220902_Smp_TN397_S12_1800_U_C,L-Isoleucine,1242919296,TN397
220902_Smp_TN397_S12_Blk_A,L-Isoleucine,57125348,TN397
220902_Smp_TN397_S12_Blk_B,L-Isoleucine,66948712,TN397
220902_Smp_TN397_S12_Blk_C,L-Isoleucine,60899840,TN397
220902_Smp_TN397_S13_1800_U_A,L-Isoleucine,1134856960,TN397
220902_Smp_TN397_S13_1800_U_B,L-Isoleucine,906881472,TN397
220902_Smp_TN397_S13_1800_U_C,L-Isoleucine,972167936,TN397
220902_Smp_TN397_S14_U_A,L-Isoleucine,943134336,TN397
220902_Smp_TN397_S14_U_B,L-Isoleucine,967188416,TN397
220902_Smp_TN397_S14_U_C,L-Isoleucine,1094012416,TN397
220902_Smp_TN397_S15_U_A,L-Isoleucine,1528995456,TN397
220902_Smp_TN397_S15_U_B,L-Isoleucine,1236749056,TN397
220902_Smp_TN397_S15_U_C,L-Isoleucine,1253655552,TN397
220902_Smp_TN397_S16_U_A,L-Isoleucine,631373248,TN397
220902_Smp_TN397_S16_U_B,L-Isoleucine,1018011392,TN397
220902_Smp_TN397_S16_U_C,L-Isoleucine,976147072,TN397
220902_Smp_TN397_S17_U_A,L-Isoleucine,787915328,TN397
220902_Smp_TN397_S17_U_B,L-Isoleucine,916015552,TN397
220902_Smp_TN397_S17_U_C,L-Isoleucine,935612032,TN397
220902_Smp_TN397_S18_U_A,L-Isoleucine,815530112,TN397
220902_Smp_TN397_S18_U_B,L-Isoleucine,818516288,TN397
220902_Smp_TN397_S18_U_C,L-Isoleucine,1073605888,TN397
220902_Smp_TN397_U1_A,L-Isoleucine,873397056,TN397
220902_Smp_TN397_U1_B,L-Isoleucine,643060416,TN397
220902_Smp_TN397_U1_C,L-Isoleucine,761429184,TN397
220902_Smp_TN397_U2_A,L-Isoleucine,881937024,TN397
220902_Smp_TN397_U2_B,L-Isoleucine,905740160,TN397
220902_Smp_TN397_U2_C,L-Isoleucine,947900416,TN397
220902_Smp_TN397_U3_A,L-Isoleucine,962675136,TN397
220902_Smp_TN397_U3_B,L-Isoleucine,832326656,TN397
220902_Smp_TN397_U3_C,L-Isoleucine,490526816,TN397
220902_Smp_TN397_U4_A,L-Isoleucine,774595200,TN397
220902_Smp_TN397_U4_B,L-Isoleucine,1146550016,TN397
220902_Smp_TN397_U4_C,L-Isoleucine,829060992,TN397
220902_Smp_TN397_U5_A,L-Isoleucine,579189760,TN397
220902_Smp_TN397_U5_B,L-Isoleucine,505977600,TN397
220902_Smp_TN397_U5_C,L-Isoleucine,153066240,TN397
220902_Smp_TN397_U6_A,L-Isoleucine,407751008,TN397
220902_Smp_TN397_U6_B,L-Isoleucine,417708448,TN397
220902_Smp_TN397_U6_C,L-Isoleucine,443461344,TN397
220902_Smp_TN397_U7_A,L-Isoleucine,267432432,TN397
220902_Smp_TN397_U7_B,L-Isoleucine,324635232,TN397
220902_Smp_TN397_U7_C,L-Isoleucine,323177504,TN397
220902_Smp_TN397_U8_BB,L-Isoleucine,1057059968,TN397
220902_Smp_TN397_U9_A,L-Isoleucine,1145526400,TN397
220902_Smp_TN397_U9_B,L-Isoleucine,1055641088,TN397
220902_Smp_TN397_U9_C,L-Isoleucine,837714048,TN397
220902_Smp_TN397_U10_A,L-Isoleucine,1246487808,TN397
220902_Smp_TN397_U10_B,L-Isoleucine,1568299648,TN397
220902_Smp_TN397_U10_C,L-Isoleucine,1146176896,TN397
220902_Smp_TN397_U11_A,L-Isoleucine,1187801984,TN397
220902_Smp_TN397_U11_B,L-Isoleucine,1305420672,TN397
220902_Smp_TN397_U11_C,L-Isoleucine,1279052160,TN397
220902_Smp_TN397_U12_A,L-Isoleucine,1080225280,TN397
220902_Smp_TN397_U12_B,L-Isoleucine,1284313728,TN397
220902_Smp_TN397_U12_C,L-Isoleucine,1222127872,TN397
220902_Smp_TN397_U13_A,L-Isoleucine,1012755200,TN397
220902_Smp_TN397_U13_B,L-Isoleucine,965446400,TN397
220902_Smp_TN397_U13_C,L-Isoleucine,1060598464,TN397
220902_Std_4uMStdsMix1InH2O_1,L-Lysine,40443048,TN397
220902_Std_4uMStdsMix1InH2O_2,L-Lysine,38291276,TN397
220902_Std_4uMStdsMix1InMatrix_1,L-Lysine,62291920,TN397
220902_Std_4uMStdsMix1InMatrix_2,L-Lysine,46766384,TN397
220902_Std_4uMStdsMix2InH2O_1,L-Lysine,125032,TN397
220902_Std_4uMStdsMix2InH2O_2,L-Lysine,0,TN397
220902_Std_4uMStdsMix2InMatrix_1,L-Lysine,8795820,TN397
220902_Std_4uMStdsMix2InMatrix_2,L-Lysine,5026645,TN397
220902_Std_H2OinMatrix_1,L-Lysine,8062212,TN397
220902_Std_H2OinMatrix_2,L-Lysine,4889430,TN397
220902_Poo_TruePooG4_Full1,L-Lysine,12142673,TN397
220902_Poo_TruePooG4_Full2,L-Lysine,7899833,TN397
220902_Poo_TruePooG4_Full3,L-Lysine,9769101,TN397
220902_Poo_TruePooG4_Full4,L-Lysine,9915362,TN397
220902_Poo_TruePooG4_Half1,L-Lysine,7389488,TN397
220902_Poo_TruePooG4_Half2,L-Lysine,3641096,TN397
220902_Poo_TruePooG4_Half3,L-Lysine,4394484,TN397
220902_Poo_TruePooG4_Half4,L-Lysine,4678485,TN397
220902_Smp_FilterBlk1,L-Lysine,4575,TN397
220902_Smp_FilterBlk2,L-Lysine,0,TN397
220902_Smp_FilterBlk3,L-Lysine,0,TN397
220902_Smp_FilterBlk4,L-Lysine,0,TN397
220902_Smp_TN397_DFBlk1_A,L-Lysine,80211,TN397
220902_Smp_TN397_DFBlk1_B,L-Lysine,148840,TN397
220902_Smp_TN397_DFBlk1_C,L-Lysine,31874,TN397
220902_Smp_TN397_MQBlk1_A,L-Lysine,0,TN397
220902_Smp_TN397_MQBlk1_B,L-Lysine,119328,TN397
220902_Smp_TN397_MQBlk1_C,L-Lysine,424348,TN397
220902_Smp_TN397_S1_U_A,L-Lysine,3710329,TN397
220902_Smp_TN397_S1_U_B,L-Lysine,1566106,TN397
220902_Smp_TN397_S1_U_C,L-Lysine,4716641,TN397
220902_Smp_TN397_S2_U_A,L-Lysine,4333574,TN397
220902_Smp_TN397_S2_U_B,L-Lysine,5029443,TN397
220902_Smp_TN397_S2_U_C,L-Lysine,5494878,TN397
220902_Smp_TN397_S3_U_A,L-Lysine,2689929,TN397
220902_Smp_TN397_S3_U_B,L-Lysine,2813869,TN397
220902_Smp_TN397_S3_U_C,L-Lysine,6007250,TN397
220902_Smp_TN397_S4_2400_U_A,L-Lysine,3438424,TN397
220902_Smp_TN397_S4_2400_U_B,L-Lysine,3533068,TN397
220902_Smp_TN397_S4_2400_U_C,L-Lysine,3616156,TN397
220902_Smp_TN397_S4_U_600_A,L-Lysine,4101973,TN397
220902_Smp_TN397_S4_U_600_B,L-Lysine,5124779,TN397
220902_Smp_TN397_S4_U_600_C,L-Lysine,4721125,TN397
220902_Smp_TN397_S4_U_1800_A,L-Lysine,4056341,TN397
220902_Smp_TN397_S4_U_1800_B,L-Lysine,2893031,TN397
220902_Smp_TN397_S4_U_1800_C,L-Lysine,3882965,TN397
220902_Smp_TN397_S6_U_A,L-Lysine,5309338,TN397
220902_Smp_TN397_S6_U_B,L-Lysine,4963115,TN397
220902_Smp_TN397_S6_U_C,L-Lysine,9239106,TN397
220902_Smp_TN397_S7_600_U_A,L-Lysine,9229446,TN397
220902_Smp_TN397_S7_600_U_B,L-Lysine,3929778,TN397
220902_Smp_TN397_S7_600_U_C,L-Lysine,4617358,TN397
220902_Smp_TN397_S7_1800_U_A,L-Lysine,5680469,TN397
220902_Smp_TN397_S7_1800_U_B,L-Lysine,5087974,TN397
220902_Smp_TN397_S7_1800_U_C,L-Lysine,3933322,TN397
220902_Smp_TN397_S8_U_A,L-Lysine,5367127,TN397
220902_Smp_TN397_S8_U_B,L-Lysine,7344313,TN397
220902_Smp_TN397_S8_U_C,L-Lysine,4452114,TN397
220902_Smp_TN397_S9_600_U_A,L-Lysine,9103204,TN397
220902_Smp_TN397_S9_600_U_B,L-Lysine,9093431,TN397
220902_Smp_TN397_S9_600_U_C,L-Lysine,7613594,TN397
220902_Smp_TN397_S9_1800_U_A,L-Lysine,16767565,TN397
220902_Smp_TN397_S9_1800_U_B,L-Lysine,27457648,TN397
220902_Smp_TN397_S9_1800_U_C,L-Lysine,18417104,TN397
220902_Smp_TN397_S9_BB_A,L-Lysine,19928086,TN397
220902_Smp_TN397_S9_BB_B,L-Lysine,20001442,TN397
220902_Smp_TN397_S10_U_A,L-Lysine,7015655,TN397
220902_Smp_TN397_S10_U_B,L-Lysine,12737616,TN397
220902_Smp_TN397_S10_U_C,L-Lysine,7114648,TN397
220902_Smp_TN397_S11_600_U_A,L-Lysine,9233582,TN397
220902_Smp_TN397_S11_600_U_B,L-Lysine,8771090,TN397
220902_Smp_TN397_S11_1800_U_A,L-Lysine,14261968,TN397
220902_Smp_TN397_S11_1800_U_B,L-Lysine,13155835,TN397
220902_Smp_TN397_S11_1800_U_C,L-Lysine,13617826,TN397
220902_Smp_TN397_S12_600_U_A,L-Lysine,10144728,TN397
220902_Smp_TN397_S12_600_U_B,L-Lysine,6206042,TN397
220902_Smp_TN397_S12_600_U_C,L-Lysine,10642799,TN397
220902_Smp_TN397_S12_800_U_A,L-Lysine,6913201,TN397
220902_Smp_TN397_S12_800_U_B,L-Lysine,7872733,TN397
220902_Smp_TN397_S12_800_U_C,L-Lysine,6042960,TN397
220902_Smp_TN397_S12_1800_U_A,L-Lysine,13300834,TN397
220902_Smp_TN397_S12_1800_U_B,L-Lysine,23484906,TN397
220902_Smp_TN397_S12_1800_U_C,L-Lysine,17547802,TN397
220902_Smp_TN397_S12_Blk_A,L-Lysine,640307,TN397
220902_Smp_TN397_S12_Blk_B,L-Lysine,983767,TN397
220902_Smp_TN397_S12_Blk_C,L-Lysine,530945,TN397
220902_Smp_TN397_S13_1800_U_A,L-Lysine,18378942,TN397
220902_Smp_TN397_S13_1800_U_B,L-Lysine,17227828,TN397
220902_Smp_TN397_S13_1800_U_C,L-Lysine,14885478,TN397
220902_Smp_TN397_S14_U_A,L-Lysine,6226525,TN397
220902_Smp_TN397_S14_U_B,L-Lysine,7268571,TN397
220902_Smp_TN397_S14_U_C,L-Lysine,7038424,TN397
220902_Smp_TN397_S15_U_A,L-Lysine,8633163,TN397
220902_Smp_TN397_S15_U_B,L-Lysine,7776839,TN397
220902_Smp_TN397_S15_U_C,L-Lysine,6472514,TN397
220902_Smp_TN397_S16_U_A,L-Lysine,5775519,TN397
220902_Smp_TN397_S16_U_B,L-Lysine,5829848,TN397
220902_Smp_TN397_S16_U_C,L-Lysine,5697930,TN397
220902_Smp_TN397_S17_U_A,L-Lysine,5290576,TN397
220902_Smp_TN397_S17_U_B,L-Lysine,6863850,TN397
220902_Smp_TN397_S17_U_C,L-Lysine,6044070,TN397
220902_Smp_TN397_S18_U_A,L-Lysine,8209183,TN397
220902_Smp_TN397_S18_U_B,L-Lysine,4798607,TN397
220902_Smp_TN397_S18_U_C,L-Lysine,5076051,TN397
220902_Smp_TN397_U1_A,L-Lysine,21556068,TN397
220902_Smp_TN397_U1_B,L-Lysine,11162717,TN397
220902_Smp_TN397_U1_C,L-Lysine,24927732,TN397
220902_Smp_TN397_U2_A,L-Lysine,16784662,TN397
220902_Smp_TN397_U2_B,L-Lysine,25255018,TN397
220902_Smp_TN397_U2_C,L-Lysine,11625399,TN397
220902_Smp_TN397_U3_A,L-Lysine,11599997,TN397
220902_Smp_TN397_U3_B,L-Lysine,11308120,TN397
220902_Smp_TN397_U3_C,L-Lysine,6207952,TN397
220902_Smp_TN397_U4_A,L-Lysine,12811279,TN397
220902_Smp_TN397_U4_B,L-Lysine,14724908,TN397
220902_Smp_TN397_U4_C,L-Lysine,12479514,TN397
220902_Smp_TN397_U5_A,L-Lysine,9188024,TN397
220902_Smp_TN397_U5_B,L-Lysine,7592696,TN397
220902_Smp_TN397_U5_C,L-Lysine,2531955,TN397
220902_Smp_TN397_U6_A,L-Lysine,6484063,TN397
220902_Smp_TN397_U6_B,L-Lysine,2966474,TN397
220902_Smp_TN397_U6_C,L-Lysine,6982620,TN397
220902_Smp_TN397_U7_A,L-Lysine,5344856,TN397
220902_Smp_TN397_U7_B,L-Lysine,3639138,TN397
220902_Smp_TN397_U7_C,L-Lysine,6915785,TN397
220902_Smp_TN397_U8_BB,L-Lysine,9147830,TN397
220902_Smp_TN397_U9_A,L-Lysine,6953878,TN397
220902_Smp_TN397_U9_B,L-Lysine,7722236,TN397
220902_Smp_TN397_U9_C,L-Lysine,5052957,TN397
220902_Smp_TN397_U10_A,L-Lysine,10624415,TN397
220902_Smp_TN397_U10_B,L-Lysine,12455758,TN397
220902_Smp_TN397_U10_C,L-Lysine,10151318,TN397
220902_Smp_TN397_U11_A,L-Lysine,16320343,TN397
220902_Smp_TN397_U11_B,L-Lysine,21726046,TN397
220902_Smp_TN397_U11_C,L-Lysine,15315994,TN397
220902_Smp_TN397_U12_A,L-Lysine,18346502,TN397
220902_Smp_TN397_U12_B,L-Lysine,18428184,TN397
220902_Smp_TN397_U12_C,L-Lysine,33552038,TN397
220902_Smp_TN397_U13_A,L-Lysine,8147431,TN397
220902_Smp_TN397_U13_B,L-Lysine,9796833,TN397
220902_Smp_TN397_U13_C,L-Lysine,7822627,TN397
220902_Std_4uMStdsMix1InH2O_1,L-Methionine,237906080,TN397
220902_Std_4uMStdsMix1InH2O_2,L-Methionine,407605728,TN397
220902_Std_4uMStdsMix1InMatrix_1,L-Methionine,282476576,TN397
220902_Std_4uMStdsMix1InMatrix_2,L-Methionine,393576160,TN397
220902_Std_4uMStdsMix2InH2O_1,L-Methionine,135479,TN397
220902_Std_4uMStdsMix2InH2O_2,L-Methionine,73377,TN397
220902_Std_4uMStdsMix2InMatrix_1,L-Methionine,0,TN397
220902_Std_4uMStdsMix2InMatrix_2,L-Methionine,42832,TN397
220902_Std_H2OinMatrix_1,L-Methionine,0,TN397
220902_Std_H2OinMatrix_2,L-Methionine,0,TN397
220902_Poo_TruePooG4_Full1,L-Methionine,0,TN397
220902_Poo_TruePooG4_Full2,L-Methionine,0,TN397
220902_Poo_TruePooG4_Full3,L-Methionine,0,TN397
220902_Poo_TruePooG4_Full4,L-Methionine,0,TN397
220902_Poo_TruePooG4_Half1,L-Methionine,0,TN397
220902_Poo_TruePooG4_Half2,L-Methionine,0,TN397
220902_Poo_TruePooG4_Half3,L-Methionine,0,TN397
220902_Poo_TruePooG4_Half4,L-Methionine,0,TN397
220902_Smp_FilterBlk1,L-Methionine,0,TN397
220902_Smp_FilterBlk2,L-Methionine,0,TN397
220902_Smp_FilterBlk3,L-Methionine,0,TN397
220902_Smp_FilterBlk4,L-Methionine,0,TN397
220902_Smp_TN397_DFBlk1_A,L-Methionine,0,TN397
220902_Smp_TN397_DFBlk1_B,L-Methionine,0,TN397
220902_Smp_TN397_DFBlk1_C,L-Methionine,0,TN397
220902_Smp_TN397_MQBlk1_A,L-Methionine,0,TN397
220902_Smp_TN397_MQBlk1_B,L-Methionine,0,TN397
220902_Smp_TN397_MQBlk1_C,L-Methionine,0,TN397
220902_Smp_TN397_S1_U_A,L-Methionine,0,TN397
220902_Smp_TN397_S1_U_B,L-Methionine,0,TN397
220902_Smp_TN397_S1_U_C,L-Methionine,0,TN397
220902_Smp_TN397_S2_U_A,L-Methionine,44578,TN397
220902_Smp_TN397_S2_U_B,L-Methionine,0,TN397
220902_Smp_TN397_S2_U_C,L-Methionine,0,TN397
220902_Smp_TN397_S3_U_A,L-Methionine,24812,TN397
220902_Smp_TN397_S3_U_B,L-Methionine,0,TN397
220902_Smp_TN397_S3_U_C,L-Methionine,0,TN397
220902_Smp_TN397_S4_2400_U_A,L-Methionine,0,TN397
220902_Smp_TN397_S4_2400_U_B,L-Methionine,0,TN397
220902_Smp_TN397_S4_2400_U_C,L-Methionine,0,TN397
220902_Smp_TN397_S4_U_600_A,L-Methionine,0,TN397
220902_Smp_TN397_S4_U_600_B,L-Methionine,0,TN397
220902_Smp_TN397_S4_U_600_C,L-Methionine,0,TN397
220902_Smp_TN397_S4_U_1800_A,L-Methionine,0,TN397
220902_Smp_TN397_S4_U_1800_B,L-Methionine,0,TN397
220902_Smp_TN397_S4_U_1800_C,L-Methionine,0,TN397
220902_Smp_TN397_S6_U_A,L-Methionine,0,TN397
220902_Smp_TN397_S6_U_B,L-Methionine,100457,TN397
220902_Smp_TN397_S6_U_C,L-Methionine,0,TN397
220902_Smp_TN397_S7_600_U_A,L-Methionine,0,TN397
220902_Smp_TN397_S7_600_U_B,L-Methionine,0,TN397
220902_Smp_TN397_S7_600_U_C,L-Methionine,0,TN397
220902_Smp_TN397_S7_1800_U_A,L-Methionine,0,TN397
220902_Smp_TN397_S7_1800_U_B,L-Methionine,0,TN397
220902_Smp_TN397_S7_1800_U_C,L-Methionine,0,TN397
220902_Smp_TN397_S8_U_A,L-Methionine,0,TN397
220902_Smp_TN397_S8_U_B,L-Methionine,0,TN397
220902_Smp_TN397_S8_U_C,L-Methionine,0,TN397
220902_Smp_TN397_S9_600_U_A,L-Methionine,90726,TN397
220902_Smp_TN397_S9_600_U_B,L-Methionine,0,TN397
220902_Smp_TN397_S9_600_U_C,L-Methionine,0,TN397
220902_Smp_TN397_S9_1800_U_A,L-Methionine,0,TN397
220902_Smp_TN397_S9_1800_U_B,L-Methionine,0,TN397
220902_Smp_TN397_S9_1800_U_C,L-Methionine,0,TN397
220902_Smp_TN397_S9_BB_A,L-Methionine,1145492,TN397
220902_Smp_TN397_S9_BB_B,L-Methionine,0,TN397
220902_Smp_TN397_S10_U_A,L-Methionine,68818,TN397
220902_Smp_TN397_S10_U_B,L-Methionine,0,TN397
220902_Smp_TN397_S10_U_C,L-Methionine,0,TN397
220902_Smp_TN397_S11_600_U_A,L-Methionine,0,TN397
220902_Smp_TN397_S11_600_U_B,L-Methionine,0,TN397
220902_Smp_TN397_S11_1800_U_A,L-Methionine,0,TN397
220902_Smp_TN397_S11_1800_U_B,L-Methionine,0,TN397
220902_Smp_TN397_S11_1800_U_C,L-Methionine,0,TN397
220902_Smp_TN397_S12_600_U_A,L-Methionine,0,TN397
220902_Smp_TN397_S12_600_U_B,L-Methionine,0,TN397
220902_Smp_TN397_S12_600_U_C,L-Methionine,0,TN397
220902_Smp_TN397_S12_800_U_A,L-Methionine,0,TN397
220902_Smp_TN397_S12_800_U_B,L-Methionine,0,TN397
220902_Smp_TN397_S12_800_U_C,L-Methionine,0,TN397
220902_Smp_TN397_S12_1800_U_A,L-Methionine,0,TN397
220902_Smp_TN397_S12_1800_U_B,L-Methionine,23623,TN397
220902_Smp_TN397_S12_1800_U_C,L-Methionine,323163,TN397
220902_Smp_TN397_S12_Blk_A,L-Methionine,0,TN397
220902_Smp_TN397_S12_Blk_B,L-Methionine,0,TN397
220902_Smp_TN397_S12_Blk_C,L-Methionine,0,TN397
220902_Smp_TN397_S13_1800_U_A,L-Methionine,96943,TN397
220902_Smp_TN397_S13_1800_U_B,L-Methionine,0,TN397
220902_Smp_TN397_S13_1800_U_C,L-Methionine,0,TN397
220902_Smp_TN397_S14_U_A,L-Methionine,0,TN397
220902_Smp_TN397_S14_U_B,L-Methionine,0,TN397
220902_Smp_TN397_S14_U_C,L-Methionine,0,TN397
220902_Smp_TN397_S15_U_A,L-Methionine,0,TN397
220902_Smp_TN397_S15_U_B,L-Methionine,0,TN397
220902_Smp_TN397_S15_U_C,L-Methionine,49165,TN397
220902_Smp_TN397_S16_U_A,L-Methionine,0,TN397
220902_Smp_TN397_S16_U_B,L-Methionine,0,TN397
220902_Smp_TN397_S16_U_C,L-Methionine,0,TN397
220902_Smp_TN397_S17_U_A,L-Methionine,20736,TN397
220902_Smp_TN397_S17_U_B,L-Methionine,0,TN397
220902_Smp_TN397_S17_U_C,L-Methionine,0,TN397
220902_Smp_TN397_S18_U_A,L-Methionine,0,TN397
220902_Smp_TN397_S18_U_B,L-Methionine,0,TN397
220902_Smp_TN397_S18_U_C,L-Methionine,0,TN397
220902_Smp_TN397_U1_A,L-Methionine,480360,TN397
220902_Smp_TN397_U1_B,L-Methionine,0,TN397
220902_Smp_TN397_U1_C,L-Methionine,0,TN397
220902_Smp_TN397_U2_A,L-Methionine,0,TN397
220902_Smp_TN397_U2_B,L-Methionine,0,TN397
220902_Smp_TN397_U2_C,L-Methionine,439602,TN397
220902_Smp_TN397_U3_A,L-Methionine,491672,TN397
220902_Smp_TN397_U3_B,L-Methionine,168414,TN397
220902_Smp_TN397_U3_C,L-Methionine,0,TN397
220902_Smp_TN397_U4_A,L-Methionine,0,TN397
220902_Smp_TN397_U4_B,L-Methionine,0,TN397
220902_Smp_TN397_U4_C,L-Methionine,0,TN397
220902_Smp_TN397_U5_A,L-Methionine,0,TN397
220902_Smp_TN397_U5_B,L-Methionine,0,TN397
220902_Smp_TN397_U5_C,L-Methionine,0,TN397
220902_Smp_TN397_U6_A,L-Methionine,0,TN397
220902_Smp_TN397_U6_B,L-Methionine,0,TN397
220902_Smp_TN397_U6_C,L-Methionine,0,TN397
220902_Smp_TN397_U7_A,L-Methionine,0,TN397
220902_Smp_TN397_U7_B,L-Methionine,0,TN397
220902_Smp_TN397_U7_C,L-Methionine,0,TN397
220902_Smp_TN397_U8_BB,L-Methionine,54636,TN397
220902_Smp_TN397_U9_A,L-Methionine,164324,TN397
220902_Smp_TN397_U9_B,L-Methionine,0,TN397
220902_Smp_TN397_U9_C,L-Methionine,35867,TN397
220902_Smp_TN397_U10_A,L-Methionine,0,TN397
220902_Smp_TN397_U10_B,L-Methionine,0,TN397
220902_Smp_TN397_U10_C,L-Methionine,0,TN397
220902_Smp_TN397_U11_A,L-Methionine,167918,TN397
220902_Smp_TN397_U11_B,L-Methionine,0,TN397
220902_Smp_TN397_U11_C,L-Methionine,481132,TN397
220902_Smp_TN397_U12_A,L-Methionine,93872,TN397
220902_Smp_TN397_U12_B,L-Methionine,0,TN397
220902_Smp_TN397_U12_C,L-Methionine,0,TN397
220902_Smp_TN397_U13_A,L-Methionine,0,TN397
220902_Smp_TN397_U13_B,L-Methionine,521252,TN397
220902_Smp_TN397_U13_C,L-Methionine,0,TN397
220902_Std_4uMStdsMix1InH2O_1,L-Proline,217061056,TN397
220902_Std_4uMStdsMix1InH2O_2,L-Proline,409840032,TN397
220902_Std_4uMStdsMix1InMatrix_1,L-Proline,345246720,TN397
220902_Std_4uMStdsMix1InMatrix_2,L-Proline,388566528,TN397
220902_Std_4uMStdsMix2InH2O_1,L-Proline,1291408,TN397
220902_Std_4uMStdsMix2InH2O_2,L-Proline,2034694,TN397
220902_Std_4uMStdsMix2InMatrix_1,L-Proline,48719588,TN397
220902_Std_4uMStdsMix2InMatrix_2,L-Proline,46196420,TN397
220902_Std_H2OinMatrix_1,L-Proline,52179052,TN397
220902_Std_H2OinMatrix_2,L-Proline,45362596,TN397
220902_Poo_TruePooG4_Full1,L-Proline,72724440,TN397
