Part.SampID,Diss.SampID,Cruise,Compound,compound.name.figure,order,class,Part.Conc.nM,Part.C.nM,Part.N.nM,Part.S.nM,Diss.Conc.nM.adj,Diss.N.nM.adj,Diss.S.nM.adj,Total.Conc.nM,Total.C.nM,Total.N.nM,Total.S.nM,Part.Flag,Diss.Flag,Tot.Flag,Diss.LOD.nM.adj,Lat,Long,depth_m,Local_Date,Local_Time,station,Region,Treatment,sst,sss,chla,poc,pn,N_N
220628_Smp_MU9_B,220623_Smp_MU9_B,KM1906,L-Glutamic acid,Glutamic acid,1,AA,0.7296459031345551,3.648229515672776,0.7296459031345551,NA,3.569427882083988,3.569427882083988,NA,4.2990737852185434,21.495368926092716,4.2990737852185434,NA,NA,NA,NA,0.09547515692875186,35.59,-158,7,4/14/19,06:00:00,NA,NPSG,NA,14.626659722222222,34.063073611111115,0.15817978,3.3874050300369136,0.6684498324592087,0.001
220628_Smp_MU9_C,220623_Smp_MU9_C,KM1906,L-Glutamic acid,Glutamic acid,1,AA,1.0960767003920446,5.480383501960223,1.0960767003920446,NA,1.670909441480288,1.670909441480288,NA,2.7669861418723327,13.83493070936166,2.7669861418723327,NA,NA,NA,NA,0.09547515692875186,35.59,-158,7,4/14/19,06:00:00,NA,NPSG,NA,14.626659722222222,34.063073611111115,0.15817978,3.3874050300369136,0.6684498324592087,0.001
220628_Smp_MU10_A,220623_Smp_MU10_A,KM1906,L-Glutamic acid,Glutamic acid,1,AA,1.0889669728327325,5.444834864163663,1.0889669728327325,NA,6.130818712795909,6.130818712795909,NA,7.219785685628642,36.0989284281432,7.219785685628642,NA,NA,NA,NA,0.09547515692875186,36.57,-158,7,4/14/19,18:20:00,NA,NPTZ,NA,13.583664945125888,33.68988411878632,0.21341308,6.4306006208916635,2.5834134615687576,0.6530409276342212
220628_Smp_MU10_B,220623_Smp_MU10_B,KM1906,L-Glutamic acid,Glutamic acid,1,AA,0.7978766509021386,3.9893832545106926,0.7978766509021386,NA,4.049250103128922,4.049250103128922,NA,4.847126754031061,24.235633770155303,4.847126754031061,NA,NA,NA,NA,0.09547515692875186,36.57,-158,7,4/14/19,18:20:00,NA,NPTZ,NA,13.583664945125888,33.68988411878632,0.21341308,6.4306006208916635,2.5834134615687576,0.6530409276342212
220628_Smp_MU10_C,220623_Smp_MU10_C,KM1906,L-Glutamic acid,Glutamic acid,1,AA,0.8272335178000796,4.136167589000398,0.8272335178000796,NA,4.481413161282965,4.481413161282965,NA,5.308646679083044,26.54323339541522,5.308646679083044,NA,NA,NA,NA,0.09547515692875186,36.57,-158,7,4/14/19,18:20:00,NA,NPTZ,NA,13.583664945125888,33.68988411878632,0.21341308,6.4306006208916635,2.5834134615687576,0.6530409276342212
220628_Smp_MU11_A,220623_Smp_MU11_A,KM1906,L-Glutamic acid,Glutamic acid,1,AA,2.1520293213712205,10.760146606856102,2.1520293213712205,NA,2.7920335393427966,2.7920335393427966,NA,4.944062860714017,24.720314303570085,4.944062860714017,NA,NA,NA,NA,0.09547515692875186,38.58,-158,7,4/15/19,05:30:00,NA,NPTZ,NA,11.993045277777778,33.545141944444445,0.59397786,8.95139834651044,1.514717749216239,0.3054463594685514
220628_Smp_MU11_B,220623_Smp_MU11_B,KM1906,L-Glutamic acid,Glutamic acid,1,AA,3.2049146575056664,16.024573287528334,3.2049146575056664,NA,3.74037342252294,3.74037342252294,NA,6.9452880800286065,34.726440400143034,6.9452880800286065,NA,NA,NA,NA,0.09547515692875186,38.58,-158,7,4/15/19,05:30:00,NA,NPTZ,NA,11.993045277777778,33.545141944444445,0.59397786,8.95139834651044,1.514717749216239,0.3054463594685514
220628_Smp_MU11_C,220623_Smp_MU11_C,KM1906,L-Glutamic acid,Glutamic acid,1,AA,1.4658906369999047,7.329453184999524,1.4658906369999047,NA,3.750717048647545,3.750717048647545,NA,5.21660768564745,26.083038428237252,5.21660768564745,NA,NA,NA,NA,0.09547515692875186,38.58,-158,7,4/15/19,05:30:00,NA,NPTZ,NA,11.993045277777778,33.545141944444445,0.59397786,8.95139834651044,1.514717749216239,0.3054463594685514
220628_Smp_MU14_A,220623_Smp_MU14_A,KM1906,L-Glutamic acid,Glutamic acid,1,AA,1.1903591531248945,5.951795765624473,1.1903591531248945,NA,2.0713423668995703,2.0713423668995703,NA,3.261701520024465,16.308507600122326,3.261701520024465,NA,NA,NA,NA,0.09547515692875186,37.38,-158,7,4/23/19,12:00:00,NA,NPTZ,NA,13.137168055555556,33.72914638888889,0.3495659,7.237378093370999,1.230438361246596,NA
220628_Smp_MU14_B,220623_Smp_MU14_B,KM1906,L-Glutamic acid,Glutamic acid,1,AA,1.2029288221153285,6.014644110576643,1.2029288221153285,NA,2.8313648150008666,2.8313648150008666,NA,4.034293637116195,20.171468185580977,4.034293637116195,NA,NA,NA,NA,0.09547515692875186,37.38,-158,7,4/23/19,12:00:00,NA,NPTZ,NA,13.137168055555556,33.72914638888889,0.3495659,7.237378093370999,1.230438361246596,NA
220628_Smp_MU14_C,220623_Smp_MU14_C,KM1906,L-Glutamic acid,Glutamic acid,1,AA,1.1369168258672937,5.684584129336468,1.1369168258672937,NA,1.930892815790863,1.930892815790863,NA,3.0678096416581564,15.339048208290782,3.0678096416581564,NA,NA,NA,NA,0.09547515692875186,37.38,-158,7,4/23/19,12:00:00,NA,NPTZ,NA,13.137168055555556,33.72914638888889,0.3495659,7.237378093370999,1.230438361246596,NA
220628_Smp_MU15_A,220623_Smp_MU15_A,KM1906,L-Glutamic acid,Glutamic acid,1,AA,0.8810616996794239,4.40530849839712,0.8810616996794239,NA,1.4907951400849178,1.4907951400849178,NA,2.371856839764342,11.859284198821708,2.371856839764342,NA,NA,NA,NA,0.09547515692875186,38.45,-158,7,4/23/19,18:25:00,NA,NPTZ,NA,12.053785714285716,33.593584443099274,0.32948288,6.036889258385589,0.9714448277203324,NA
220628_Smp_MU15_B,220623_Smp_MU15_B,KM1906,L-Glutamic acid,Glutamic acid,1,AA,0.8865134166080142,4.432567083040071,0.8865134166080142,NA,2.0840789862958244,2.0840789862958244,NA,2.970592402903838,14.852962014519196,2.970592402903838,NA,NA,NA,NA,0.09547515692875186,38.45,-158,7,4/23/19,18:25:00,NA,NPTZ,NA,12.053785714285716,33.593584443099274,0.32948288,6.036889258385589,0.9714448277203324,NA
220628_Smp_MU15_C,220623_Smp_MU15_C,KM1906,L-Glutamic acid,Glutamic acid,1,AA,0.6247375481659336,3.123687740829668,0.6247375481659336,NA,1.7025468637585577,1.7025468637585577,NA,2.3272844119244915,11.636422059622456,2.3272844119244915,NA,NA,NA,NA,0.09547515692875186,38.45,-158,7,4/23/19,18:25:00,NA,NPTZ,NA,12.053785714285716,33.593584443099274,0.32948288,6.036889258385589,0.9714448277203324,NA
220628_Smp_MU16_A,220623_Smp_MU16_A,KM1906,L-Glutamic acid,Glutamic acid,1,AA,1.0408609128654829,5.204304564327414,1.0408609128654829,NA,2.411661922818079,2.411661922818079,NA,3.4525228356835616,17.262614178417806,3.4525228356835616,NA,NA,NA,NA,0.09547515692875186,40.53,-158,7,4/24/19,06:00:00,NA,NPTZ,NA,10.080793611111112,33.27448888888889,0.594217,5.392033209527941,1.035601705704667,NA
220628_Smp_MU16_B,220623_Smp_MU16_B,KM1906,L-Glutamic acid,Glutamic acid,1,AA,2.8909909037553416,14.454954518776708,2.8909909037553416,NA,2.8590228769795996,2.8590228769795996,NA,5.750013780734941,28.750068903674705,5.750013780734941,NA,NA,NA,NA,0.09547515692875186,40.53,-158,7,4/24/19,06:00:00,NA,NPTZ,NA,10.080793611111112,33.27448888888889,0.594217,5.392033209527941,1.035601705704667,NA
220628_Smp_MU16_C,220623_Smp_MU16_C,KM1906,L-Glutamic acid,Glutamic acid,1,AA,4.787188886535528,23.93594443267764,4.787188886535528,NA,6.0255632789488285,6.0255632789488285,NA,10.812752165484357,54.06376082742179,10.812752165484357,NA,NA,NA,NA,0.09547515692875186,40.53,-158,7,4/24/19,06:00:00,NA,NPTZ,NA,10.080793611111112,33.27448888888889,0.594217,5.392033209527941,1.035601705704667,NA
220628_Smp_MU17_A,220623_Smp_MU17_A,KM1906,L-Glutamic acid,Glutamic acid,1,AA,2.3493847830715144,11.746923915357572,2.3493847830715144,NA,2.899072425755425,2.899072425755425,NA,5.24845720882694,26.242286044134698,5.24845720882694,NA,NA,NA,NA,0.09547515692875186,42.334,-158,7,4/24/19,14:20:00,NA,NPTZ,NA,9.221684824902724,33.103415786548084,0.88884965,7.670675782311717,1.3343857012229023,NA
220628_Smp_MU17_B,220623_Smp_MU17_B,KM1906,L-Glutamic acid,Glutamic acid,1,AA,2.2931050018389194,11.465525009194597,2.2931050018389194,NA,2.566609201707318,2.566609201707318,NA,4.859714203546238,24.298571017731188,4.859714203546238,NA,NA,NA,NA,0.09547515692875186,42.334,-158,7,4/24/19,14:20:00,NA,NPTZ,NA,9.221684824902724,33.103415786548084,0.88884965,7.670675782311717,1.3343857012229023,NA
220628_Smp_MU17_C,NA,KM1906,L-Glutamic acid,Glutamic acid,1,AA,2.9458868221922376,14.729434110961188,2.9458868221922376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.334,-158,7,4/24/19,14:20:00,NA,NPTZ,NA,9.221684824902724,33.103415786548084,0.88884965,7.670675782311717,1.3343857012229023,NA
220628_Smp_MU18_A,NA,KM1906,L-Glutamic acid,Glutamic acid,1,AA,1.9417470990009909,9.708735495004955,1.9417470990009909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.09,-158,7,4/24/19,18:30:00,NA,NPTZ,NA,9.08909388888889,33.07154638888889,0.6671488799999999,NA,NA,NA
220628_Smp_MU18_B,NA,KM1906,L-Glutamic acid,Glutamic acid,1,AA,1.7074170470354204,8.537085235177102,1.7074170470354204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.09,-158,7,4/24/19,18:30:00,NA,NPTZ,NA,9.08909388888889,33.07154638888889,0.6671488799999999,NA,NA,NA
220628_Smp_MU18_C,NA,KM1906,L-Glutamic acid,Glutamic acid,1,AA,2.105411963054121,10.527059815270604,2.105411963054121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.09,-158,7,4/24/19,18:30:00,NA,NPTZ,NA,9.08909388888889,33.07154638888889,0.6671488799999999,NA,NA,NA
220628_Smp_MU19_A,NA,KM1906,L-Glutamic acid,Glutamic acid,1,AA,1.2037221600022383,6.018610800011191,1.2037221600022383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.09,-158,7,4/25/19,05:40:00,NA,NPTZ,NA,11.454625833333331,33.55674666666667,0.33540666,NA,NA,NA
220628_Smp_MU19_B,NA,KM1906,L-Glutamic acid,Glutamic acid,1,AA,0.8185449911036503,4.092724955518252,0.8185449911036503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.09,-158,7,4/25/19,05:40:00,NA,NPTZ,NA,11.454625833333331,33.55674666666667,0.33540666,NA,NA,NA
220628_Smp_MU19_C,NA,KM1906,L-Glutamic acid,Glutamic acid,1,AA,0.9414059935067932,4.707029967533966,0.9414059935067932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.09,-158,7,4/25/19,05:40:00,NA,NPTZ,NA,11.454625833333331,33.55674666666667,0.33540666,NA,NA,NA
220628_Smp_MU20_A,NA,KM1906,L-Glutamic acid,Glutamic acid,1,AA,1.1193196463989632,5.596598231994816,1.1193196463989632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.48,-158,7,4/25/19,18:24:00,NA,NPTZ,NA,13.015552777777778,33.726885277777775,0.33151444,NA,NA,NA
220628_Smp_MU20_B,NA,KM1906,L-Glutamic acid,Glutamic acid,1,AA,1.4514618918701647,7.257309459350823,1.4514618918701647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.48,-158,7,4/25/19,18:24:00,NA,NPTZ,NA,13.015552777777778,33.726885277777775,0.33151444,NA,NA,NA
220628_Smp_MU20_C,NA,KM1906,L-Glutamic acid,Glutamic acid,1,AA,2.020577326336203,10.102886631681011,2.020577326336203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.48,-158,7,4/25/19,18:24:00,NA,NPTZ,NA,13.015552777777778,33.726885277777775,0.33151444,NA,NA,NA
220628_Smp_MU21_A,NA,KM1906,L-Glutamic acid,Glutamic acid,1,AA,0.8502005630279611,4.251002815139805,0.8502005630279611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.55,-158,7,4/26/19,06:00:00,NA,NPSG,NA,14.241151666666669,33.90340777777778,0.10913381632653062,NA,NA,NA
220628_Smp_MU21_B,NA,KM1906,L-Glutamic acid,Glutamic acid,1,AA,1.3848404589425494,6.924202294712747,1.3848404589425494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.55,-158,7,4/26/19,06:00:00,NA,NPSG,NA,14.241151666666669,33.90340777777778,0.10913381632653062,NA,NA,NA
220628_Smp_MU21_C,NA,KM1906,L-Glutamic acid,Glutamic acid,1,AA,0.7743350332306645,3.871675166153323,0.7743350332306645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.55,-158,7,4/26/19,06:00:00,NA,NPSG,NA,14.241151666666669,33.90340777777778,0.10913381632653062,NA,NA,NA
220628_Smp_MU22_A,NA,KM1906,L-Glutamic acid,Glutamic acid,1,AA,0.4725756417080174,2.3628782085400872,0.4725756417080174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.39,-158,7,4/26/19,12:00:00,NA,NPSG,NA,15.094179166666668,34.1763075,0.11233084,NA,NA,NA
220628_Smp_MU22_B,NA,KM1906,L-Glutamic acid,Glutamic acid,1,AA,6.764235446656872,33.82117723328436,6.764235446656872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.39,-158,7,4/26/19,12:00:00,NA,NPSG,NA,15.094179166666668,34.1763075,0.11233084,NA,NA,NA
220628_Smp_MU22_C,NA,KM1906,L-Glutamic acid,Glutamic acid,1,AA,0.6911629752616004,3.4558148763080023,0.6911629752616004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.39,-158,7,4/26/19,12:00:00,NA,NPSG,NA,15.094179166666668,34.1763075,0.11233084,NA,NA,NA
220628_Smp_MU23_A,NA,KM1906,L-Glutamic acid,Glutamic acid,1,AA,0.5749177878453581,2.8745889392267903,0.5749177878453581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.34,-158,7,4/26/19,18:30:00,NA,NPSG,NA,17.005975700400228,34.542236706689536,0.0563241,NA,NA,NA
220628_Smp_MU23_B,NA,KM1906,L-Glutamic acid,Glutamic acid,1,AA,0.6734644897686254,3.367322448843127,0.6734644897686254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.34,-158,7,4/26/19,18:30:00,NA,NPSG,NA,17.005975700400228,34.542236706689536,0.0563241,NA,NA,NA
220628_Smp_MU23_C,NA,KM1906,L-Glutamic acid,Glutamic acid,1,AA,0.7251026736206677,3.6255133681033382,0.7251026736206677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.34,-158,7,4/26/19,18:30:00,NA,NPSG,NA,17.005975700400228,34.542236706689536,0.0563241,NA,NA,NA
220628_Smp_MU24_A,NA,KM1906,L-Glutamic acid,Glutamic acid,1,AA,0.5734951468579941,2.8674757342899704,0.5734951468579941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.24,-158,7,4/27/19,06:00:00,NA,NPSG,NA,18.385036419238254,34.70488323603003,0.04070342,NA,NA,NA
220628_Smp_MU24_B,NA,KM1906,L-Glutamic acid,Glutamic acid,1,AA,0.7430269626604996,3.715134813302498,0.7430269626604996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.24,-158,7,4/27/19,06:00:00,NA,NPSG,NA,18.385036419238254,34.70488323603003,0.04070342,NA,NA,NA
220628_Smp_MU24_C,NA,KM1906,L-Glutamic acid,Glutamic acid,1,AA,0.420381823634482,2.10190911817241,0.420381823634482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.24,-158,7,4/27/19,06:00:00,NA,NPSG,NA,18.385036419238254,34.70488323603003,0.04070342,NA,NA,NA
220628_Smp_MU1_A,220623_Smp_MU1_A,KM1906,L-Glutamine,Glutamine,2,AA,0.28950328615466253,1.4475164307733126,0.5790065723093251,NA,0.17451342697693584,0.3490268539538717,NA,0.4640167131315984,2.320083565657992,0.9280334262631968,NA,NA,NA,NA,0.00353244565899811,22.24,-158,7,4/10/19,05:30:00,NA,NPSG,NA,24.18130638888889,34.56315083333333,0.0732441,NA,NA,NA
220628_Smp_MU1_B,220623_Smp_MU1_B,KM1906,L-Glutamine,Glutamine,2,AA,0.35605880178208077,1.7802940089104038,0.7121176035641615,NA,0.0824473984963464,0.1648947969926928,NA,0.4385062002784272,2.192531001392136,0.8770124005568544,NA,NA,NA,NA,0.00353244565899811,22.24,-158,7,4/10/19,05:30:00,NA,NPSG,NA,24.18130638888889,34.56315083333333,0.0732441,NA,NA,NA
220628_Smp_MU1_C,220623_Smp_MU1_C,KM1906,L-Glutamine,Glutamine,2,AA,0.4394371169895712,2.197185584947856,0.8788742339791424,NA,0.11348845191728311,0.22697690383456623,NA,0.5529255689068543,2.764627844534272,1.1058511378137086,NA,NA,NA,NA,0.00353244565899811,22.24,-158,7,4/10/19,05:30:00,NA,NPSG,NA,24.18130638888889,34.56315083333333,0.0732441,NA,NA,NA
220628_Smp_MU2_A,220623_Smp_MU2_A,KM1906,L-Glutamine,Glutamine,2,AA,0.2529451636298583,1.2647258181492915,0.5058903272597166,NA,0.09197147467112064,0.18394294934224129,NA,0.34491663830097896,1.7245831915048948,0.6898332766019579,NA,NA,NA,NA,0.00353244565899811,24.1,-158,7,4/10/19,18:40:00,NA,NPSG,NA,23.58302861111111,34.787930555555555,0.06981958,NA,NA,NA
220628_Smp_MU2_B,220623_Smp_MU2_B,KM1906,L-Glutamine,Glutamine,2,AA,0.26707264910774803,1.33536324553874,0.5341452982154961,NA,0.10186173308644422,0.20372346617288845,NA,0.3689343821941923,1.8446719109709613,0.7378687643883846,NA,NA,NA,NA,0.00353244565899811,24.1,-158,7,4/10/19,18:40:00,NA,NPSG,NA,23.58302861111111,34.787930555555555,0.06981958,NA,NA,NA
220628_Smp_MU2_C,220623_Smp_MU2_C,KM1906,L-Glutamine,Glutamine,2,AA,0.2621711113304946,1.3108555566524729,0.5243422226609892,NA,0.09299436186163562,0.18598872372327124,NA,0.3551654731921302,1.775827365960651,0.7103309463842604,NA,NA,NA,NA,0.00353244565899811,24.1,-158,7,4/10/19,18:40:00,NA,NPSG,NA,23.58302861111111,34.787930555555555,0.06981958,NA,NA,NA
220628_Smp_MU3_A,220623_Smp_MU3_A,KM1906,L-Glutamine,Glutamine,2,AA,0.3982898967690368,1.9914494838451835,0.7965797935380735,NA,0.09374168517160213,0.18748337034320425,NA,0.49203158194063895,2.4601579097031943,0.9840631638812778,NA,NA,NA,NA,0.00353244565899811,25.55,-158,7,4/11/19,05:45:00,NA,NPSG,NA,NA,NA,NA,NA,NA,NA
220628_Smp_MU3_B,220623_Smp_MU3_B,KM1906,L-Glutamine,Glutamine,2,AA,0.4104932003510397,2.052466001755198,0.8209864007020793,NA,0.04855205217540853,0.09710410435081708,NA,0.45904525252644823,2.295226262632241,0.9180905050528964,NA,NA,NA,NA,0.00353244565899811,25.55,-158,7,4/11/19,05:45:00,NA,NPSG,NA,NA,NA,NA,NA,NA,NA
220628_Smp_MU3_C,220623_Smp_MU3_C,KM1906,L-Glutamine,Glutamine,2,AA,0.3393910651982593,1.6969553259912964,0.6787821303965186,NA,0.1807583053358521,0.3615166106717042,NA,0.5201493705341114,2.600746852670557,1.0402987410682227,NA,NA,NA,NA,0.00353244565899811,25.55,-158,7,4/11/19,05:45:00,NA,NPSG,NA,NA,NA,NA,NA,NA,NA
220628_Smp_MU4_A,220623_Smp_MU4_A,KM1906,L-Glutamine,Glutamine,2,AA,0.5085789065397467,2.5428945326987336,1.0171578130794934,NA,0.052966884718372,0.105933769436744,NA,0.5615457912581187,2.8077289562905934,1.1230915825162373,NA,NA,NA,NA,0.00353244565899811,27.47,-158,7,4/11/19,18:40:00,NA,NPSG,NA,21.2004375,35.22767972222222,0.07966526,3.1747165520029874,0.4410409602028585,NA
220628_Smp_MU4_B,220623_Smp_MU4_B,KM1906,L-Glutamine,Glutamine,2,AA,0.8901341958778859,4.45067097938943,1.7802683917557718,NA,0.11324008590740338,0.22648017181480676,NA,1.003374281785289,5.016871408926447,2.006748563570578,NA,NA,NA,NA,0.00353244565899811,27.47,-158,7,4/11/19,18:40:00,NA,NPSG,NA,21.2004375,35.22767972222222,0.07966526,3.1747165520029874,0.4410409602028585,NA
220628_Smp_MU4_C,220623_Smp_MU4_C,KM1906,L-Glutamine,Glutamine,2,AA,0.42511301206168656,2.125565060308433,0.8502260241233731,NA,0.12088973428636092,0.24177946857272184,NA,0.5460027463480475,2.7300137317402373,1.092005492696095,NA,NA,NA,NA,0.00353244565899811,27.47,-158,7,4/11/19,18:40:00,NA,NPSG,NA,21.2004375,35.22767972222222,0.07966526,3.1747165520029874,0.4410409602028585,NA
220628_Smp_MU5_A,220623_Smp_MU5_A,KM1906,L-Glutamine,Glutamine,2,AA,0.47384398642934766,2.369219932146738,0.9476879728586952,NA,0.06113996848101823,0.12227993696203646,NA,0.5349839549103659,2.6749197745518294,1.0699679098207318,NA,NA,NA,NA,0.00353244565899811,29.28,-158,7,4/12/19,05:40:00,NA,NPSG,NA,19.634418055555557,35.15114138888889,0.05844706,2.423437205981798,0.41226336756122,NA
220628_Smp_MU5_B,220623_Smp_MU5_B,KM1906,L-Glutamine,Glutamine,2,AA,0.3666277818128395,1.8331389090641976,0.733255563625679,NA,0.06688106809913816,0.13376213619827632,NA,0.4335088499119777,2.1675442495598887,0.8670176998239554,NA,NA,NA,NA,0.00353244565899811,29.28,-158,7,4/12/19,05:40:00,NA,NPSG,NA,19.634418055555557,35.15114138888889,0.05844706,2.423437205981798,0.41226336756122,NA
220628_Smp_MU5_C,220623_Smp_MU5_C,KM1906,L-Glutamine,Glutamine,2,AA,0.307339760248655,1.536698801243275,0.61467952049731,NA,0.10683721264523872,0.21367442529047745,NA,0.4141769728938937,2.0708848644694684,0.8283539457877874,NA,NA,NA,NA,0.00353244565899811,29.28,-158,7,4/12/19,05:40:00,NA,NPSG,NA,19.634418055555557,35.15114138888889,0.05844706,2.423437205981798,0.41226336756122,NA
220628_Smp_MU6_A,220623_Smp_MU6_A,KM1906,L-Glutamine,Glutamine,2,AA,0.16348451875343162,0.8174225937671581,0.32696903750686324,NA,0.04112221204212854,0.08224442408425708,NA,0.20460673079556016,1.0230336539778009,0.4092134615911203,NA,NA,NA,NA,0.00353244565899811,31.1,-158,7,4/12/19,18:20:00,NA,NPSG,NA,19.2527575,35.09954277777778,0.06571155176417522,2.211415063254744,0.36082710524139266,NA
220628_Smp_MU6_B,220623_Smp_MU6_B,KM1906,L-Glutamine,Glutamine,2,AA,0.26215576643036026,1.3107788321518012,0.5243115328607205,NA,0.08252528330780694,0.16505056661561388,NA,0.3446810497381672,1.723405248690836,0.6893620994763344,NA,NA,NA,NA,0.00353244565899811,31.1,-158,7,4/12/19,18:20:00,NA,NPSG,NA,19.2527575,35.09954277777778,0.06571155176417522,2.211415063254744,0.36082710524139266,NA
220628_Smp_MU6_C,220623_Smp_MU6_C,KM1906,L-Glutamine,Glutamine,2,AA,0.146883689185571,0.7344184459278551,0.29376737837114203,NA,0.09114255774914784,0.18228511549829568,NA,0.23802624693471883,1.1901312346735944,0.4760524938694377,NA,NA,NA,NA,0.00353244565899811,31.1,-158,7,4/12/19,18:20:00,NA,NPSG,NA,19.2527575,35.09954277777778,0.06571155176417522,2.211415063254744,0.36082710524139266,NA
220628_Smp_MU7_A,220623_Smp_MU7_A,KM1906,L-Glutamine,Glutamine,2,AA,0.10828710886796676,0.5414355443398338,0.2165742177359335,NA,0.09272881174256065,0.1854576234851213,NA,0.20101592061052745,1.005079603052637,0.4020318412210548,NA,NA,NA,NA,0.00353244565899811,32.18,-158,7,4/13/19,05:45:00,NA,NPSG,NA,17.845815833333333,34.67115472222222,0.0713909,2.4710027031765245,0.4053569151957016,NA
220628_Smp_MU7_B,220623_Smp_MU7_B,KM1906,L-Glutamine,Glutamine,2,AA,0.2791440879950697,1.3957204399753484,0.5582881759901394,NA,0.150082321515301,0.30016464303060203,NA,0.42922640951037067,2.1461320475518537,0.8584528190207414,NA,NA,NA,NA,0.00353244565899811,32.18,-158,7,4/13/19,05:45:00,NA,NPSG,NA,17.845815833333333,34.67115472222222,0.0713909,2.4710027031765245,0.4053569151957016,NA
220628_Smp_MU7_C,220623_Smp_MU7_C,KM1906,L-Glutamine,Glutamine,2,AA,0.2341105345519825,1.1705526727599125,0.468221069103965,NA,0.15095908196431387,0.30191816392862775,NA,0.38506961651629634,1.9253480825814815,0.7701392330325927,NA,NA,NA,NA,0.00353244565899811,32.18,-158,7,4/13/19,05:45:00,NA,NPSG,NA,17.845815833333333,34.67115472222222,0.0713909,2.4710027031765245,0.4053569151957016,NA
220628_Smp_MU8_A,220623_Smp_MU8_A,KM1906,L-Glutamine,Glutamine,2,AA,0.12533487559659387,0.6266743779829693,0.25066975119318774,NA,0.9859668434466824,1.9719336868933648,NA,1.1113017190432763,5.55650859521638,2.2226034380865527,NA,NA,NA,NA,0.00353244565899811,34.16,-158,7,4/13/19,18:45:00,NA,NPSG,NA,15.886869444444445,34.170071944444445,0.09556212,3.3798321717581885,0.5787229527631325,0.001
220628_Smp_MU8_B,220623_Smp_MU8_B,KM1906,L-Glutamine,Glutamine,2,AA,0.14514548132619082,0.725727406630954,0.29029096265238163,NA,0.21380285281159736,0.4276057056231947,NA,0.35894833413778815,1.7947416706889407,0.7178966682755763,NA,NA,NA,NA,0.00353244565899811,34.16,-158,7,4/13/19,18:45:00,NA,NPSG,NA,15.886869444444445,34.170071944444445,0.09556212,3.3798321717581885,0.5787229527631325,0.001
220628_Smp_MU8_C,220623_Smp_MU8_C,KM1906,L-Glutamine,Glutamine,2,AA,0.1103028486048388,0.5515142430241939,0.2206056972096776,NA,0.15440616481820904,0.3088123296364181,NA,0.26470901342304787,1.3235450671152391,0.5294180268460957,NA,NA,NA,NA,0.00353244565899811,34.16,-158,7,4/13/19,18:45:00,NA,NPSG,NA,15.886869444444445,34.170071944444445,0.09556212,3.3798321717581885,0.5787229527631325,0.001
220628_Smp_MU9_A,220623_Smp_MU9_A,KM1906,L-Glutamine,Glutamine,2,AA,0.2992222630621028,1.496111315310514,0.5984445261242056,NA,0.2506489208467255,0.501297841693451,NA,0.5498711839088284,2.7493559195441417,1.0997423678176568,NA,NA,NA,NA,0.00353244565899811,35.59,-158,7,4/14/19,06:00:00,NA,NPSG,NA,14.626659722222222,34.063073611111115,0.15817978,3.3874050300369136,0.6684498324592087,0.001
220628_Smp_MU9_B,220623_Smp_MU9_B,KM1906,L-Glutamine,Glutamine,2,AA,0.18403400069308923,0.920170003465446,0.36806800138617846,NA,0.27203806810074493,0.5440761362014899,NA,0.45607206879383416,2.2803603439691704,0.9121441375876684,NA,NA,NA,NA,0.00353244565899811,35.59,-158,7,4/14/19,06:00:00,NA,NPSG,NA,14.626659722222222,34.063073611111115,0.15817978,3.3874050300369136,0.6684498324592087,0.001
