Cruise,Rep,Compound,detected
KinExp,240102_Smp_G5_Mix1iN_Kin_A,Carnitine,Yes
KinExp,240102_Smp_G5_Mix1iN_Kin_B,Carnitine,Yes
KinExp,240102_Smp_G5_Mix1iN_Kin_C,Carnitine,Yes
KinExp,240102_Smp_G5_Mix2_Kin_A,Carnitine,Yes
KinExp,240102_Smp_G5_Mix2_Kin_B,Carnitine,Yes
KinExp,240102_Smp_G5_Mix2_Kin_C,Carnitine,Yes
KinExp,240102_Smp_G5_Mix2iN_Kin_A,Carnitine,Yes
KinExp,240102_Smp_G5_Mix2iN_Kin_B,Carnitine,Yes
KinExp,240102_Smp_G5_Mix2iN_Kin_C,Carnitine,Yes
KinExp,240102_Smp_G5_UKG1_A,Carnitine,Yes
KinExp,240102_Smp_G5_UKG1_B,Carnitine,Yes
KinExp,240102_Smp_G5_UKG1_C,Carnitine,Yes
KinExp,240102_Smp_RC078_CXBLK_A,Carnitine,No
KinExp,240102_Smp_RC078_CXBLK_B,Carnitine,No
KinExp,240102_Smp_RC078_CXBLK_C,Carnitine,No
KinExp,240102_Smp_RC078_S7_C3_D6_A,Carnitine,Yes
KinExp,240102_Smp_RC078_S7_C3_D6_B,Carnitine,Yes
KinExp,240102_Smp_RC078_S7_C3_D6_C,Carnitine,Yes
KinExp,240102_Smp_RC078_UKH1_A,Carnitine,Yes
KinExp,240102_Smp_RC078_UKH1_B,Carnitine,Yes
KinExp,240102_Smp_RC078_UKH1_C,Carnitine,Yes
KinExp,240102_Smp_RC078_UKH2_A,Carnitine,Yes
KinExp,240102_Smp_RC078_UKH2_B,Carnitine,Yes
KinExp,240102_Smp_RC078_UKH2_C,Carnitine,Yes
KinExp,240102_Smp_RC104_UCH1_A,Carnitine,Yes
KinExp,240102_Smp_RC104_UCH1_B,Carnitine,Yes
KinExp,240102_Smp_RC104_UCH1_C,Carnitine,Yes
KinExp,240102_Smp_RC104_UKH1_A,Carnitine,Yes
KinExp,240102_Smp_RC104_UKH1_B,Carnitine,Yes
KinExp,240102_Smp_RC104_UKH1_C,Carnitine,Yes
KinExp,240102_Smp_G5_Mix1_Kin_A,L-Arginine,Yes
KinExp,240102_Smp_G5_Mix1_Kin_B,L-Arginine,No
KinExp,240102_Smp_G5_Mix1_Kin_C,L-Arginine,No
KinExp,240102_Smp_G5_Mix1iN_Kin_A,L-Arginine,No
KinExp,240102_Smp_G5_Mix1iN_Kin_B,L-Arginine,No
KinExp,240102_Smp_G5_Mix1iN_Kin_C,L-Arginine,No
KinExp,240102_Smp_G5_Mix2_Kin_A,L-Arginine,No
KinExp,240102_Smp_G5_Mix2_Kin_B,L-Arginine,No
KinExp,240102_Smp_G5_Mix2_Kin_C,L-Arginine,Yes
KinExp,240102_Smp_G5_Mix2iN_Kin_A,L-Arginine,No
KinExp,240102_Smp_G5_Mix2iN_Kin_B,L-Arginine,No
KinExp,240102_Smp_G5_Mix2iN_Kin_C,L-Arginine,Yes
KinExp,240102_Smp_G5_UKG1_A,L-Arginine,No
KinExp,240102_Smp_G5_UKG1_B,L-Arginine,No
KinExp,240102_Smp_G5_UKG1_C,L-Arginine,No
KinExp,240102_Smp_RC078_CXBLK_A,L-Arginine,No
KinExp,240102_Smp_RC078_CXBLK_B,L-Arginine,Yes
KinExp,240102_Smp_RC078_CXBLK_C,L-Arginine,No
KinExp,240102_Smp_RC078_S7_C3_D6_A,L-Arginine,Yes
KinExp,240102_Smp_RC078_S7_C3_D6_B,L-Arginine,Yes
KinExp,240102_Smp_RC078_S7_C3_D6_C,L-Arginine,Yes
KinExp,240102_Smp_RC078_UKH1_A,L-Arginine,No
KinExp,240102_Smp_RC078_UKH1_B,L-Arginine,No
KinExp,240102_Smp_RC078_UKH1_C,L-Arginine,No
KinExp,240102_Smp_RC078_UKH2_A,L-Arginine,Yes
KinExp,240102_Smp_RC078_UKH2_B,L-Arginine,Yes
KinExp,240102_Smp_RC078_UKH2_C,L-Arginine,Yes
KinExp,240102_Smp_RC104_UCH1_A,L-Arginine,No
KinExp,240102_Smp_RC104_UCH1_B,L-Arginine,No
KinExp,240102_Smp_RC104_UCH1_C,L-Arginine,No
KinExp,240102_Smp_RC104_UKH1_A,L-Arginine,No
KinExp,240102_Smp_RC104_UKH1_B,L-Arginine,Yes
KinExp,240102_Smp_RC104_UKH1_C,L-Arginine,No
KinExp,240102_Smp_G5_Mix1_Kin_A,Arsenobetaine,Yes
KinExp,240102_Smp_G5_Mix1_Kin_B,Arsenobetaine,Yes
KinExp,240102_Smp_G5_Mix1_Kin_C,Arsenobetaine,Yes
KinExp,240102_Smp_G5_Mix1iN_Kin_A,Arsenobetaine,Yes
KinExp,240102_Smp_G5_Mix1iN_Kin_B,Arsenobetaine,Yes
KinExp,240102_Smp_G5_Mix1iN_Kin_C,Arsenobetaine,Yes
KinExp,240102_Smp_G5_Mix2_Kin_A,Arsenobetaine,Yes
KinExp,240102_Smp_G5_Mix2_Kin_B,Arsenobetaine,Yes
KinExp,240102_Smp_G5_Mix2_Kin_C,Arsenobetaine,Yes
KinExp,240102_Smp_G5_Mix2iN_Kin_A,Arsenobetaine,Yes
KinExp,240102_Smp_G5_Mix2iN_Kin_B,Arsenobetaine,Yes
KinExp,240102_Smp_G5_Mix2iN_Kin_C,Arsenobetaine,Yes
KinExp,240102_Smp_G5_UKG1_A,Arsenobetaine,Yes
KinExp,240102_Smp_G5_UKG1_B,Arsenobetaine,Yes
KinExp,240102_Smp_G5_UKG1_C,Arsenobetaine,No
KinExp,240102_Smp_RC078_CXBLK_A,Arsenobetaine,No
KinExp,240102_Smp_RC078_CXBLK_B,Arsenobetaine,No
KinExp,240102_Smp_RC078_CXBLK_C,Arsenobetaine,No
KinExp,240102_Smp_RC078_S7_C3_D6_A,Arsenobetaine,Yes
KinExp,240102_Smp_RC078_S7_C3_D6_B,Arsenobetaine,Yes
KinExp,240102_Smp_RC078_S7_C3_D6_C,Arsenobetaine,Yes
KinExp,240102_Smp_RC078_UKH1_A,Arsenobetaine,Yes
KinExp,240102_Smp_RC078_UKH1_B,Arsenobetaine,Yes
KinExp,240102_Smp_RC078_UKH1_C,Arsenobetaine,Yes
KinExp,240102_Smp_RC078_UKH2_A,Arsenobetaine,Yes
KinExp,240102_Smp_RC078_UKH2_B,Arsenobetaine,Yes
KinExp,240102_Smp_RC078_UKH2_C,Arsenobetaine,Yes
KinExp,240102_Smp_RC104_UCH1_A,Arsenobetaine,No
KinExp,240102_Smp_RC104_UCH1_B,Arsenobetaine,Yes
KinExp,240102_Smp_RC104_UCH1_C,Arsenobetaine,Yes
KinExp,240102_Smp_RC104_UKH1_A,Arsenobetaine,Yes
KinExp,240102_Smp_RC104_UKH1_B,Arsenobetaine,Yes
KinExp,240102_Smp_RC104_UKH1_C,Arsenobetaine,Yes
KinExp,240102_Smp_G5_Mix1_Kin_A,Gonyol,Yes
KinExp,240102_Smp_G5_Mix1_Kin_B,Gonyol,Yes
KinExp,240102_Smp_G5_Mix1_Kin_C,Gonyol,Yes
KinExp,240102_Smp_G5_Mix1iN_Kin_A,Gonyol,Yes
KinExp,240102_Smp_G5_Mix1iN_Kin_B,Gonyol,Yes
KinExp,240102_Smp_G5_Mix1iN_Kin_C,Gonyol,Yes
KinExp,240102_Smp_G5_Mix2_Kin_A,Gonyol,Yes
KinExp,240102_Smp_G5_Mix2_Kin_B,Gonyol,Yes
KinExp,240102_Smp_G5_Mix2_Kin_C,Gonyol,Yes
KinExp,240102_Smp_G5_Mix2iN_Kin_A,Gonyol,Yes
KinExp,240102_Smp_G5_Mix2iN_Kin_B,Gonyol,Yes
KinExp,240102_Smp_G5_Mix2iN_Kin_C,Gonyol,Yes
KinExp,240102_Smp_G5_UKG1_A,Gonyol,Yes
KinExp,240102_Smp_G5_UKG1_B,Gonyol,Yes
KinExp,240102_Smp_G5_UKG1_C,Gonyol,Yes
KinExp,240102_Smp_RC078_CXBLK_A,Gonyol,No
KinExp,240102_Smp_RC078_CXBLK_B,Gonyol,No
KinExp,240102_Smp_RC078_CXBLK_C,Gonyol,No
KinExp,240102_Smp_RC078_S7_C3_D6_A,Gonyol,Yes
KinExp,240102_Smp_RC078_S7_C3_D6_B,Gonyol,Yes
KinExp,240102_Smp_RC078_S7_C3_D6_C,Gonyol,Yes
KinExp,240102_Smp_RC078_UKH1_A,Gonyol,Yes
KinExp,240102_Smp_RC078_UKH1_B,Gonyol,Yes
KinExp,240102_Smp_RC078_UKH1_C,Gonyol,Yes
KinExp,240102_Smp_RC078_UKH2_A,Gonyol,Yes
KinExp,240102_Smp_RC078_UKH2_B,Gonyol,Yes
KinExp,240102_Smp_RC078_UKH2_C,Gonyol,Yes
KinExp,240102_Smp_RC104_UCH1_A,Gonyol,Yes
KinExp,240102_Smp_RC104_UCH1_B,Gonyol,Yes
KinExp,240102_Smp_RC104_UCH1_C,Gonyol,Yes
KinExp,240102_Smp_RC104_UKH1_A,Gonyol,Yes
KinExp,240102_Smp_RC104_UKH1_B,Gonyol,Yes
KinExp,240102_Smp_RC104_UKH1_C,Gonyol,Yes
KinExp,240102_Smp_G5_Mix1_Kin_A,L-Tyrosine,No
KinExp,240102_Smp_G5_Mix1_Kin_B,L-Tyrosine,No
KinExp,240102_Smp_G5_Mix1_Kin_C,L-Tyrosine,No
KinExp,240102_Smp_G5_Mix1iN_Kin_A,L-Tyrosine,No
KinExp,240102_Smp_G5_Mix1iN_Kin_B,L-Tyrosine,No
KinExp,240102_Smp_G5_Mix1iN_Kin_C,L-Tyrosine,Yes
KinExp,240102_Smp_G5_Mix2_Kin_A,L-Tyrosine,No
KinExp,240102_Smp_G5_Mix2_Kin_B,L-Tyrosine,No
KinExp,240102_Smp_G5_Mix2_Kin_C,L-Tyrosine,No
KinExp,240102_Smp_G5_Mix2iN_Kin_A,L-Tyrosine,No
KinExp,240102_Smp_G5_Mix2iN_Kin_B,L-Tyrosine,No
KinExp,240102_Smp_G5_Mix2iN_Kin_C,L-Tyrosine,No
KinExp,240102_Smp_G5_UKG1_A,L-Tyrosine,No
KinExp,240102_Smp_G5_UKG1_B,L-Tyrosine,No
KinExp,240102_Smp_G5_UKG1_C,L-Tyrosine,No
KinExp,240102_Smp_RC078_CXBLK_A,L-Tyrosine,No
KinExp,240102_Smp_RC078_CXBLK_B,L-Tyrosine,Yes
KinExp,240102_Smp_RC078_CXBLK_C,L-Tyrosine,No
KinExp,240102_Smp_RC078_S7_C3_D6_A,L-Tyrosine,Yes
KinExp,240102_Smp_RC078_S7_C3_D6_B,L-Tyrosine,Yes
KinExp,240102_Smp_RC078_S7_C3_D6_C,L-Tyrosine,Yes
KinExp,240102_Smp_RC078_UKH1_A,L-Tyrosine,Yes
KinExp,240102_Smp_RC078_UKH1_B,L-Tyrosine,Yes
KinExp,240102_Smp_RC078_UKH1_C,L-Tyrosine,Yes
KinExp,240102_Smp_RC078_UKH2_A,L-Tyrosine,Yes
KinExp,240102_Smp_RC078_UKH2_B,L-Tyrosine,Yes
KinExp,240102_Smp_RC078_UKH2_C,L-Tyrosine,Yes
KinExp,240102_Smp_RC104_UCH1_A,L-Tyrosine,Yes
KinExp,240102_Smp_RC104_UCH1_B,L-Tyrosine,Yes
KinExp,240102_Smp_RC104_UCH1_C,L-Tyrosine,Yes
KinExp,240102_Smp_RC104_UKH1_A,L-Tyrosine,No
KinExp,240102_Smp_RC104_UKH1_B,L-Tyrosine,Yes
KinExp,240102_Smp_RC104_UKH1_C,L-Tyrosine,Yes
KinExp,240102_Smp_G5_Mix1_Kin_A,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_G5_Mix1_Kin_B,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_G5_Mix1_Kin_C,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_G5_Mix1iN_Kin_A,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_G5_Mix1iN_Kin_B,2-O-alpha-D-Glucosylglycerol,Yes
KinExp,240102_Smp_G5_Mix1iN_Kin_C,2-O-alpha-D-Glucosylglycerol,Yes
KinExp,240102_Smp_G5_Mix2_Kin_A,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_G5_Mix2_Kin_B,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_G5_Mix2_Kin_C,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_G5_Mix2iN_Kin_A,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_G5_Mix2iN_Kin_B,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_G5_Mix2iN_Kin_C,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_G5_UKG1_A,2-O-alpha-D-Glucosylglycerol,Yes
KinExp,240102_Smp_G5_UKG1_B,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_G5_UKG1_C,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_RC078_CXBLK_A,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_RC078_CXBLK_B,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_RC078_CXBLK_C,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_RC078_S7_C3_D6_A,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_RC078_S7_C3_D6_B,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_RC078_S7_C3_D6_C,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_RC078_UKH1_A,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_RC078_UKH1_B,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_RC078_UKH1_C,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_RC078_UKH2_A,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_RC078_UKH2_B,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_RC078_UKH2_C,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_RC104_UCH1_A,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_RC104_UCH1_B,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_RC104_UCH1_C,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_RC104_UKH1_A,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_RC104_UKH1_B,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_RC104_UKH1_C,2-O-alpha-D-Glucosylglycerol,No
KinExp,240102_Smp_G5_Mix1_Kin_A,Threonine Betaine (tentative),Yes
KinExp,240102_Smp_G5_Mix1_Kin_B,Threonine Betaine (tentative),Yes
KinExp,240102_Smp_G5_Mix1_Kin_C,Threonine Betaine (tentative),No
KinExp,240102_Smp_G5_Mix1iN_Kin_A,Threonine Betaine (tentative),Yes
KinExp,240102_Smp_G5_Mix1iN_Kin_B,Threonine Betaine (tentative),Yes
KinExp,240102_Smp_G5_Mix1iN_Kin_C,Threonine Betaine (tentative),Yes
KinExp,240102_Smp_G5_Mix2_Kin_A,Threonine Betaine (tentative),Yes
KinExp,240102_Smp_G5_Mix2_Kin_B,Threonine Betaine (tentative),Yes
KinExp,240102_Smp_G5_Mix2_Kin_C,Threonine Betaine (tentative),Yes
KinExp,240102_Smp_G5_Mix2iN_Kin_A,Threonine Betaine (tentative),Yes
KinExp,240102_Smp_G5_Mix2iN_Kin_B,Threonine Betaine (tentative),Yes
KinExp,240102_Smp_G5_Mix2iN_Kin_C,Threonine Betaine (tentative),Yes
KinExp,240102_Smp_G5_UKG1_A,Threonine Betaine (tentative),Yes
KinExp,240102_Smp_G5_UKG1_B,Threonine Betaine (tentative),Yes
KinExp,240102_Smp_G5_UKG1_C,Threonine Betaine (tentative),No
KinExp,240102_Smp_RC078_CXBLK_A,Threonine Betaine (tentative),No
KinExp,240102_Smp_RC078_CXBLK_B,Threonine Betaine (tentative),Yes
KinExp,240102_Smp_RC078_CXBLK_C,Threonine Betaine (tentative),No
KinExp,240102_Smp_RC078_S7_C3_D6_A,Threonine Betaine (tentative),No
KinExp,240102_Smp_RC078_S7_C3_D6_B,Threonine Betaine (tentative),No
KinExp,240102_Smp_RC078_S7_C3_D6_C,Threonine Betaine (tentative),Yes
KinExp,240102_Smp_RC078_UKH1_A,Threonine Betaine (tentative),No
KinExp,240102_Smp_RC078_UKH1_B,Threonine Betaine (tentative),No
KinExp,240102_Smp_RC078_UKH1_C,Threonine Betaine (tentative),No
KinExp,240102_Smp_RC078_UKH2_A,Threonine Betaine (tentative),No
KinExp,240102_Smp_RC078_UKH2_B,Threonine Betaine (tentative),Yes
KinExp,240102_Smp_RC078_UKH2_C,Threonine Betaine (tentative),No
KinExp,240102_Smp_RC104_UCH1_A,Threonine Betaine (tentative),No
KinExp,240102_Smp_RC104_UCH1_B,Threonine Betaine (tentative),No
KinExp,240102_Smp_RC104_UCH1_C,Threonine Betaine (tentative),No
KinExp,240102_Smp_RC104_UKH1_A,Threonine Betaine (tentative),No
KinExp,240102_Smp_RC104_UKH1_B,Threonine Betaine (tentative),No
KinExp,240102_Smp_RC104_UKH1_C,Threonine Betaine (tentative),No
KinExp,240102_Smp_G5_Mix1_Kin_A,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_G5_Mix1_Kin_B,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_G5_Mix1_Kin_C,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_G5_Mix1iN_Kin_A,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_G5_Mix1iN_Kin_B,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_G5_Mix1iN_Kin_C,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_G5_Mix2_Kin_A,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_G5_Mix2_Kin_B,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_G5_Mix2_Kin_C,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_G5_Mix2iN_Kin_A,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_G5_Mix2iN_Kin_B,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_G5_Mix2iN_Kin_C,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_G5_UKG1_A,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_G5_UKG1_B,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_G5_UKG1_C,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_RC078_CXBLK_A,Homoserine Betaine (tentative),No
KinExp,240102_Smp_RC078_CXBLK_B,Homoserine Betaine (tentative),No
KinExp,240102_Smp_RC078_CXBLK_C,Homoserine Betaine (tentative),No
KinExp,240102_Smp_RC078_S7_C3_D6_A,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_RC078_S7_C3_D6_B,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_RC078_S7_C3_D6_C,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_RC078_UKH1_A,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_RC078_UKH1_B,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_RC078_UKH1_C,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_RC078_UKH2_A,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_RC078_UKH2_B,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_RC078_UKH2_C,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_RC104_UCH1_A,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_RC104_UCH1_B,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_RC104_UCH1_C,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_RC104_UKH1_A,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_RC104_UKH1_B,Homoserine Betaine (tentative),Yes
KinExp,240102_Smp_RC104_UKH1_C,Homoserine Betaine (tentative),Yes
RC078,240415_Smp_S2_C4_D5_A,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S2_C4_D5_B,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S2_C4_D5_C,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S2_C4_D6_A,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S2_C4_D6_B,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S2_C4_D6_C,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S3_C2_D3_A,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S3_C2_D3_B,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S3_C2_D3_C,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S3_C2_D4_A,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S3_C2_D4_B,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S3_C2_D4_C,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S5_C3_D2_A,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S5_C3_D2_B,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S5_C3_D2_C,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S5_C3_D3_A,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S5_C3_D3_B,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S5_C3_D3_C,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S6_C1_D1_A,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S6_C1_D1_B,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S6_C1_D1_C,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S6_C1_D2_A,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S6_C1_D2_B,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S6_C1_D2_C,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S7_C3_D5_A,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S7_C3_D5_B,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S7_C3_D5_C,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S7_C3_D6_A,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S7_C3_D6_B,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S7_C3_D6_C,Trimethylamine N-oxide,Yes
RC078,240415_Smp_S2_C4_D5_A,beta-Alanine,Yes
RC078,240415_Smp_S2_C4_D5_B,beta-Alanine,Yes
RC078,240415_Smp_S2_C4_D5_C,beta-Alanine,Yes
RC078,240415_Smp_S2_C4_D6_A,beta-Alanine,Yes
RC078,240415_Smp_S2_C4_D6_B,beta-Alanine,Yes
RC078,240415_Smp_S2_C4_D6_C,beta-Alanine,Yes
RC078,240415_Smp_S3_C2_D3_A,beta-Alanine,Yes
RC078,240415_Smp_S3_C2_D3_B,beta-Alanine,Yes
RC078,240415_Smp_S3_C2_D3_C,beta-Alanine,Yes
RC078,240415_Smp_S3_C2_D4_A,beta-Alanine,Yes
RC078,240415_Smp_S3_C2_D4_B,beta-Alanine,Yes
RC078,240415_Smp_S3_C2_D4_C,beta-Alanine,Yes
RC078,240415_Smp_S5_C3_D2_A,beta-Alanine,Yes
RC078,240415_Smp_S5_C3_D2_B,beta-Alanine,Yes
RC078,240415_Smp_S5_C3_D2_C,beta-Alanine,Yes
RC078,240415_Smp_S5_C3_D3_A,beta-Alanine,Yes
RC078,240415_Smp_S5_C3_D3_B,beta-Alanine,Yes
RC078,240415_Smp_S5_C3_D3_C,beta-Alanine,Yes
RC078,240415_Smp_S6_C1_D1_A,beta-Alanine,Yes
RC078,240415_Smp_S6_C1_D1_B,beta-Alanine,Yes
RC078,240415_Smp_S6_C1_D1_C,beta-Alanine,Yes
RC078,240415_Smp_S6_C1_D2_A,beta-Alanine,Yes
RC078,240415_Smp_S6_C1_D2_B,beta-Alanine,Yes
RC078,240415_Smp_S6_C1_D2_C,beta-Alanine,Yes
RC078,240415_Smp_S7_C3_D5_A,beta-Alanine,Yes
RC078,240415_Smp_S7_C3_D5_B,beta-Alanine,Yes
RC078,240415_Smp_S7_C3_D5_C,beta-Alanine,Yes
RC078,240415_Smp_S7_C3_D6_A,beta-Alanine,Yes
RC078,240415_Smp_S7_C3_D6_B,beta-Alanine,Yes
RC078,240415_Smp_S7_C3_D6_C,beta-Alanine,Yes
RC078,240415_Smp_S2_C4_D5_A,L-Alanine,Yes
RC078,240415_Smp_S2_C4_D5_B,L-Alanine,Yes
RC078,240415_Smp_S2_C4_D5_C,L-Alanine,Yes
RC078,240415_Smp_S2_C4_D6_A,L-Alanine,Yes
RC078,240415_Smp_S2_C4_D6_B,L-Alanine,Yes
RC078,240415_Smp_S2_C4_D6_C,L-Alanine,Yes
RC078,240415_Smp_S3_C2_D3_A,L-Alanine,No
RC078,240415_Smp_S3_C2_D3_B,L-Alanine,Yes
RC078,240415_Smp_S3_C2_D3_C,L-Alanine,Yes
RC078,240415_Smp_S3_C2_D4_A,L-Alanine,No
RC078,240415_Smp_S3_C2_D4_B,L-Alanine,Yes
RC078,240415_Smp_S3_C2_D4_C,L-Alanine,Yes
RC078,240415_Smp_S5_C3_D2_A,L-Alanine,Yes
RC078,240415_Smp_S5_C3_D2_B,L-Alanine,Yes
RC078,240415_Smp_S5_C3_D2_C,L-Alanine,Yes
RC078,240415_Smp_S5_C3_D3_A,L-Alanine,Yes
RC078,240415_Smp_S5_C3_D3_B,L-Alanine,Yes
RC078,240415_Smp_S5_C3_D3_C,L-Alanine,Yes
RC078,240415_Smp_S6_C1_D1_A,L-Alanine,Yes
RC078,240415_Smp_S6_C1_D1_B,L-Alanine,Yes
RC078,240415_Smp_S6_C1_D1_C,L-Alanine,Yes
RC078,240415_Smp_S6_C1_D2_A,L-Alanine,Yes
RC078,240415_Smp_S6_C1_D2_B,L-Alanine,Yes
RC078,240415_Smp_S6_C1_D2_C,L-Alanine,Yes
RC078,240415_Smp_S7_C3_D5_A,L-Alanine,Yes
RC078,240415_Smp_S7_C3_D5_B,L-Alanine,Yes
RC078,240415_Smp_S7_C3_D5_C,L-Alanine,Yes
RC078,240415_Smp_S7_C3_D6_A,L-Alanine,Yes
RC078,240415_Smp_S7_C3_D6_B,L-Alanine,Yes
RC078,240415_Smp_S7_C3_D6_C,L-Alanine,Yes
RC078,240415_Smp_S2_C4_D5_A,Sarcosine,Yes
RC078,240415_Smp_S2_C4_D5_B,Sarcosine,Yes
RC078,240415_Smp_S2_C4_D5_C,Sarcosine,Yes
RC078,240415_Smp_S2_C4_D6_A,Sarcosine,Yes
RC078,240415_Smp_S2_C4_D6_B,Sarcosine,Yes
RC078,240415_Smp_S2_C4_D6_C,Sarcosine,Yes
RC078,240415_Smp_S3_C2_D3_A,Sarcosine,Yes
RC078,240415_Smp_S3_C2_D3_B,Sarcosine,Yes
RC078,240415_Smp_S3_C2_D3_C,Sarcosine,Yes
RC078,240415_Smp_S3_C2_D4_A,Sarcosine,Yes
RC078,240415_Smp_S3_C2_D4_B,Sarcosine,Yes
RC078,240415_Smp_S3_C2_D4_C,Sarcosine,Yes
RC078,240415_Smp_S5_C3_D2_A,Sarcosine,Yes
RC078,240415_Smp_S5_C3_D2_B,Sarcosine,Yes
RC078,240415_Smp_S5_C3_D2_C,Sarcosine,Yes
RC078,240415_Smp_S5_C3_D3_A,Sarcosine,Yes
RC078,240415_Smp_S5_C3_D3_B,Sarcosine,Yes
RC078,240415_Smp_S5_C3_D3_C,Sarcosine,Yes
RC078,240415_Smp_S6_C1_D1_A,Sarcosine,Yes
RC078,240415_Smp_S6_C1_D1_B,Sarcosine,Yes
RC078,240415_Smp_S6_C1_D1_C,Sarcosine,Yes
RC078,240415_Smp_S6_C1_D2_A,Sarcosine,Yes
