SampID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,Cruise,Lat,Long,Region,chla,poc,pn,sst,N_N,SRP,sss
220602_Smp_TN397_S2_U_B,-0.06254165770541237,-0.013643683415327094,-0.11899265122421508,0.04178863273819435,0.10891107037127697,-0.1660108688873793,-0.11028846448901232,-0.048844870216182876,0.08199199028434632,-0.056341796219247245,-0.0216947311203789,-0.09425278474994961,0.010732353959904184,0.06128020649346667,-0.08105733585758729,-0.02509654150121515,0.04963341814308172,0.07601053200936565,-0.0701721783502238,0.044039712332603224,0.09388556723421079,0.019149952849772646,-0.16377356346133676,-0.0471307514629032,0.03274607825533256,-0.13994387030206998,TN397,27.0673,-126.6739,NPSG,0.06553447807035863,1.226286361686621,0.1841821361974774,20.515452944444444,0.0159150445864191,0.2178962216235839,33.854922944444446
220602_Smp_TN397_S2_U_C,-0.0887958324458942,-0.038652803388542184,-0.03482817156938515,0.12558672158375672,0.05497785530913668,-0.09602677078045273,0.03476782366421926,-0.025203461406376346,-0.02447113832230738,0.06584084895880678,0.01925018570380692,0.07012172531753931,-0.01422134364141693,0.040997749447775275,0.08182975064121112,-0.038248005035886226,-0.03698454276810612,0.04705240798082308,0.06361823881777269,0.016747095318682174,-0.06781458631041037,0.11152022374846486,0.11144151453961362,0.008601463648986271,-0.11202719512693991,0.03294481010467886,TN397,27.0673,-126.6739,NPSG,0.06553447807035863,1.226286361686621,0.1841821361974774,20.515452944444444,0.0159150445864191,0.2178962216235839,33.854922944444446
220602_Smp_TN397_U6_A,-0.08219035880486368,-0.04551569518141906,-0.07640788888427677,0.07838949831142068,-0.007659197897333971,-0.07227937791344047,2.4924701015650104e-4,0.12063478152526294,-0.040634482963082204,-0.08138377770139257,-0.11246702874568222,-0.045006846650183424,-0.006816243047577261,-0.10239121716270982,0.06201571804312482,0.09061276094379475,0.0054093682143944635,0.06707660753092261,0.0061842305419212325,0.09676632424705217,-0.025891201567361716,0.00938747992087009,0.18319818105513463,0.01310212978096311,0.027759648872752625,-0.08754460770438817,TN397,25.98,-128.46,NPSG,0.06680903464562789,1.698255566616337,0.2677523964970931,20.85937113888889,0.02202837014079987,0.1551334857405487,34.26758686111111
220602_Smp_TN397_U6_B,-0.06432017799867483,-0.015021966350969685,-0.043968927804755774,0.05323982976970912,0.017434209010278208,-0.05638217736154085,-0.030993066535672603,0.19202593699611079,-0.001092621146967244,-0.05280199501155903,-0.03203941448012791,0.00926912210033216,-0.009526146128064085,-0.07313925663474406,0.014249460806856478,0.08225460664451888,0.026920567509695084,0.026494330355257383,0.01654691048348124,0.02075312330697726,0.02073764197292626,0.03339669321738374,0.082533623640861,0.027116182619295062,0.07327582437726646,0.019436169146836574,TN397,25.98,-128.46,NPSG,0.06680903464562789,1.698255566616337,0.2677523964970931,20.85937113888889,0.02202837014079987,0.1551334857405487,34.26758686111111
220602_Smp_TN397_U6_C,-0.0701248967543386,0.02061936637790132,0.04403549750027324,0.13958821496093132,0.07627371172245337,0.07552711668255689,-0.07248079298878893,0.09076224432508163,0.04404912679577531,0.035283738725477416,0.012283706793067731,-0.035057490067808506,-0.025721021397561376,-0.011769336156018186,0.009894983518705231,0.03444399609800249,0.1339097910535923,0.08333178449839734,0.14558304708257344,-0.040866481691169826,0.07475913315263881,0.08449544626434871,-0.03600968214987944,0.0485709349579576,0.03266887682701221,-0.03735467285495501,TN397,25.98,-128.46,NPSG,0.06680903464562789,1.698255566616337,0.2677523964970931,20.85937113888889,0.02202837014079987,0.1551334857405487,34.26758686111111
220602_Smp_TN397_S3_U_A,-0.0585658514930499,0.03843470606225238,0.012739433112434695,0.08750821908603872,-0.014339006618748937,-0.01024552647799257,-0.09246292660365187,0.19647932542452323,0.0034241608203369805,-0.037937771997739234,-0.07754895295431537,-0.08349691264324138,0.13753831233451222,0.08477390054381928,-0.01198362964219137,0.007356937995806389,0.045714009726468566,-0.09807480760128091,0.06211480259246719,0.08036272547363778,-0.058476352447791126,-0.11045713023327966,-0.027101200887022867,0.024877984701924285,-0.05857251060001504,0.008660078988574368,TN397,21,-135,NPSG,0.05932546089105074,1.364091253252686,0.23761502359393655,23.6995645,0.05983367526021115,0.1478485422269564,34.88767061111111
220602_Smp_TN397_S3_U_B,0.014381314312111194,0.0791926141451749,0.09831816302573809,0.06258637655565451,-0.031396986405394026,0.08813182898720522,0.1403631423201271,0.05446590567428168,-0.004707213383962453,0.04899684289064753,-0.02991326833889167,-0.11626234721587936,0.03936851660520999,0.05833289783343563,-0.2158648945369316,-0.08316834453791037,0.025112960781063332,-0.032157690538844916,-0.15961231662892622,0.10536980410405677,0.18409440453851156,0.02693178179378585,0.026723779096621013,0.13599601548497894,-0.0194025553090473,-0.021196492201171865,TN397,21,-135,NPSG,0.05932546089105074,1.364091253252686,0.23761502359393655,23.6995645,0.05983367526021115,0.1478485422269564,34.88767061111111
220602_Smp_TN397_S3_U_C,0.008306089077014515,0.045405836142826145,0.03666192981940728,-0.06341571869624217,0.013933145166269392,0.012702262522393242,0.06953838069574475,-0.10972926324612459,0.013509998131988525,0.06969423354060436,0.09352195423740545,-0.24449430509778786,0.12690177003545317,0.04369820364957033,-0.20795804704976745,-0.04616727522341926,0.09504296743530258,0.008896026332633299,-0.06881975223033832,0.14435598309399258,-0.06624031278365394,-0.017235106376842335,-0.14060265632894825,-0.052861957531346086,-0.029062901035735975,0.011350217757228208,TN397,21,-135,NPSG,0.05932546089105074,1.364091253252686,0.23761502359393655,23.6995645,0.05983367526021115,0.1478485422269564,34.88767061111111
220602_Smp_TN397_S4_U_600_A,-0.07448969214777117,-0.024211848097287575,-0.010269321793808088,0.07910942467626121,0.038327131253402376,-0.012561307907201056,-0.03501215432886129,-0.05116481772565901,-0.0063160574421605,-0.10061088447583175,-0.024583234517358245,0.02882969759160639,-0.026230810362661974,0.059985484042629086,0.018737974504779577,0.05093121825966536,-0.14443004145752075,-0.01401439249309005,-0.03436510109206195,-0.04248473406511815,-0.023249067342770872,0.03738317015830385,0.043766074169878724,-0.05747647568947952,0.01478881589847853,-0.11126750817911114,TN397,19.6377,-138.6154,NPSG,0.05941612394143579,1.5131368833404388,0.24520109378638508,23.834037805555557,0.0128707624500338,0.1293892081041014,35.05780163888889
220602_Smp_TN397_S4_U_600_B,-0.04684197851838375,-0.021399156061864905,0.017979371371471646,0.08268674984078314,0.06963865655990951,0.03335593445851772,-0.1972403928675503,-0.14063567193809218,0.07366936164308212,-0.09925996619889785,-0.06931413848021814,-0.09300884946867093,0.10355087008497035,0.053790482131590836,0.004854281132813493,0.05457464028501668,-0.1412256304492355,-0.033276973094491936,-0.09864506407702207,-0.05922433001798292,0.015827638308225908,0.11704342190537012,0.0035403203630909423,0.00839422047891776,0.031232871939325724,0.08153381116041128,TN397,19.6377,-138.6154,NPSG,0.05941612394143579,1.5131368833404388,0.24520109378638508,23.834037805555557,0.0128707624500338,0.1293892081041014,35.05780163888889
