Cruise,Parent_ID,Part.SampID,Compound,Part.detected,Part.Conc.Vial.uM,Part.Conc.nM,Part.Conc.C.nM,Part.Conc.N.nM,Part.Conc.S.nM,Part.Impute.Conc.nM,Treatment,Replicate,POC_uM,PN_uM,Chlorophyte,Diatom,Dinoflagellate,Haptophyte,Metazoa,Other,N,P,Fe,N_status
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,L-Glutamine,Yes,3.796350111003076,0.7592700222006152,3.796350111003077,1.5185400444012305,NA,0.05021331325462713,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,L-Lysine,Yes,4.165645106005139,0.8331290212010278,4.9987741272061665,1.6662580424020557,NA,0.00988623794380843,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,L-Threonine,Yes,0.6953311925340381,0.13906623850680763,0.5562649540272305,0.13906623850680763,NA,0.00847347775479911,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,L-Tyrosine,Yes,2.609242346008161,0.5218484692016322,4.69663622281469,0.5218484692016322,NA,0.01046478491149562,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,Proline betaine,Yes,0.05173151589133502,0.010346303178267,0.07242412224786904,0.010346303178267,NA,0.00158179407554194,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,Sarcosine,Yes,0.3592097202989656,0.07184194405979312,0.21552583217937937,0.07184194405979312,NA,6.970805621378197e-4,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,Trigonelline,No,0.02737440838219197,0.00547488167643839,0.03832417173506877,0.00547488167643839,NA,0.00203025454435876,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,beta-Alanine,Yes,0.2435278119439256,0.04870556238878512,0.14611668716635537,0.04870556238878512,NA,0.009314226684523,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,beta-Alaninebetaine,Yes,0.6710944939131932,0.13421889878263865,0.8053133926958319,0.13421889878263865,NA,0.02269290265632977,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,beta-Glutamic acid,Yes,0.1927691704653081,0.03855383409306161,0.1927691704653081,0.03855383409306161,NA,0.0025254760732669,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,Arsenobetaine,Yes,0.0012827547808612,2.565509561722401e-4,0.0012827547808612,NA,NA,4.383831667998091e-6,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,Glycine betaine,No,1.1360745408096775,0.2272149081619355,1.1360745408096775,0.2272149081619355,NA,0.07473877858193381,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,Homarine,Yes,0.22692334510612464,0.04538466902122493,0.31769268314857446,0.04538466902122493,NA,0.00144360638477958,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,L-Alanine,Yes,9.967523637423596,1.9935047274847189,5.980514182454156,1.9935047274847189,NA,0.0922329224888329,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,L-Isoleucine,Yes,8.19732966181241,1.6394659323624816,9.83679559417489,1.6394659323624816,NA,0.19377381327350715,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,L-Methionine,Yes,1.418346697861975,0.283669339572395,1.418346697861975,0.283669339572395,0.283669339572395,0.00191852961943424,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,L-Proline,Yes,2.877818559263757,0.5755637118527515,2.8778185592637575,0.5755637118527515,NA,0.03601883490988657,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,Trimethylamine N-oxide,No,0.04234362471289361,0.00846872494257872,0.02540617482773616,0.00846872494257872,NA,0.00538496736030942,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,L-Cysteic acid,Yes,0.02075187902298993,0.00415037580459798,0.01245112741379396,0.00415037580459798,0.00415037580459798,2.389461731722212e-4,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,Isethionic acid,Yes,470.9147437627031,94.18294875254064,188.36589750508125,NA,94.18294875254064,0.9239319084668745,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,Sucrose,Yes,1.6827748419462143,0.33655496838924287,4.038659620670915,NA,NA,0.0936555153485375,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,Taurine,Yes,1.0227983434687995,0.2045596686937599,0.4091193373875199,0.2045596686937599,0.2045596686937599,0.01563377174734316,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_2,230213_Smp_TfinalNF_2,Trehalose,Yes,1.1213842913067211,0.22427685826134425,2.6913222991361305,NA,NA,0.02277949265567547,NF,2,22.517,2.476,0.006,0.975,0.005,0.005,0,0.008,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,(3-Carboxypropyl)trimethylammonium,Yes,0.0733173958401599,0.01585240991138592,0.11096686937970146,0.01585240991138592,NA,7.095090440996497e-4,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,"(R)-2,3-Dihydroxypropane-1-sulfonate",Yes,15.747365850229068,3.4048358595089874,10.214507578526964,NA,3.4048358595089874,0.2098638450672856,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,2-O-alpha-D-Glucosylglycerol,Yes,20.702456494469217,4.476206809614966,40.28586128653469,NA,NA,0.1223443720953938,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,5-Hydroxyectoine,No,3.973224306029499e-4,8.590755256279998e-5,5.154453153767999e-4,1.7181510512559995e-4,NA,1.0214479284788162e-4,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,Betonicine,Yes,0.06464730531009498,0.01397779574272323,0.09784457019906267,0.01397779574272323,NA,0.00214375095159645,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,Carnitine,Yes,0.6758442788012442,0.1461284927137825,1.0228994489964776,0.1461284927137825,NA,0.00594813563830922,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,Dimethylsulfonioacetate,Yes,0.3679021781344533,0.07954641689393582,0.3181856675757433,NA,0.07954641689393582,0.01577247488648051,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,Dimethylsulfoniopropionate,No,0.7481585396960951,0.1617640085829395,0.8088200429146974,NA,0.1617640085829395,0.04337741416366014,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,Ectoine,Yes,0.03720893477461242,0.00804517508640268,0.04827105051841611,0.01609035017280537,NA,0.00123335297433926,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,Gonyol,Yes,5.861954746589709,1.2674496749383153,8.872147724568206,NA,1.2674496749383153,0.09968757447265408,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,Hydroxyisoleucine,Yes,1.3535456030624158,0.29265850877025207,1.7559510526215123,0.29265850877025207,NA,0.0489721428973669,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,L-Asparagine,Yes,0.8917492488335286,0.19281064839643855,0.7712425935857543,0.3856212967928771,NA,0.01575307037796577,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,L-Aspartic acid,Yes,7.293104663795426,1.5768874948746865,6.307549979498746,1.5768874948746865,NA,0.05456807104203663,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,L-Glutamic acid,Yes,27.889220747686732,6.030101783283617,30.150508916418083,6.030101783283617,NA,0.2009812331368895,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,L-Glutamine,Yes,2.7840447111476663,0.6019556132211169,3.0097780661055844,1.2039112264422338,NA,0.05428466297797527,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,L-Lysine,Yes,4.4875519292226365,0.9702814982102996,5.821688989261798,1.9405629964205993,NA,0.01068782480411722,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,L-Threonine,Yes,0.68829714617599,0.14882100457859243,0.5952840183143697,0.14882100457859243,NA,0.00916051649167472,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,L-Tyrosine,Yes,2.14622893693716,0.4640494998783049,4.176445498904744,0.4640494998783049,NA,0.01131328098540067,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,Proline betaine,Yes,0.09275648931431382,0.02005545714904082,0.14038820004328575,0.02005545714904082,NA,0.00171004764923453,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,Sarcosine,Yes,0.05012398289325202,0.0108376179228653,0.0325128537685959,0.0108376179228653,NA,7.536006077165617e-4,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,Trigonelline,Yes,0.07524076117285462,0.01626827268602262,0.11387790880215834,0.01626827268602262,NA,0.00219486977768515,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,beta-Alanine,Yes,0.3408079999755395,0.07368821621092744,0.22106464863278233,0.07368821621092744,NA,0.01006943425353838,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,beta-Alaninebetaine,Yes,2.852251098740588,0.6167029402682352,3.7002176416094112,0.6167029402682352,NA,0.02453286773657272,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,beta-Glutamic acid,Yes,0.1803212611454355,0.03898838078820226,0.19494190394101132,0.03898838078820226,NA,0.00273024440353178,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,Arsenobetaine,Yes,0.0021590307290739,4.6681745493489766e-4,0.00233408727467448,NA,NA,4.721754845240082e-6,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,Glycine betaine,Yes,4.368320594938861,0.9445017502570509,4.722508751285254,0.9445017502570509,NA,0.0927744204545132,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,Homarine,Yes,0.44415641072006495,0.09603381853406807,0.6722367297384765,0.09603381853406807,NA,0.00167907176743782,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,L-Alanine,Yes,17.78282310323894,3.8449347250246353,11.534804175073903,3.8449347250246353,NA,0.4270274613606259,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,L-Isoleucine,Yes,12.425120112165846,2.6865124566845067,16.119074740107038,2.6865124566845067,NA,0.2357526987684591,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,L-Methionine,Yes,1.4921026890556155,0.32261679763364653,1.6130839881682326,0.32261679763364653,0.32261679763364653,0.00241133857169435,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,L-Proline,Yes,4.567406471516105,0.9875473451926712,4.937736725963356,0.9875473451926712,NA,0.04194287387595329,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,Trimethylamine N-oxide,Yes,0.09231426178833443,0.0199598403866669,0.05987952116000071,0.0199598403866669,NA,0.00633350904034838,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,L-Cysteic acid,Yes,0.07132240353413606,0.01542106022359698,0.04626318067079095,0.01542106022359698,0.01542106022359698,3.0277449160869924e-4,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,Isethionic acid,Yes,101.97655460580324,22.048984779633138,44.09796955926627,NA,22.048984779633138,1.0128525440708236,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,Sucrose,Yes,9.922292526745336,2.145360546323315,25.74432655587978,NA,NA,0.12061961481710906,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,Taurine,Yes,2.8238777592564697,0.610568164163561,1.221136328327122,0.610568164163561,0.610568164163561,0.02729788151540323,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNF_3,230213_Smp_TfinalNF_3,Trehalose,Yes,1.5330774568597278,0.3314762068885898,3.9777144826630777,NA,NA,0.02659753809448773,NF,3,17.683,1.769,0.018,0.781,0.15,0.007,0.009,0.036,1,0,1,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,(3-Carboxypropyl)trimethylammonium,Yes,0.12449966279869876,0.03045863310059908,0.21321043170419357,0.03045863310059908,NA,8.028083985225393e-4,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,"(R)-2,3-Dihydroxypropane-1-sulfonate",Yes,32.9692433318628,8.065869928284476,24.197609784853427,NA,8.065869928284476,0.2374606198009042,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,2-O-alpha-D-Glucosylglycerol,Yes,57.51730079695842,14.07151089833845,126.64359808504604,NA,NA,0.13843246995503275,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,5-Hydroxyectoine,Yes,0.00489756572221245,0.00119818121644341,0.00718908729866048,0.00239636243288682,NA,1.1557667692267952e-4,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,Betonicine,Yes,0.08718921198172115,0.02133069406280639,0.14931485843964476,0.02133069406280639,NA,0.00242565092382473,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,Carnitine,Yes,0.8105535149504796,0.19830055411632527,1.388103878814277,0.19830055411632527,NA,0.00673030637973826,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,Dimethylsulfonioacetate,Yes,2.1834387852956274,0.534174626372019,2.136698505488076,NA,0.534174626372019,0.01784653121711862,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,Dimethylsulfoniopropionate,Yes,14.871385470428535,3.6382594423066754,18.191297211533374,NA,3.6382594423066754,0.0490814777998601,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,Ectoine,Yes,0.03231475528499222,0.00790575052843846,0.04743450317063076,0.01581150105687692,NA,0.00139553700460405,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,Gonyol,Yes,24.654495480612074,6.0316808515258895,42.221765960681225,NA,6.0316808515258895,0.11279633808832418,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,Hydroxyisoleucine,Yes,12.780766236976344,3.1267929631746405,18.760757779047843,3.1267929631746405,NA,0.05541190480741821,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,L-Asparagine,Yes,1.7489058933814,0.4278668852309235,1.711467540923694,0.855733770461847,NA,0.0178245750454047,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,L-Aspartic acid,Yes,7.020145007845998,1.7174666685861766,6.869866674344706,1.7174666685861766,NA,0.06174368894664696,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,L-Glutamic acid,Yes,32.15463616220442,7.866577654361936,39.33288827180968,7.866577654361936,NA,0.22740995798363645,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,L-Glutamine,Yes,4.993038434523453,1.2215384549292851,6.107692274646426,2.4430769098585703,NA,0.06142301315550719,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,L-Lysine,Yes,6.64006433362332,1.6244805709170198,9.74688342550212,3.2489611418340396,NA,0.01209325742361888,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,L-Threonine,Yes,1.1275669357403548,0.27585735430956687,1.1034294172382677,0.27585735430956687,NA,0.01036511040342399,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,L-Tyrosine,Yes,5.148350975802236,1.2595354069240945,11.33581866231685,1.2595354069240945,NA,0.01280096013638608,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,Proline betaine,Yes,0.08678422685544934,0.02123161513283164,0.14862130592982148,0.02123161513283164,NA,0.00193491630035711,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,Sarcosine,Yes,0.02935076209912032,0.00718061458082454,0.02154184374247363,0.00718061458082454,NA,8.526979353367824e-4,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,Trigonelline,Yes,0.06387692381506664,0.01562738197310498,0.1093916738117349,0.01562738197310498,NA,0.00248349179738075,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,beta-Alanine,Yes,0.5779469037648095,0.14139373792411242,0.4241812137723373,0.14139373792411242,NA,0.01139354946119021,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,beta-Alaninebetaine,Yes,0.6756109809212844,0.16528709013364756,0.9917225408018854,0.16528709013364756,NA,0.02775890233190186,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,beta-Glutamic acid,Yes,0.1512080508735648,0.03699279532074979,0.18496397660374897,0.03699279532074979,NA,0.00308926736791058,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,Arsenobetaine,Yes,0.00165608574868849,4.051585929513129e-4,0.00202579296475656,NA,NA,5.043956229208113e-6,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,Glycine betaine,Yes,2.616475031037136,0.6401162155442534,3.200581077721267,0.6401162155442534,NA,0.07205899190497231,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,Homarine,Yes,0.12814299676807658,0.03134996862827562,0.21944978039792937,0.03134996862827562,NA,0.00156415760158466,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,L-Alanine,Yes,21.476581601387633,5.254209566088717,15.76262869826615,5.254209566088717,NA,0.10565020127122904,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,L-Isoleucine,Yes,14.65422947593886,3.585132593501861,21.510795561011168,3.585132593501861,NA,0.16344036070782686,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,L-Methionine,Yes,2.6605375152001307,0.6508960281835182,3.254480140917591,0.6508960281835182,0.6508960281835182,0.00152496343800445,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,L-Proline,Yes,4.259228711086179,1.0420131403268935,5.210065701634469,1.0420131403268935,NA,0.03148758683873672,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,Trimethylamine N-oxide,Yes,0.25179413253634014,0.06160101101806486,0.18480303305419457,0.06160101101806486,NA,0.00529708766719203,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,L-Cysteic acid,Yes,0.4560106746922868,0.11156224457303653,0.33468673371910956,0.11156224457303653,0.11156224457303653,3.295558731508974e-4,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,Isethionic acid,Yes,541.7309078336696,132.53355543331364,265.0671108666273,NA,132.53355543331364,1.160756989059868,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,Sucrose,Yes,4.320029078045767,1.056887847839943,12.682654174079316,NA,NA,0.11344841928468843,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,Taurine,Yes,3.5469686590211977,0.8677599165801095,1.735519833160219,0.8677599165801095,0.8677599165801095,0.01841992315568245,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_1,230213_Smp_TfinalNP_1,Trehalose,Yes,3.1213733883066075,0.7636387494328091,9.16366499319371,NA,NA,0.02536044205065899,NP,1,21.446,1.798,NA,NA,NA,NA,NA,NA,1,1,0,plus_N
PERIFIX,TfinalNP_2,230213_Smp_TfinalNP_2,(3-Carboxypropyl)trimethylammonium,Yes,0.23912453870898248,0.0478249077417965,0.3347743541925755,0.0478249077417965,NA,6.562958657921759e-4,NP,2,15.551,1.883,0.096,0.249,0.251,0.02,0,0.383,1,1,0,plus_N
PERIFIX,TfinalNP_2,230213_Smp_TfinalNP_2,"(R)-2,3-Dihydroxypropane-1-sulfonate",Yes,5.859652829756789,1.171930565951358,3.5157916978540737,NA,1.171930565951358,0.1941240566872392,NP,2,15.551,1.883,0.096,0.249,0.251,0.02,0,0.383,1,1,0,plus_N
PERIFIX,TfinalNP_2,230213_Smp_TfinalNP_2,2-O-alpha-D-Glucosylglycerol,Yes,12.069174161671349,2.4138348323342695,21.724513491008427,NA,NA,0.11316854418823928,NP,2,15.551,1.883,0.096,0.249,0.251,0.02,0,0.383,1,1,0,plus_N
