SampID,Cruise,Lat,Long,Local_Date,Local_Time,depth_m,station,Treatment
240801_Smp_TN397_S13_15m_A,G4_DepthProfiles,0.1251,-141.918,12/7/21,07:00:00,15,13,NA
240801_Smp_TN397_S13_15m_B,G4_DepthProfiles,0.1251,-141.918,12/7/21,07:00:00,15,13,NA
240801_Smp_TN397_S13_DCM_A,G4_DepthProfiles,0.1251,-141.918,12/7/21,07:00:00,45,13,NA
240801_Smp_TN397_S13_DCM_B,G4_DepthProfiles,0.1251,-141.918,12/7/21,07:00:00,45,13,NA
240801_Smp_TN397_S14_DCM_A,G4_DepthProfiles,3.5272,-144.4492,12/9/21,08:30:00,75,14,NA
240801_Smp_TN397_S14_DCM_B,G4_DepthProfiles,3.5272,-144.4492,12/9/21,08:30:00,75,14,NA
240801_Smp_TN397_S14_DCM_C,G4_DepthProfiles,3.5272,-144.4492,12/9/21,08:30:00,75,14,NA
240801_Smp_TN397_S15_DCM_A,G4_DepthProfiles,6.4995,-146.652,12/10/21,08:30:00,100,15,NA
240801_Smp_TN397_S15_DCM_B,G4_DepthProfiles,6.4995,-146.652,12/10/21,08:30:00,100,15,NA
240801_Smp_TN397_S15_DCM_C,G4_DepthProfiles,6.4995,-146.652,12/10/21,08:30:00,100,15,NA
240801_Smp_TN397_S16_DCM_A,G4_DepthProfiles,9.2497,-148.6967,12/11/21,09:00:00,85,16,NA
240801_Smp_TN397_S16_DCM_B,G4_DepthProfiles,9.2497,-148.6967,12/11/21,09:00:00,85,16,NA
240801_Smp_TN397_S16_DCM_C,G4_DepthProfiles,9.2497,-148.6967,12/11/21,09:00:00,85,16,NA
240801_Smp_TN397_S17_DCM_A,G4_DepthProfiles,11.92,-150.6948,12/12/21,08:30:00,70,17,NA
240801_Smp_TN397_S17_DCM_B,G4_DepthProfiles,11.92,-150.6948,12/12/21,08:30:00,70,17,NA
240801_Smp_TN397_S17_DCM_C,G4_DepthProfiles,11.92,-150.6948,12/12/21,08:30:00,70,17,NA
240801_Smp_TN397_S18_DCM_A,G4_DepthProfiles,14.772,-152.8644,12/13/21,08:30:00,105,18,NA
240801_Smp_TN397_S18_DCM_B,G4_DepthProfiles,14.772,-152.8644,12/13/21,08:30:00,105,18,NA
240801_Smp_TN397_S18_DCM_C,G4_DepthProfiles,14.772,-152.8644,12/13/21,08:30:00,105,18,NA
190715_Smp_KM1906S4C27D40_A,G3_DepthProfiles,41.4,-158,4/18/19,13:00:00,40,4,NA
190715_Smp_KM1906S4C27D40_B,G3_DepthProfiles,41.4,-158,4/18/19,13:00:00,40,4,NA
190715_Smp_KM1906S4C27D40_C,G3_DepthProfiles,41.4,-158,4/18/19,13:00:00,40,4,NA
190715_Smp_KM1906S4C27D70_A,G3_DepthProfiles,41.4,-158,4/18/19,13:00:00,70,4,NA
190715_Smp_KM1906S4C27D70_B,G3_DepthProfiles,41.4,-158,4/18/19,13:00:00,70,4,NA
190715_Smp_KM1906S4C27D70_C,G3_DepthProfiles,41.4,-158,4/18/19,13:00:00,70,4,NA
190715_Smp_KM1906S4C27D125_A,G3_DepthProfiles,41.4,-158,4/18/19,13:00:00,125,4,NA
190715_Smp_KM1906S4C27D125_B,G3_DepthProfiles,41.4,-158,4/18/19,13:00:00,125,4,NA
190715_Smp_KM1906S4C27D125_C,G3_DepthProfiles,41.4,-158,4/18/19,13:00:00,125,4,NA
190715_Smp_KM1906S4C27D300_A,G3_DepthProfiles,41.4,-158,4/18/19,13:00:00,300,4,NA
190715_Smp_KM1906S4C27D300_B,G3_DepthProfiles,41.4,-158,4/18/19,13:00:00,300,4,NA
190715_Smp_KM1906S4C27D300_C,G3_DepthProfiles,41.4,-158,4/18/19,13:00:00,300,4,NA
190715_Smp_KM1906S4C27D500_A,G3_DepthProfiles,41.4,-158,4/18/19,13:00:00,500,4,NA
190715_Smp_KM1906S4C27D500_B,G3_DepthProfiles,41.4,-158,4/18/19,13:00:00,500,4,NA
190715_Smp_KM1906S4C27D500_C,G3_DepthProfiles,41.4,-158,4/18/19,13:00:00,500,4,NA
190715_Smp_KM1906S4C28D15_A,G3_DepthProfiles,41.4,-158,4/18/19,13:00:00,15,4,NA
190715_Smp_KM1906S4C28D15_B,G3_DepthProfiles,41.4,-158,4/18/19,13:00:00,15,4,NA
190715_Smp_KM1906S4C28D15_C,G3_DepthProfiles,41.4,-158,4/18/19,13:00:00,15,4,NA
190715_Smp_KM1906S5C3D80_A,G3_DepthProfiles,37,-158,4/19/19,20:00:00,80,5,NA
190715_Smp_KM1906S5C3D80_B,G3_DepthProfiles,37,-158,4/19/19,20:00:00,80,5,NA
190715_Smp_KM1906S5C3D80_C,G3_DepthProfiles,37,-158,4/19/19,20:00:00,80,5,NA
190715_Smp_KM1906S5C3D125_A,G3_DepthProfiles,37,-158,4/19/19,20:00:00,125,5,NA
190715_Smp_KM1906S5C3D125_B,G3_DepthProfiles,37,-158,4/19/19,20:00:00,125,5,NA
190715_Smp_KM1906S5C3D125_C,G3_DepthProfiles,37,-158,4/19/19,20:00:00,125,5,NA
190715_Smp_KM1906S5C3D200_A,G3_DepthProfiles,37,-158,4/19/19,20:00:00,200,5,NA
190715_Smp_KM1906S5C3D200_B,G3_DepthProfiles,37,-158,4/19/19,20:00:00,200,5,NA
190715_Smp_KM1906S5C3D200_C,G3_DepthProfiles,37,-158,4/19/19,20:00:00,200,5,NA
190715_Smp_KM1906S5C3D400_A,G3_DepthProfiles,37,-158,4/19/19,20:00:00,400,5,NA
190715_Smp_KM1906S5C3D400_B,G3_DepthProfiles,37,-158,4/19/19,20:00:00,400,5,NA
190715_Smp_KM1906S5C3D400_C,G3_DepthProfiles,37,-158,4/19/19,20:00:00,400,5,NA
190715_Smp_KM1906S5C3D1000_A,G3_DepthProfiles,37,-158,4/19/19,20:00:00,1000,5,NA
190715_Smp_KM1906S5C3D1000_B,G3_DepthProfiles,37,-158,4/19/19,20:00:00,1000,5,NA
190715_Smp_KM1906S5C3D1000_C,G3_DepthProfiles,37,-158,4/19/19,20:00:00,1000,5,NA
190715_Smp_KM1906S6C3D75_A,G3_DepthProfiles,33,-158,4/21/19,19:00:00,75,6,NA
190715_Smp_KM1906S6C3D75_B,G3_DepthProfiles,33,-158,4/21/19,19:00:00,75,6,NA
190715_Smp_KM1906S6C3D75_C,G3_DepthProfiles,33,-158,4/21/19,19:00:00,75,6,NA
190715_Smp_KM1906S6C3D115_A,G3_DepthProfiles,33,-158,4/21/19,19:00:00,115,6,NA
190715_Smp_KM1906S6C3D115_B,G3_DepthProfiles,33,-158,4/21/19,19:00:00,115,6,NA
190715_Smp_KM1906S6C3D115_C,G3_DepthProfiles,33,-158,4/21/19,19:00:00,115,6,NA
190715_Smp_KM1906S6C3D200_A,G3_DepthProfiles,33,-158,4/21/19,19:00:00,200,6,NA
190715_Smp_KM1906S6C3D200_B,G3_DepthProfiles,33,-158,4/21/19,19:00:00,200,6,NA
190715_Smp_KM1906S6C3D200_C,G3_DepthProfiles,33,-158,4/21/19,19:00:00,200,6,NA
190715_Smp_KM1906S6C3D400_A,G3_DepthProfiles,33,-158,4/21/19,19:00:00,400,6,NA
190715_Smp_KM1906S6C3D400_B,G3_DepthProfiles,33,-158,4/21/19,19:00:00,400,6,NA
190715_Smp_KM1906S6C3D400_C,G3_DepthProfiles,33,-158,4/21/19,19:00:00,400,6,NA
190715_Smp_KM1906S6C3D1000_A,G3_DepthProfiles,33,-158,4/21/19,19:00:00,1000,6,NA
190715_Smp_KM1906S6C3D1000_B,G3_DepthProfiles,33,-158,4/21/19,19:00:00,1000,6,NA
190715_Smp_KM1906S6C3D1000_C,G3_DepthProfiles,33,-158,4/21/19,19:00:00,1000,6,NA
190715_Smp_KM1906U12_A,G3_DepthProfiles,37,-158,4/19/19,18:50:00,7,5,NA
190715_Smp_KM1906U12_B,G3_DepthProfiles,37,-158,4/19/19,18:50:00,7,5,NA
190715_Smp_KM1906U12_C,G3_DepthProfiles,37,-158,4/19/19,18:50:00,7,5,NA
190715_Smp_KM1906U13_A,G3_DepthProfiles,33,-158,4/21/19,19:00:00,7,6,NA
190715_Smp_KM1906U13_B,G3_DepthProfiles,33,-158,4/21/19,19:00:00,7,6,NA
190715_Smp_KM1906U13_C,G3_DepthProfiles,33,-158,4/21/19,19:00:00,7,6,NA
190715_Blk_KM1906S6C31000-Blk_B,G3_DepthProfiles,33,-158,4/21/19,19:00:00,1000,NA,NA
190715_Blk_KM1906S6C31000-Blk_C,G3_DepthProfiles,33,-158,4/21/19,19:00:00,1000,NA,NA
190715_Blk_KM1906U14-Blk_C,G3_DepthProfiles,37.38,-158,4/23/19,12:26:00,7,NA,NA
