time,lat,lon,depth,file,count_beads,count_picoeuk,count_prochloro,count_synecho,count_unknown,scatter_beads,scatter_picoeuk,scatter_prochloro,scatter_synecho,scatter_unknown,red_beads,red_picoeuk,red_prochloro,red_synecho,red_unknown,orange_beads,orange_picoeuk,orange_prochloro,orange_synecho,orange_unknown,volume,abundance_beads,abundance_picoeuk,abundance_prochloro,abundance_synecho,abundance_unknown,cell_diameter_beads,cell_diameter_picoeuk,cell_diameter_prochloro,cell_diameter_synecho,cell_diameter_unknown,carbon_content_beads,carbon_content_picoeuk,carbon_content_prochloro,carbon_content_synecho,carbon_content_unknown,biomass_beads,biomass_picoeuk,biomass_prochloro,biomass_synecho,biomass_unknown,flag,stain,replicate,comments
2021-12-03T03:18:16.000Z,2.9409,-140.0049,5,SF_123.fcs,6228,1064,18505,1294,84746,1,1.293192,0.021551,0.077404,0.018852,1,3.961464,0.067707,0.405853,0.00439,1,0.033611,0.001581,0.08496,0.001487,103.45,60.2029966167231,10.2851619139681,178.878685355244,12.5084581923635,819.197680038666,2.05425773652713,1.71163470007274,0.623739888580472,0.829695337682804,0.734058908196391,0.958585574160386,0.598659725172879,0.0442680002708256,0.0924254243585405,0.0673856371419387,57.7097240780172,6.1573122047747,7.91860169175087,1.15609955650026,55.2021576146035,0,0,C, 
2021-12-03T15:02:33.000Z,1.1248,-140.0051,5,SF_124.fcs,2532,1137,21508,1080,55288,1,0.847794,0.008485,0.062003,0.022603,1,3.409465,0.06227,0.480924,0.004693,1,0.013227,0.001493,0.094294,0.00145,99.74,25.3860036093844,11.3996390615601,215.6406657309,10.8281531983156,554.32123521155,2.05425773652713,1.50622377291718,0.510191004562232,0.788924477924095,0.764189937536183,0.958585574160386,0.430463851473302,0.0263590909844832,0.0811581757302419,0.0747548015969513,24.3346568455394,4.90713253584464,5.68409192795533,0.87879316010288,41.4381739592164,0,0,A, 
2021-12-03T15:02:33.000Z,1.1248,-140.0051,5,SF_125.fcs,2523,1158,21824,1174,56466,1,0.810863,0.008445,0.059363,0.022234,1,3.454492,0.062502,0.483924,0.004703,1,0.015216,0.001491,0.096198,0.001468,100.03,25.222433270019,11.5765270418874,218.174547635709,11.7364790562831,564.490652804159,2.05425773652713,1.48713232150932,0.509370368180558,0.781588830839544,0.761625227164663,0.958585574160386,0.416526794566666,0.0262499674890261,0.079225700377219,0.0741091846316322,24.1778606778632,4.8219337009717,5.72707478237034,0.929830773196592,41.833942011494,0,0,B, 
2021-12-03T15:02:33.000Z,1.1248,-140.0051,5,SF_126.fcs,2547,1162,22171,1173,56839,1,0.792241,0.008406,0.055799,0.021884,1,3.244194,0.061768,0.460714,0.004505,1,0.019685,0.001467,0.090573,0.001442,99.78,25.5261575466025,11.6456203648026,222.198837442373,11.7558628983764,569.643215073161,2.05425773652713,1.47774590564898,0.508961819049088,0.770413578024245,0.75843054268993,0.958585574160386,0.409776883950422,0.0261956720631262,0.0763359833518114,0.0733101279390132,24.4690063879185,4.77210602475837,5.8206478784483,0.89739535449664,41.7606169766042,0,0,C, 
2021-12-03T21:09:00.000Z,0.6842,-140.0007,5,SF_127.fcs,168,1162,15377,691,65468,1,1.101084,0.019019,0.078008,0.023607,1,3.998608,0.056642,0.519595,0.004694,1,0.008122,0.001591,0.103877,0.001486,99.9,1.68168168168168,11.6316316316316,153.923923923924,6.91691691691692,655.335335335335,2.05425773652713,1.62725303948853,0.607133969376541,0.831121358053818,0.771945242286374,0.958585574160386,0.525455279185266,0.0412910478107344,0.092835808802306,0.0767279392121504,1.61203580038984,6.11190224637917,6.35568010195859,0.642137576400335,50.2825297731838,0,0,A, 
2021-12-03T21:09:00.000Z,0.6842,-140.0007,5,SF_128.fcs,167,1088,15424,676,63253,1,1.101856,0.018875,0.082214,0.024787,1,3.836301,0.05595,0.531522,0.004824,1,0.022184,0.001581,0.109773,0.001481,100.2,1.66666666666667,10.8582834331337,153.932135728543,6.74650698602794,631.26746506986,2.05425773652713,1.62725303948853,0.60614549457238,0.841185846289878,0.78045310771763,0.958585574160386,0.525455279185266,0.0411176792154683,0.0957640965315427,0.0789286577168472,1.59764262360064,5.70554235283003,6.32933217783815,0.646073146260707,49.8250936782808,0,0,B, 
2021-12-03T21:09:00.000Z,0.6842,-140.0007,5,SF_129.fcs,144,1075,15596,641,62151,1,1.106617,0.018926,0.087741,0.023871,1,3.796643,0.05644,0.569697,0.004926,1,0.017311,0.001581,0.115326,0.00147,99.63,1.4453477868112,10.789922714042,156.53919502158,6.43380507879153,623.81812707016,2.05425773652713,1.62911821162982,0.606640011627272,0.854344899448773,0.773896678091842,0.958585574160386,0.527010568747717,0.041204316256985,0.0996769604039174,0.0772296209844425,1.38548953808186,5.68640330627116,6.45009049828303,0.641302134085226,48.1772375168532,0,0,C, 
2021-12-04T03:17:16.000Z,0.0001,-139.9989,5,SF_130.fcs,84,1414,15814,982,90260,1,1.520014,0.033325,0.082065,0.026695,1,4.712914,0.08739,0.455201,0.005182,1,0.010336,0.001699,0.083948,0.001584,101.66,0.826283690733819,13.9091087940193,155.557741491245,9.6596498131025,887.861499114696,2.05425773652713,1.80598353403785,0.686887311742096,0.841185846289878,0.793084251186895,0.958585574160386,0.687547478304799,0.0567733543343004,0.0957640965315427,0.082266942973526,0.79206362610144,9.56317267679506,8.83153477712597,0.925047637162846,73.041651316058,0,0,A, 
2021-12-04T03:17:16.000Z,0.0001,-139.9989,5,SF_131.fcs,101,1414,15399,976,78349,1,1.603898,0.033906,0.084285,0.026486,1,4.863723,0.089299,0.469848,0.004997,1,0.014516,0.00171,0.08611,0.00158,100.84,1.00158667195557,14.022213407378,152.707259024197,9.67869892899643,776.963506545022,2.05425773652713,1.83927501570391,0.689172389735767,0.846272832969817,0.791743618169866,0.958585574160386,0.720725874366742,0.0572618681987841,0.0972654929371101,0.0819085670450809,0.960106535007923,10.1061720185896,8.74430293924114,0.941403422318717,63.6399674674241,0,0,B, 
2021-12-04T03:17:16.000Z,0.0001,-139.9989,5,SF_132.fcs,115,1476,15943,997,79434,1,1.546674,0.033955,0.086298,0.026666,1,4.738121,0.088334,0.465929,0.005087,1,0.007017,0.001704,0.086292,0.001568,103.84,1.10747303543914,14.2141756548536,153.534283513097,9.60130970724191,764.965331278891,2.05425773652713,1.81535457834075,0.689742569411094,0.850666804025851,0.793084251186895,0.958585574160386,0.696790897921897,0.0573844111956984,0.0985732848476654,0.082266942973526,1.06160767554357,9.90430821776502,8.8104744577525,0.946432636682612,62.9313592850449,0,0,C, 
